"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","100.86.7.137","104.18.10.41","QUIC","1292","Initial, DCID=344265ae296e655f, PKN: 1, PING, PADDING, CRYPTO, CRYPTO, CRYPTO, PADDING, CRYPTO, CRYPTO, PADDING, CRYPTO, CRYPTO, PADDING, CRYPTO, CRYPTO, CRYPTO"
"2","0.017065","104.18.10.41","100.86.7.137","QUIC","1242","Initial, SCID=01cc1bc7672695e1abcd99c7a826811b0917db26, PKN: 0, ACK"
"3","0.020385","104.18.10.41","100.86.7.137","QUIC","1242","Initial, SCID=01cc1bc7672695e1abcd99c7a826811b0917db26, PKN: 1, CRYPTO"
"4","0.020930","104.18.10.41","100.86.7.137","QUIC","1242","Handshake, SCID=01cc1bc7672695e1abcd99c7a826811b0917db26"
"5","0.020930","104.18.10.41","100.86.7.137","QUIC","873","Handshake, SCID=01cc1bc7672695e1abcd99c7a826811b0917db26"
"6","0.021327","100.86.7.137","104.18.10.41","QUIC","93","Handshake, DCID=01cc1bc7672695e1abcd99c7a826811b0917db26"
"7","0.027233","100.86.7.137","104.18.10.41","QUIC","127","Handshake, DCID=01cc1bc7672695e1abcd99c7a826811b0917db26"
"8","0.027574","100.86.7.137","104.18.10.41","QUIC","125","Protected Payload (KP0), DCID=01cc1bc7672695e1abcd99c7a826811b0917db26"
"9","0.041691","100.86.7.137","104.18.10.41","QUIC","835","Protected Payload (KP0), DCID=01cc1bc7672695e1abcd99c7a826811b0917db26"
"10","0.042713","104.18.10.41","100.86.7.137","QUIC","570","Protected Payload (KP0)"
"11","0.042713","104.18.10.41","100.86.7.137","QUIC","66","Protected Payload (KP0)"
"12","0.042906","104.18.10.41","100.86.7.137","QUIC","66","Protected Payload (KP0)"
"13","0.042906","104.18.10.41","100.86.7.137","QUIC","91","Protected Payload (KP0)"
"14","0.043300","104.18.10.41","100.86.7.137","QUIC","65","Protected Payload (KP0)"
"15","0.043446","100.86.7.137","104.18.10.41","QUIC","86","Protected Payload (KP0), DCID=01cc1bc7672695e1abcd99c7a826811b0917db26"
"16","0.043588","100.86.7.137","104.18.10.41","QUIC","89","Protected Payload (KP0), DCID=01cc1bc7672695e1abcd99c7a826811b0917db26"
"17","0.057765","104.18.10.41","100.86.7.137","QUIC","66","Protected Payload (KP0)"
"18","0.059395","104.18.10.41","100.86.7.137","QUIC","70","Protected Payload (KP0)"
"19","0.092949","100.86.7.137","104.18.10.41","QUIC","86","Protected Payload (KP0), DCID=01cc1bc7672695e1abcd99c7a826811b0917db26"
"20","0.264904","100.86.7.137","104.18.10.41","QUIC","83","Protected Payload (KP0), DCID=01cc1bc7672695e1abcd99c7a826811b0917db26"
"21","0.280064","104.18.10.41","100.86.7.137","QUIC","65","Protected Payload (KP0)"
"22","0.485531","100.86.7.137","104.18.10.41","QUIC","83","Protected Payload (KP0), DCID=01cc1bc7672695e1abcd99c7a826811b0917db26"
"23","0.503505","104.18.10.41","100.86.7.137","QUIC","65","Protected Payload (KP0)"
"24","0.704748","100.86.7.137","104.18.10.41","QUIC","83","Protected Payload (KP0), DCID=01cc1bc7672695e1abcd99c7a826811b0917db26"
"25","0.720471","104.18.10.41","100.86.7.137","QUIC","65","Protected Payload (KP0)"
"26","0.925351","100.86.7.137","104.18.10.41","QUIC","83","Protected Payload (KP0), DCID=01cc1bc7672695e1abcd99c7a826811b0917db26"
"27","0.940719","104.18.10.41","100.86.7.137","QUIC","65","Protected Payload (KP0)"
"28","1.147113","100.86.7.137","104.18.10.41","QUIC","83","Protected Payload (KP0), DCID=01cc1bc7672695e1abcd99c7a826811b0917db26"
"29","1.162818","104.18.10.41","100.86.7.137","QUIC","65","Protected Payload (KP0)"
"30","1.367170","100.86.7.137","104.18.10.41","QUIC","83","Protected Payload (KP0), DCID=01cc1bc7672695e1abcd99c7a826811b0917db26"
"31","1.387417","104.18.10.41","100.86.7.137","QUIC","65","Protected Payload (KP0)"
"32","1.665286","104.18.10.41","100.86.7.137","QUIC","419","Protected Payload (KP0)"
