"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","100.86.7.137","104.18.10.41","UDP","1155","61622  >  443 Len=1113"
"2","0.016422","100.86.7.137","104.18.10.41","UDP","1149","61622  >  443 Len=1107"
"3","0.016546","104.18.10.41","100.86.7.137","UDP","68","443  >  61622 Len=26"
"4","0.016650","100.86.7.137","104.18.10.41","UDP","1149","61622  >  443 Len=1107"
"5","0.034278","104.18.10.41","100.86.7.137","UDP","68","443  >  61622 Len=26"
"6","0.103993","104.18.10.41","100.86.7.137","UDP","1242","443  >  61622 Len=1200"
"7","0.104181","104.18.10.41","100.86.7.137","UDP","1242","443  >  61622 Len=1200"
"8","0.104181","104.18.10.41","100.86.7.137","UDP","1242","443  >  61622 Len=1200"
"9","0.105418","104.18.10.41","100.86.7.137","UDP","1242","443  >  61622 Len=1200"
"10","0.105418","104.18.10.41","100.86.7.137","UDP","1242","443  >  61622 Len=1200"
"11","0.105418","104.18.10.41","100.86.7.137","UDP","1242","443  >  61622 Len=1200"
"12","0.105418","104.18.10.41","100.86.7.137","UDP","1242","443  >  61622 Len=1200"
"13","0.105418","104.18.10.41","100.86.7.137","UDP","1242","443  >  61622 Len=1200"
"14","0.105418","104.18.10.41","100.86.7.137","UDP","1242","443  >  61622 Len=1200"
"15","0.105418","104.18.10.41","100.86.7.137","UDP","1242","443  >  61622 Len=1200"
"16","0.105418","104.18.10.41","100.86.7.137","UDP","1242","443  >  61622 Len=1200"
"17","0.105418","104.18.10.41","100.86.7.137","UDP","1242","443  >  61622 Len=1200"
"18","0.105418","104.18.10.41","100.86.7.137","UDP","1242","443  >  61622 Len=1200"
"19","0.105418","104.18.10.41","100.86.7.137","UDP","1242","443  >  61622 Len=1200"
"20","0.105418","104.18.10.41","100.86.7.137","UDP","1242","443  >  61622 Len=1200"
"21","0.105418","104.18.10.41","100.86.7.137","UDP","1242","443  >  61622 Len=1200"
"22","0.105418","104.18.10.41","100.86.7.137","UDP","1242","443  >  61622 Len=1200"
"23","0.105418","104.18.10.41","100.86.7.137","UDP","1242","443  >  61622 Len=1200"
"24","0.105418","104.18.10.41","100.86.7.137","UDP","1242","443  >  61622 Len=1200"
"25","0.105846","104.18.10.41","100.86.7.137","UDP","815","443  >  61622 Len=773"
"26","0.105930","100.86.7.137","104.18.10.41","UDP","86","61622  >  443 Len=44"
"27","0.106104","100.86.7.137","104.18.10.41","UDP","86","61622  >  443 Len=44"
"28","0.114251","104.18.10.41","100.86.7.137","UDP","1242","443  >  61622 Len=1200"
"29","0.114251","104.18.10.41","100.86.7.137","UDP","1242","443  >  61622 Len=1200"
"30","0.114251","104.18.10.41","100.86.7.137","UDP","1242","443  >  61622 Len=1200"
"31","0.115326","104.18.10.41","100.86.7.137","UDP","1242","443  >  61622 Len=1200"
"32","0.115326","104.18.10.41","100.86.7.137","UDP","1242","443  >  61622 Len=1200"
"33","0.115326","104.18.10.41","100.86.7.137","UDP","1242","443  >  61622 Len=1200"
"34","0.115326","104.18.10.41","100.86.7.137","UDP","1242","443  >  61622 Len=1200"
"35","0.115326","104.18.10.41","100.86.7.137","UDP","1242","443  >  61622 Len=1200"
"36","0.115326","104.18.10.41","100.86.7.137","UDP","297","443  >  61622 Len=255"
"37","0.115326","104.18.10.41","100.86.7.137","UDP","1242","443  >  61622 Len=1200"
"38","0.115326","104.18.10.41","100.86.7.137","UDP","1242","443  >  61622 Len=1200"
"39","0.115326","104.18.10.41","100.86.7.137","UDP","1242","443  >  61622 Len=1200"
"40","0.115326","104.18.10.41","100.86.7.137","UDP","1242","443  >  61622 Len=1200"
"41","0.115326","104.18.10.41","100.86.7.137","UDP","1054","443  >  61622 Len=1012"
"42","0.115968","100.86.7.137","104.18.10.41","UDP","86","61622  >  443 Len=44"
"43","0.120716","100.86.7.137","104.18.10.41","UDP","87","61622  >  443 Len=45"
"44","0.121870","104.18.10.41","100.86.7.137","UDP","1242","443  >  61622 Len=1200"
"45","0.121971","104.18.10.41","100.86.7.137","UDP","941","443  >  61622 Len=899"
"46","0.134246","100.86.7.137","104.18.10.41","UDP","87","61622  >  443 Len=45"
"47","0.970446","100.86.7.137","104.18.10.41","UDP","1165","61622  >  443 Len=1123"
"48","0.986847","104.18.10.41","100.86.7.137","UDP","68","443  >  61622 Len=26"
"49","1.018274","104.18.10.41","100.86.7.137","UDP","377","443  >  61622 Len=335"
"50","1.020293","104.18.10.41","100.86.7.137","UDP","1242","443  >  61622 Len=1200"
"51","1.020293","104.18.10.41","100.86.7.137","UDP","1242","443  >  61622 Len=1200"
"52","1.020293","104.18.10.41","100.86.7.137","UDP","1242","443  >  61622 Len=1200"
"53","1.020956","104.18.10.41","100.86.7.137","UDP","1242","443  >  61622 Len=1200"
"54","1.020956","104.18.10.41","100.86.7.137","UDP","1242","443  >  61622 Len=1200"
"55","1.020956","104.18.10.41","100.86.7.137","UDP","1242","443  >  61622 Len=1200"
"56","1.020956","104.18.10.41","100.86.7.137","UDP","1242","443  >  61622 Len=1200"
"57","1.020956","104.18.10.41","100.86.7.137","UDP","224","443  >  61622 Len=182"
"58","1.020956","104.18.10.41","100.86.7.137","UDP","1242","443  >  61622 Len=1200"
"59","1.020956","104.18.10.41","100.86.7.137","UDP","1242","443  >  61622 Len=1200"
"60","1.020956","104.18.10.41","100.86.7.137","UDP","1242","443  >  61622 Len=1200"
"61","1.020956","104.18.10.41","100.86.7.137","UDP","1242","443  >  61622 Len=1200"
"62","1.020956","104.18.10.41","100.86.7.137","UDP","1242","443  >  61622 Len=1200"
"63","1.021220","100.86.7.137","104.18.10.41","UDP","86","61622  >  443 Len=44"
"64","1.021813","104.18.10.41","100.86.7.137","UDP","529","443  >  61622 Len=487"
"65","1.021813","104.18.10.41","100.86.7.137","UDP","1242","443  >  61622 Len=1200"
"66","1.021813","104.18.10.41","100.86.7.137","UDP","1242","443  >  61622 Len=1200"
"67","1.021813","104.18.10.41","100.86.7.137","UDP","1242","443  >  61622 Len=1200"
"68","1.021813","104.18.10.41","100.86.7.137","UDP","1242","443  >  61622 Len=1200"
"69","1.021813","104.18.10.41","100.86.7.137","UDP","1242","443  >  61622 Len=1200"
"70","1.022036","100.86.7.137","104.18.10.41","UDP","86","61622  >  443 Len=44"
"71","1.022830","104.18.10.41","100.86.7.137","UDP","1192","443  >  61622 Len=1150"
"72","1.022830","104.18.10.41","100.86.7.137","UDP","1242","443  >  61622 Len=1200"
"73","1.022830","104.18.10.41","100.86.7.137","UDP","1242","443  >  61622 Len=1200"
"74","1.022830","104.18.10.41","100.86.7.137","UDP","1242","443  >  61622 Len=1200"
"75","1.022830","104.18.10.41","100.86.7.137","UDP","1242","443  >  61622 Len=1200"
"76","1.022830","104.18.10.41","100.86.7.137","UDP","1242","443  >  61622 Len=1200"
"77","1.023466","104.18.10.41","100.86.7.137","UDP","673","443  >  61622 Len=631"
"78","1.023466","104.18.10.41","100.86.7.137","UDP","1242","443  >  61622 Len=1200"
"79","1.023466","104.18.10.41","100.86.7.137","UDP","1242","443  >  61622 Len=1200"
"80","1.023466","104.18.10.41","100.86.7.137","UDP","1242","443  >  61622 Len=1200"
"81","1.023466","104.18.10.41","100.86.7.137","UDP","816","443  >  61622 Len=774"
"82","1.023466","104.18.10.41","100.86.7.137","UDP","1242","443  >  61622 Len=1200"
"83","1.023466","104.18.10.41","100.86.7.137","UDP","1242","443  >  61622 Len=1200"
"84","1.023466","104.18.10.41","100.86.7.137","UDP","1242","443  >  61622 Len=1200"
"85","1.023749","100.86.7.137","104.18.10.41","UDP","86","61622  >  443 Len=44"
"86","1.024266","104.18.10.41","100.86.7.137","UDP","1242","443  >  61622 Len=1200"
"87","1.024266","104.18.10.41","100.86.7.137","UDP","923","443  >  61622 Len=881"
"88","1.029749","100.86.7.137","104.18.10.41","UDP","87","61622  >  443 Len=45"
"89","1.038062","104.18.10.41","100.86.7.137","UDP","1242","443  >  61622 Len=1200"
"90","1.038327","104.18.10.41","100.86.7.137","UDP","1242","443  >  61622 Len=1200"
"91","1.038327","104.18.10.41","100.86.7.137","UDP","1242","443  >  61622 Len=1200"
"92","1.038667","104.18.10.41","100.86.7.137","UDP","1242","443  >  61622 Len=1200"
"93","1.038667","104.18.10.41","100.86.7.137","UDP","1242","443  >  61622 Len=1200"
"94","1.038667","104.18.10.41","100.86.7.137","UDP","1242","443  >  61622 Len=1200"
"95","1.038667","104.18.10.41","100.86.7.137","UDP","1242","443  >  61622 Len=1200"
"96","1.039227","104.18.10.41","100.86.7.137","UDP","1242","443  >  61622 Len=1200"
"97","1.039227","104.18.10.41","100.86.7.137","UDP","559","443  >  61622 Len=517"
"98","1.039653","104.18.10.41","100.86.7.137","UDP","437","443  >  61622 Len=395"
"99","1.039835","100.86.7.137","104.18.10.41","UDP","86","61622  >  443 Len=44"
"100","1.050268","100.86.7.137","104.18.10.41","UDP","1103","61622  >  443 Len=1061"
