"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","100.86.7.137","172.66.43.109","UDP","1286","64992  >  443 Len=1244"
"2","0.000116","100.86.7.137","172.66.43.109","UDP","725","64992  >  443 Len=683"
"3","0.001597","100.86.7.137","172.66.43.109","UDP","1286","64992  >  443 Len=1244"
"4","0.001702","100.86.7.137","172.66.43.109","UDP","452","64992  >  443 Len=410"
"5","0.016641","172.66.43.109","100.86.7.137","UDP","66","443  >  64992 Len=24"
"6","0.017691","172.66.43.109","100.86.7.137","UDP","66","443  >  64992 Len=24"
"7","0.037502","172.66.43.109","100.86.7.137","UDP","1242","443  >  64992 Len=1200"
"8","0.037606","172.66.43.109","100.86.7.137","UDP","444","443  >  64992 Len=402"
"9","0.037606","172.66.43.109","100.86.7.137","UDP","182","443  >  64992 Len=140"
"10","0.041752","172.66.43.109","100.86.7.137","UDP","1242","443  >  64992 Len=1200"
"11","0.042066","100.86.7.137","172.66.43.109","UDP","86","64992  >  443 Len=44"
"12","0.043494","172.66.43.109","100.86.7.137","UDP","449","443  >  64992 Len=407"
"13","0.043494","172.66.43.109","100.86.7.137","UDP","182","443  >  64992 Len=140"
"14","0.048185","100.86.7.137","172.66.43.109","UDP","87","64992  >  443 Len=45"
"15","2.372193","100.86.7.137","172.66.43.109","UDP","1286","64992  >  443 Len=1244"
"16","2.372303","100.86.7.137","172.66.43.109","UDP","112","64992  >  443 Len=70"
"17","2.382681","100.86.7.137","172.66.43.109","UDP","1178","64992  >  443 Len=1136"
"18","2.390455","172.66.43.109","100.86.7.137","UDP","66","443  >  64992 Len=24"
"19","2.398855","172.66.43.109","100.86.7.137","UDP","67","443  >  64992 Len=25"
"20","2.426673","172.66.43.109","100.86.7.137","UDP","1242","443  >  64992 Len=1200"
"21","2.426816","172.66.43.109","100.86.7.137","UDP","823","443  >  64992 Len=781"
"22","2.426816","172.66.43.109","100.86.7.137","UDP","70","443  >  64992 Len=28"
"23","2.426816","172.66.43.109","100.86.7.137","UDP","105","443  >  64992 Len=63"
"24","2.426816","172.66.43.109","100.86.7.137","UDP","77","443  >  64992 Len=35"
"25","2.427276","172.66.43.109","100.86.7.137","UDP","1025","443  >  64992 Len=983"
"26","2.427636","172.66.43.109","100.86.7.137","UDP","1206","443  >  64992 Len=1164"
"27","2.427636","172.66.43.109","100.86.7.137","UDP","1242","443  >  64992 Len=1200"
"28","2.427791","172.66.43.109","100.86.7.137","UDP","183","443  >  64992 Len=141"
"29","2.427791","172.66.43.109","100.86.7.137","UDP","1242","443  >  64992 Len=1200"
"30","2.427949","172.66.43.109","100.86.7.137","UDP","90","443  >  64992 Len=48"
"31","2.427949","172.66.43.109","100.86.7.137","UDP","1003","443  >  64992 Len=961"
"32","2.428134","172.66.43.109","100.86.7.137","UDP","1191","443  >  64992 Len=1149"
"33","2.428134","172.66.43.109","100.86.7.137","UDP","1242","443  >  64992 Len=1200"
"34","2.428356","172.66.43.109","100.86.7.137","UDP","67","443  >  64992 Len=25"
"35","2.428356","172.66.43.109","100.86.7.137","UDP","976","443  >  64992 Len=934"
"36","2.428404","100.86.7.137","172.66.43.109","UDP","86","64992  >  443 Len=44"
"37","2.428557","172.66.43.109","100.86.7.137","UDP","415","443  >  64992 Len=373"
"38","2.428557","172.66.43.109","100.86.7.137","UDP","699","443  >  64992 Len=657"
"39","2.428712","172.66.43.109","100.86.7.137","UDP","1000","443  >  64992 Len=958"
"40","2.428712","172.66.43.109","100.86.7.137","UDP","833","443  >  64992 Len=791"
"41","2.428907","100.86.7.137","172.66.43.109","UDP","86","64992  >  443 Len=44"
"42","2.429495","172.66.43.109","100.86.7.137","UDP","1021","443  >  64992 Len=979"
"43","2.429495","172.66.43.109","100.86.7.137","UDP","1048","443  >  64992 Len=1006"
"44","2.429495","172.66.43.109","100.86.7.137","UDP","1097","443  >  64992 Len=1055"
"45","2.429495","172.66.43.109","100.86.7.137","UDP","961","443  >  64992 Len=919"
"46","2.430527","172.66.43.109","100.86.7.137","UDP","835","443  >  64992 Len=793"
"47","2.430527","172.66.43.109","100.86.7.137","UDP","439","443  >  64992 Len=397"
