"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","66.22.231.191","192.168.0.200","UDP","85","50008  >  51582 Len=43"
"2","0.019323","66.22.231.191","192.168.0.200","UDP","85","50008  >  51582 Len=43"
"3","0.041518","66.22.231.191","192.168.0.200","UDP","85","50008  >  51582 Len=43"
"4","0.064105","192.168.0.200","66.22.231.191","UDP","127","51582  >  50008 Len=85"
"6","0.081673","192.168.0.200","66.22.231.191","UDP","127","51582  >  50008 Len=85"
"7","0.106181","192.168.0.200","66.22.231.191","UDP","127","51582  >  50008 Len=85"
"8","0.109888","192.168.0.200","66.22.231.191","RTCP","94","Receiver Report   "
"10","0.124148","192.168.0.200","66.22.231.191","UDP","145","51582  >  50008 Len=103"
"11","0.147687","192.168.0.200","66.22.231.191","UDP","222","51582  >  50008 Len=180"
"12","0.166025","192.168.0.200","66.22.231.191","UDP","258","51582  >  50008 Len=216"
"13","0.183864","192.168.0.200","66.22.231.191","UDP","236","51582  >  50008 Len=194"
"15","0.207462","192.168.0.200","66.22.231.191","UDP","247","51582  >  50008 Len=205"
"17","0.225921","192.168.0.200","66.22.231.191","UDP","262","51582  >  50008 Len=220"
"18","0.243690","192.168.0.200","66.22.231.191","UDP","261","51582  >  50008 Len=219"
"19","0.259925","66.22.231.191","192.168.0.200","UDP","188","50008  >  51582 Len=146"
"20","0.267367","192.168.0.200","66.22.231.191","UDP","259","51582  >  50008 Len=217"
"21","0.280207","66.22.231.191","192.168.0.200","UDP","234","50008  >  51582 Len=192"
"22","0.285671","192.168.0.200","66.22.231.191","UDP","252","51582  >  50008 Len=210"
"23","0.299547","66.22.231.191","192.168.0.200","UDP","210","50008  >  51582 Len=168"
"24","0.303553","192.168.0.200","66.22.231.191","UDP","248","51582  >  50008 Len=206"
"25","0.319437","66.22.231.191","192.168.0.200","UDP","187","50008  >  51582 Len=145"
"26","0.327107","192.168.0.200","66.22.231.191","UDP","247","51582  >  50008 Len=205"
"27","0.339429","66.22.231.191","192.168.0.200","UDP","240","50008  >  51582 Len=198"
"29","0.359606","66.22.231.191","192.168.0.200","UDP","178","50008  >  51582 Len=136"
"30","0.370546","192.168.0.200","66.22.231.191","UDP","256","51582  >  50008 Len=214"
"31","0.372317","192.168.0.200","66.22.231.191","UDP","255","51582  >  50008 Len=213"
"32","0.380645","66.22.231.191","192.168.0.200","UDP","178","50008  >  51582 Len=136"
"33","0.381939","192.168.0.200","66.22.231.191","UDP","256","51582  >  50008 Len=214"
"35","0.399360","66.22.231.191","192.168.0.200","UDP","176","50008  >  51582 Len=134"
"36","0.406198","192.168.0.200","66.22.231.191","UDP","243","51582  >  50008 Len=201"
"37","0.419255","66.22.231.191","192.168.0.200","UDP","195","50008  >  51582 Len=153"
"38","0.424165","192.168.0.200","66.22.231.191","UDP","239","51582  >  50008 Len=197"
"39","0.439414","66.22.231.191","192.168.0.200","UDP","177","50008  >  51582 Len=135"
"40","0.441651","192.168.0.200","66.22.231.191","UDP","238","51582  >  50008 Len=196"
"41","0.460077","66.22.231.191","192.168.0.200","UDP","180","50008  >  51582 Len=138"
"42","0.466056","192.168.0.200","66.22.231.191","UDP","225","51582  >  50008 Len=183"
"43","0.477558","66.22.231.191","192.168.0.200","UDP","176","50008  >  51582 Len=134"
"44","0.483870","192.168.0.200","66.22.231.191","UDP","222","51582  >  50008 Len=180"
"45","0.499792","66.22.231.191","192.168.0.200","UDP","224","50008  >  51582 Len=182"
"46","0.501472","192.168.0.200","66.22.231.191","UDP","187","51582  >  50008 Len=145"
"48","0.522588","66.22.231.191","192.168.0.200","UDP","85","50008  >  51582 Len=43"
"49","0.525769","192.168.0.200","66.22.231.191","UDP","142","51582  >  50008 Len=100"
"53","0.543782","192.168.0.200","66.22.231.191","UDP","145","51582  >  50008 Len=103"
"54","0.555335","66.22.231.191","192.168.0.200","UDP","85","50008  >  51582 Len=43"
"56","0.555335","66.22.231.191","192.168.0.200","RTCP","94","Receiver Report   "
"57","0.561449","66.22.231.191","192.168.0.200","UDP","85","50008  >  51582 Len=43"
"58","0.567379","192.168.0.200","66.22.231.191","UDP","136","51582  >  50008 Len=94"
"59","0.575745","66.22.231.191","192.168.0.200","UDP","85","50008  >  51582 Len=43"
"60","0.585623","192.168.0.200","66.22.231.191","UDP","136","51582  >  50008 Len=94"
"62","0.597718","66.22.231.191","192.168.0.200","UDP","85","50008  >  51582 Len=43"
"63","0.603564","192.168.0.200","66.22.231.191","UDP","85","51582  >  50008 Len=43"
"65","0.621174","66.22.231.191","192.168.0.200","UDP","85","50008  >  51582 Len=43"
"66","0.627214","192.168.0.200","66.22.231.191","UDP","85","51582  >  50008 Len=43"
"68","0.638479","66.22.231.191","192.168.0.200","UDP","85","50008  >  51582 Len=43"
"69","0.645764","192.168.0.200","66.22.231.191","UDP","132","51582  >  50008 Len=90"
"71","0.659451","66.22.231.191","192.168.0.200","UDP","85","50008  >  51582 Len=43"
"72","0.663594","192.168.0.200","66.22.231.191","UDP","128","51582  >  50008 Len=86"
"73","0.676870","66.22.231.191","192.168.0.200","UDP","85","50008  >  51582 Len=43"
"74","0.687104","192.168.0.200","66.22.231.191","UDP","162","51582  >  50008 Len=120"
"75","0.699894","66.22.231.191","192.168.0.200","UDP","85","50008  >  51582 Len=43"
"76","0.705519","192.168.0.200","66.22.231.191","UDP","256","51582  >  50008 Len=214"
"77","0.728456","192.168.0.200","66.22.231.191","UDP","250","51582  >  50008 Len=208"
"78","0.746014","192.168.0.200","66.22.231.191","UDP","217","51582  >  50008 Len=175"
"79","0.764421","192.168.0.200","66.22.231.191","UDP","251","51582  >  50008 Len=209"
"80","0.782275","192.168.0.200","66.22.231.191","UDP","251","51582  >  50008 Len=209"
"81","0.805478","192.168.0.200","66.22.231.191","UDP","257","51582  >  50008 Len=215"
"82","0.824023","192.168.0.200","66.22.231.191","UDP","251","51582  >  50008 Len=209"
"84","0.847713","192.168.0.200","66.22.231.191","UDP","245","51582  >  50008 Len=203"
"85","0.865426","192.168.0.200","66.22.231.191","UDP","247","51582  >  50008 Len=205"
"86","0.883664","192.168.0.200","66.22.231.191","UDP","251","51582  >  50008 Len=209"
"87","0.906239","192.168.0.200","66.22.231.191","UDP","248","51582  >  50008 Len=206"
"88","0.923876","192.168.0.200","66.22.231.191","UDP","244","51582  >  50008 Len=202"
"89","0.942197","192.168.0.200","66.22.231.191","UDP","253","51582  >  50008 Len=211"
"91","0.966134","192.168.0.200","66.22.231.191","UDP","248","51582  >  50008 Len=206"
"92","0.983630","192.168.0.200","66.22.231.191","UDP","258","51582  >  50008 Len=216"
"93","1.002132","192.168.0.200","66.22.231.191","UDP","265","51582  >  50008 Len=223"
"94","1.025942","192.168.0.200","66.22.231.191","UDP","265","51582  >  50008 Len=223"
"95","1.043453","192.168.0.200","66.22.231.191","UDP","252","51582  >  50008 Len=210"
"96","1.067915","192.168.0.200","66.22.231.191","UDP","233","51582  >  50008 Len=191"
"97","1.085923","192.168.0.200","66.22.231.191","UDP","231","51582  >  50008 Len=189"
"98","1.103511","192.168.0.200","66.22.231.191","UDP","247","51582  >  50008 Len=205"
"99","1.121921","192.168.0.200","66.22.231.191","UDP","255","51582  >  50008 Len=213"
"100","1.146003","192.168.0.200","66.22.231.191","UDP","243","51582  >  50008 Len=201"
"102","1.163249","192.168.0.200","66.22.231.191","UDP","243","51582  >  50008 Len=201"
"104","1.187924","192.168.0.200","66.22.231.191","UDP","255","51582  >  50008 Len=213"
"106","1.205810","192.168.0.200","66.22.231.191","UDP","239","51582  >  50008 Len=197"
"108","1.223209","192.168.0.200","66.22.231.191","UDP","241","51582  >  50008 Len=199"
"109","1.241742","192.168.0.200","66.22.231.191","UDP","258","51582  >  50008 Len=216"
"110","1.265692","192.168.0.200","66.22.231.191","UDP","257","51582  >  50008 Len=215"
"111","1.283759","192.168.0.200","66.22.231.191","UDP","248","51582  >  50008 Len=206"
"112","1.302058","192.168.0.200","66.22.231.191","UDP","250","51582  >  50008 Len=208"
"113","1.325988","192.168.0.200","66.22.231.191","UDP","249","51582  >  50008 Len=207"
"114","1.343580","192.168.0.200","66.22.231.191","UDP","251","51582  >  50008 Len=209"
