"No.","Time","Source","Destination","Protocol","Length","Info"
"433","1.482243","192.168.0.92","18.160.17.214","TLSv1.2","339","Application Data"
"436","1.501534","18.160.17.214","192.168.0.92","TCP","66","443  >  50106 [ACK] Seq=1 Ack=274 Win=413 Len=0 TSval=2743063394 TSecr=1205496904"
"440","1.514965","18.160.17.214","192.168.0.92","TLSv1.2","630","Application Data"
"441","1.514967","18.160.17.214","192.168.0.92","TLSv1.2","97","Application Data"
"442","1.515127","192.168.0.92","18.160.17.214","TCP","66","50106  >  443 [ACK] Seq=274 Ack=596 Win=8174 Len=0 TSval=1205496937 TSecr=2743063407"
"559","2.154429","192.168.0.92","18.160.17.214","TLSv1.2","402","Application Data"
"562","2.186943","18.160.17.214","192.168.0.92","TLSv1.2","816","Application Data"
"563","2.186944","18.160.17.214","192.168.0.92","TLSv1.2","97","Application Data"
"564","2.187072","192.168.0.92","18.160.17.214","TCP","66","50106  >  443 [ACK] Seq=610 Ack=1377 Win=8171 Len=0 TSval=1205497609 TSecr=2743064077"
"718","2.243960","192.168.0.92","18.160.17.214","TLSv1.2","441","Application Data"
"732","2.298785","18.160.17.214","192.168.0.92","TLSv1.2","1258","Application Data"
"733","2.298786","18.160.17.214","192.168.0.92","TCP","1494","443  >  50106 [ACK] Seq=2569 Ack=985 Win=424 Len=1428 TSval=2743064191 TSecr=1205497665 [TCP segment of a reassembled PDU]"
"734","2.298787","18.160.17.214","192.168.0.92","TCP","1494","443  >  50106 [ACK] Seq=3997 Ack=985 Win=424 Len=1428 TSval=2743064191 TSecr=1205497665 [TCP segment of a reassembled PDU]"
"735","2.298788","18.160.17.214","192.168.0.92","TCP","1494","443  >  50106 [ACK] Seq=5425 Ack=985 Win=424 Len=1428 TSval=2743064191 TSecr=1205497665 [TCP segment of a reassembled PDU]"
"736","2.298789","18.160.17.214","192.168.0.92","TLSv1.2","720","Application Data"
"737","2.298918","192.168.0.92","18.160.17.214","TCP","66","50106  >  443 [ACK] Seq=985 Ack=7507 Win=8088 Len=0 TSval=1205497721 TSecr=2743064191"
"738","2.299031","192.168.0.92","18.160.17.214","TCP","66","[TCP Window Update] 50106  >  443 [ACK] Seq=985 Ack=7507 Win=8183 Len=0 TSval=1205497721 TSecr=2743064191"
"739","2.307193","18.160.17.214","192.168.0.92","TCP","1494","443  >  50106 [ACK] Seq=7507 Ack=985 Win=424 Len=1428 TSval=2743064198 TSecr=1205497665 [TCP segment of a reassembled PDU]"
"740","2.307316","192.168.0.92","18.160.17.214","TCP","66","50106  >  443 [ACK] Seq=985 Ack=8935 Win=8161 Len=0 TSval=1205497729 TSecr=2743064198"
