"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","104.234.169.167","192.168.0.200","TCP","86","25565  >  50356 [PSH, ACK] Seq=1 Ack=1 Win=501 Len=32"
"2","0.000000","104.234.169.167","192.168.0.200","TCP","295","25565  >  50356 [PSH, ACK] Seq=33 Ack=1 Win=501 Len=241"
"3","0.000000","104.234.169.167","192.168.0.200","TCP","327","25565  >  50356 [PSH, ACK] Seq=274 Ack=1 Win=501 Len=273"
"4","0.000337","104.234.169.167","192.168.0.200","TCP","329","25565  >  50356 [PSH, ACK] Seq=547 Ack=1 Win=501 Len=275"
"5","0.000337","104.234.169.167","192.168.0.200","TCP","330","25565  >  50356 [PSH, ACK] Seq=822 Ack=1 Win=501 Len=276"
"6","0.000411","192.168.0.200","104.234.169.167","TCP","54","50356  >  25565 [ACK] Seq=1 Ack=1098 Win=1022 Len=0"
"7","0.000509","192.168.0.200","104.234.169.167","TCP","54","50356  >  25565 [ACK] Seq=1 Ack=547 Win=1024 Len=0"
"8","0.046075","104.234.169.167","192.168.0.200","TCP","261","25565  >  50356 [PSH, ACK] Seq=1098 Ack=1 Win=501 Len=207"
"9","0.046352","104.234.169.167","192.168.0.200","TCP","295","25565  >  50356 [PSH, ACK] Seq=1305 Ack=1 Win=501 Len=241"
"10","0.046795","104.234.169.167","192.168.0.200","TCP","359","25565  >  50356 [PSH, ACK] Seq=1546 Ack=1 Win=501 Len=305"
"11","0.046795","104.234.169.167","192.168.0.200","TCP","573","25565  >  50356 [PSH, ACK] Seq=1851 Ack=1 Win=501 Len=519"
"12","0.046904","192.168.0.200","104.234.169.167","TCP","54","50356  >  25565 [ACK] Seq=1 Ack=2370 Win=1026 Len=0"
"13","0.047090","192.168.0.200","104.234.169.167","TCP","54","50356  >  25565 [ACK] Seq=1 Ack=1305 Win=1021 Len=0"
"14","0.093906","104.234.169.167","192.168.0.200","TCP","86","25565  >  50356 [PSH, ACK] Seq=2370 Ack=1 Win=501 Len=32"
"15","0.094058","192.168.0.200","104.234.169.167","TCP","54","50356  >  25565 [ACK] Seq=1 Ack=2402 Win=1026 Len=0"
"16","0.097259","104.234.169.167","192.168.0.200","TCP","346","25565  >  50356 [PSH, ACK] Seq=2402 Ack=1 Win=501 Len=292"
"17","0.098244","104.234.169.167","192.168.0.200","TCP","327","25565  >  50356 [PSH, ACK] Seq=2694 Ack=1 Win=501 Len=273"
"18","0.098244","104.234.169.167","192.168.0.200","TCP","573","25565  >  50356 [PSH, ACK] Seq=2967 Ack=1 Win=501 Len=519"
"19","0.098349","192.168.0.200","104.234.169.167","TCP","54","50356  >  25565 [ACK] Seq=1 Ack=3486 Win=1022 Len=0"
"20","0.146945","104.234.169.167","192.168.0.200","TCP","213","25565  >  50356 [PSH, ACK] Seq=3486 Ack=1 Win=501 Len=159"
"21","0.146945","104.234.169.167","192.168.0.200","TCP","327","25565  >  50356 [PSH, ACK] Seq=3645 Ack=1 Win=501 Len=273"
"22","0.147161","104.234.169.167","192.168.0.200","TCP","327","25565  >  50356 [PSH, ACK] Seq=3918 Ack=1 Win=501 Len=273"
"23","0.147161","104.234.169.167","192.168.0.200","TCP","573","25565  >  50356 [PSH, ACK] Seq=4191 Ack=1 Win=501 Len=519"
"24","0.147301","192.168.0.200","104.234.169.167","TCP","54","50356  >  25565 [ACK] Seq=1 Ack=3918 Win=1026 Len=0"
"25","0.147347","192.168.0.200","104.234.169.167","TCP","54","50356  >  25565 [ACK] Seq=1 Ack=4710 Win=1023 Len=0"
"26","0.196555","104.234.169.167","192.168.0.200","TCP","86","25565  >  50356 [PSH, ACK] Seq=4710 Ack=1 Win=501 Len=32"
"27","0.196555","104.234.169.167","192.168.0.200","TCP","295","25565  >  50356 [PSH, ACK] Seq=4742 Ack=1 Win=501 Len=241"
"28","0.196555","104.234.169.167","192.168.0.200","TCP","86","25565  >  50356 [PSH, ACK] Seq=4983 Ack=1 Win=501 Len=32"
"29","0.196555","104.234.169.167","192.168.0.200","TCP","327","25565  >  50356 [PSH, ACK] Seq=5015 Ack=1 Win=501 Len=273"
"30","0.196555","104.234.169.167","192.168.0.200","TCP","329","25565  >  50356 [PSH, ACK] Seq=5288 Ack=1 Win=501 Len=275"
"31","0.196555","104.234.169.167","192.168.0.200","TCP","298","25565  >  50356 [PSH, ACK] Seq=5563 Ack=1 Win=501 Len=244"
"32","0.196687","192.168.0.200","104.234.169.167","TCP","54","50356  >  25565 [ACK] Seq=1 Ack=5807 Win=1026 Len=0"
"33","0.247188","104.234.169.167","192.168.0.200","TCP","231","25565  >  50356 [PSH, ACK] Seq=5807 Ack=1 Win=501 Len=177"
"34","0.247188","104.234.169.167","192.168.0.200","TCP","86","25565  >  50356 [PSH, ACK] Seq=5984 Ack=1 Win=501 Len=32"
"35","0.247188","104.234.169.167","192.168.0.200","TCP","327","25565  >  50356 [PSH, ACK] Seq=6016 Ack=1 Win=501 Len=273"
"36","0.247188","104.234.169.167","192.168.0.200","TCP","327","25565  >  50356 [PSH, ACK] Seq=6289 Ack=1 Win=501 Len=273"
"37","0.247188","104.234.169.167","192.168.0.200","TCP","297","25565  >  50356 [PSH, ACK] Seq=6562 Ack=1 Win=501 Len=243"
"38","0.247188","104.234.169.167","192.168.0.200","TCP","86","25565  >  50356 [PSH, ACK] Seq=6805 Ack=1 Win=501 Len=32"
"39","0.247188","104.234.169.167","192.168.0.200","TCP","298","25565  >  50356 [PSH, ACK] Seq=6837 Ack=1 Win=501 Len=244"
"40","0.247297","192.168.0.200","104.234.169.167","TCP","54","50356  >  25565 [ACK] Seq=1 Ack=7081 Win=1021 Len=0"
"41","0.296083","104.234.169.167","192.168.0.200","TCP","86","25565  >  50356 [PSH, ACK] Seq=7081 Ack=1 Win=501 Len=32"
