"No.","Time","Source","Destination","Protocol","Length","Info"
"555","5.570844","206.247.128.13","192.168.0.92","UDP","134","8801  >  54695 Len=92"
"556","5.571234","192.168.0.92","206.247.128.13","UDP","115","54695  >  8801 Len=73"
"557","5.625017","192.168.0.92","206.247.128.13","UDP","149","54695  >  8801 Len=107"
"558","5.673231","206.247.128.13","192.168.0.92","UDP","134","8801  >  54695 Len=92"
"559","5.724763","192.168.0.92","206.247.128.13","UDP","150","54695  >  8801 Len=108"
"560","5.775785","206.247.128.13","192.168.0.92","UDP","135","8801  >  54695 Len=93"
"561","5.785076","192.168.0.92","206.247.128.13","UDP","169","54695  >  8801 Len=127"
"562","5.805501","192.168.0.92","206.247.128.13","UDP","240","54695  >  8801 Len=198"
"563","5.825406","192.168.0.92","206.247.128.13","UDP","106","54695  >  8801 Len=64"
"564","5.825450","192.168.0.92","206.247.128.13","UDP","295","54695  >  8801 Len=253"
"565","5.845737","192.168.0.92","206.247.128.13","UDP","312","54695  >  8801 Len=270"
"566","5.865076","192.168.0.92","206.247.128.13","UDP","284","54695  >  8801 Len=242"
"567","5.874482","206.247.128.13","192.168.0.92","UDP","115","8801  >  54695 Len=73"
"568","5.879009","206.247.128.13","192.168.0.92","UDP","133","8801  >  54695 Len=91"
"569","5.879284","192.168.0.92","206.247.128.13","UDP","115","54695  >  8801 Len=73"
"570","5.885128","192.168.0.92","206.247.128.13","UDP","268","54695  >  8801 Len=226"
"571","5.905032","192.168.0.92","206.247.128.13","UDP","258","54695  >  8801 Len=216"
"576","5.927226","192.168.0.92","206.247.128.13","UDP","240","54695  >  8801 Len=198"
"579","5.945545","192.168.0.92","206.247.128.13","UDP","231","54695  >  8801 Len=189"
"581","5.951393","206.247.128.13","192.168.0.92","TLSv1.2","138","Application Data"
"582","5.951394","206.247.128.13","192.168.0.92","TLSv1.2","129","Application Data"
"583","5.951394","206.247.128.13","192.168.0.92","TLSv1.2","134","Application Data"
"584","5.951518","192.168.0.92","206.247.128.13","TCP","66","63277  >  443 [ACK] Seq=1587 Ack=919 Win=2044 Len=0 TSval=1112113574 TSecr=3364383720"
"587","5.962655","192.168.0.92","206.247.128.13","TLSv1.2","109","Application Data"
"588","5.964687","192.168.0.92","206.247.128.13","UDP","216","54695  >  8801 Len=174"
"589","5.972664","206.247.128.13","192.168.0.92","UDP","134","8801  >  54695 Len=92"
"590","5.983088","206.247.128.13","192.168.0.92","TCP","66","443  >  63277 [ACK] Seq=919 Ack=1630 Win=11 Len=0 TSval=3364383752 TSecr=1112113585"
"591","5.984649","192.168.0.92","206.247.128.13","UDP","187","54695  >  8801 Len=145"
"592","6.005034","192.168.0.92","206.247.128.13","UDP","163","54695  >  8801 Len=121"
"593","6.026580","192.168.0.92","206.247.128.13","UDP","173","54695  >  8801 Len=131"
"594","6.045056","192.168.0.92","206.247.128.13","UDP","208","54695  >  8801 Len=166"
"595","6.065970","192.168.0.92","206.247.128.13","UDP","244","54695  >  8801 Len=202"
"596","6.074108","206.247.128.13","192.168.0.92","UDP","134","8801  >  54695 Len=92"
"597","6.078892","192.168.0.92","206.247.128.13","TLSv1.2","277","Application Data"
"598","6.086521","192.168.0.92","206.247.128.13","UDP","240","54695  >  8801 Len=198"
"605","6.099270","206.247.128.13","192.168.0.92","TCP","66","443  >  63277 [ACK] Seq=919 Ack=1841 Win=11 Len=0 TSval=3364383868 TSecr=1112113701"
"606","6.104959","192.168.0.92","206.247.128.13","UDP","221","54695  >  8801 Len=179"
"607","6.106094","206.247.128.13","192.168.0.92","TLSv1.2","109","Application Data"
"608","6.106193","192.168.0.92","206.247.128.13","TCP","66","63277  >  443 [ACK] Seq=1841 Ack=962 Win=2047 Len=0 TSval=1112113728 TSecr=3364383874"
"612","6.125246","192.168.0.92","206.247.128.13","UDP","188","54695  >  8801 Len=146"
