"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","100.86.7.137","172.66.43.109","QUIC","1292","Initial, DCID=1587a54c55634c30, PKN: 1, CRYPTO, PADDING, CRYPTO, PADDING, PING, CRYPTO, CRYPTO, CRYPTO, PADDING"
"2","0.000480","100.86.7.137","172.66.43.109","QUIC","121","0-RTT, DCID=1587a54c55634c30"
"3","0.016835","172.66.43.109","100.86.7.137","QUIC","1242","Initial, SCID=01a9160f5b483d018aa91d0d35483857925c3553, PKN: 0, ACK"
"4","0.019526","172.66.43.109","100.86.7.137","QUIC","1242","Handshake, SCID=01a9160f5b483d018aa91d0d35483857925c3553"
"5","0.020175","100.86.7.137","172.66.43.109","QUIC","132","Handshake, DCID=01a9160f5b483d018aa91d0d35483857925c3553"
"6","0.035678","172.66.43.109","100.86.7.137","QUIC","90","Protected Payload (KP0)"
"7","0.035836","172.66.43.109","100.86.7.137","QUIC","66","Protected Payload (KP0)"
"8","0.035836","172.66.43.109","100.86.7.137","QUIC","66","Protected Payload (KP0)"
"9","0.036134","100.86.7.137","172.66.43.109","QUIC","85","Protected Payload (KP0), DCID=01a9160f5b483d018aa91d0d35483857925c3553"
"10","0.036320","172.66.43.109","100.86.7.137","QUIC","91","Protected Payload (KP0)"
"11","0.036352","100.86.7.137","172.66.43.109","QUIC","85","Protected Payload (KP0), DCID=01a9160f5b483d018aa91d0d35483857925c3553"
"12","0.036478","100.86.7.137","172.66.43.109","QUIC","89","Protected Payload (KP0), DCID=01a9160f5b483d018aa91d0d35483857925c3553"
"13","0.052370","172.66.43.109","100.86.7.137","QUIC","70","Protected Payload (KP0)"
"14","0.081427","100.86.7.137","172.66.43.109","QUIC","86","Protected Payload (KP0), DCID=01a9160f5b483d018aa91d0d35483857925c3553"
"15","1.900552","100.86.7.137","172.66.43.109","QUIC","1286","Protected Payload (KP0), DCID=01a9160f5b483d018aa91d0d35483857925c3553"
"16","1.900650","100.86.7.137","172.66.43.109","QUIC","854","Protected Payload (KP0), DCID=01a9160f5b483d018aa91d0d35483857925c3553"
"17","1.922732","172.66.43.109","100.86.7.137","QUIC","66","Protected Payload (KP0)"
"18","1.922732","172.66.43.109","100.86.7.137","QUIC","65","Protected Payload (KP0)"
"19","1.943734","172.66.43.109","100.86.7.137","QUIC","1242","Protected Payload (KP0)"
"20","1.943734","172.66.43.109","100.86.7.137","QUIC","483","Protected Payload (KP0)"
"21","1.943734","172.66.43.109","100.86.7.137","QUIC","179","Protected Payload (KP0)"
"22","1.944119","100.86.7.137","172.66.43.109","QUIC","85","Protected Payload (KP0), DCID=01a9160f5b483d018aa91d0d35483857925c3553"
"23","1.974652","100.86.7.137","172.66.43.109","QUIC","86","Protected Payload (KP0), DCID=01a9160f5b483d018aa91d0d35483857925c3553"
"24","6.275993","100.86.7.137","172.66.43.109","QUIC","1286","Protected Payload (KP0), DCID=01a9160f5b483d018aa91d0d35483857925c3553"
"25","6.276094","100.86.7.137","172.66.43.109","QUIC","895","Protected Payload (KP0), DCID=01a9160f5b483d018aa91d0d35483857925c3553"
