No.,Time,Source,Destination,Protocol,Length,Info
1,0,192.168.0.200,3.129.219.222,UDP,119,50748  >  9061 Len=77
2,0.001379,3.129.219.222,192.168.0.200,UDP,742,9061  >  50748 Len=700
3,0.032248,192.168.0.200,3.129.219.222,UDP,82,50748  >  9061 Len=40
4,0.034903,3.129.219.222,192.168.0.200,UDP,83,15061  >  57673 Len=41
5,0.037282,3.129.219.222,192.168.0.200,UDP,728,9061  >  50748 Len=686
6,0.065323,192.168.0.200,3.129.219.222,UDP,82,57673  >  15061 Len=40
7,0.06536,192.168.0.200,3.129.219.222,UDP,82,50748  >  9061 Len=40
8,0.073452,3.129.219.222,192.168.0.200,UDP,775,9061  >  50748 Len=733
9,0.09772,192.168.0.200,3.129.219.222,UDP,82,50748  >  9061 Len=40
10,0.109511,3.129.219.222,192.168.0.200,UDP,699,9061  >  50748 Len=657
11,0.131252,192.168.0.200,3.129.219.222,UDP,117,50748  >  9061 Len=75
12,0.14339,3.129.219.222,192.168.0.200,UDP,83,15061  >  57673 Len=41
13,0.148156,3.129.219.222,192.168.0.200,UDP,689,9061  >  50748 Len=647
14,0.164087,192.168.0.200,3.129.219.222,UDP,82,57673  >  15061 Len=40
15,0.164125,192.168.0.200,3.129.219.222,UDP,82,50748  >  9061 Len=40
16,0.18078,3.129.219.222,192.168.0.200,UDP,736,9061  >  50748 Len=694
17,0.198494,192.168.0.200,3.129.219.222,UDP,82,50748  >  9061 Len=40
18,0.216716,3.129.219.222,192.168.0.200,UDP,714,9061  >  50748 Len=672
19,0.232386,192.168.0.200,3.129.219.222,UDP,119,50748  >  9061 Len=77
20,0.251172,3.129.219.222,192.168.0.200,UDP,83,15061  >  57673 Len=41
21,0.253776,3.129.219.222,192.168.0.200,UDP,698,9061  >  50748 Len=656
22,0.265649,192.168.0.200,3.129.219.222,UDP,82,57673  >  15061 Len=40
23,0.265693,192.168.0.200,3.129.219.222,UDP,93,50748  >  9061 Len=51
24,0.28867,3.129.219.222,192.168.0.200,UDP,727,9061  >  50748 Len=685
25,0.299964,192.168.0.200,3.129.219.222,UDP,82,50748  >  9061 Len=40
26,0.325031,3.129.219.222,192.168.0.200,UDP,223,9061  >  50748 Len=181
27,0.335947,192.168.0.200,3.129.219.222,UDP,82,50748  >  9061 Len=40
28,0.358763,3.129.219.222,192.168.0.200,UDP,83,15061  >  57673 Len=41
29,0.363077,3.129.219.222,192.168.0.200,UDP,758,9061  >  50748 Len=716
30,0.403274,3.129.219.222,192.168.0.200,UDP,122,9061  >  50748 Len=80
31,0.430801,3.129.219.222,192.168.0.200,UDP,249,9061  >  50748 Len=207
32,0.467739,3.129.219.222,192.168.0.200,UDP,256,9061  >  50748 Len=214
33,0.532893,3.129.219.222,192.168.0.200,UDP,267,9061  >  50748 Len=225
34,0.581942,3.129.219.222,192.168.0.200,UDP,83,15061  >  57673 Len=41
35,0.581942,3.129.219.222,192.168.0.200,UDP,251,9061  >  50748 Len=209
37,0.615743,3.129.219.222,192.168.0.200,UDP,183,9061  >  50748 Len=141
39,0.654425,3.129.219.222,192.168.0.200,UDP,267,9061  >  50748 Len=225
41,0.691996,3.129.219.222,192.168.0.200,UDP,89,9061  >  50748 Len=47
42,0.72637,3.129.219.222,192.168.0.200,UDP,243,9061  >  50748 Len=201
43,0.765167,3.129.219.222,192.168.0.200,UDP,505,9061  >  50748 Len=463
44,0.798566,3.129.219.222,192.168.0.200,UDP,83,15061  >  57673 Len=41
45,0.837516,3.129.219.222,192.168.0.200,UDP,670,9061  >  50748 Len=628
49,0.871353,3.129.219.222,192.168.0.200,UDP,620,9061  >  50748 Len=578
54,0.907334,3.129.219.222,192.168.0.200,UDP,257,9061  >  50748 Len=215
57,0.942467,3.129.219.222,192.168.0.200,UDP,122,9061  >  50748 Len=80
59,0.978232,3.129.219.222,192.168.0.200,UDP,95,9061  >  50748 Len=53
60,0.995237,192.168.0.200,3.129.219.222,UDP,82,57673  >  15061 Len=40
61,0.99528,192.168.0.200,3.129.219.222,UDP,119,50748  >  9061 Len=77
62,1.013266,192.168.0.200,3.129.219.222,UDP,91,50748  >  9061 Len=49
63,1.013696,3.129.219.222,192.168.0.200,UDP,83,15061  >  57673 Len=41
64,1.015019,3.129.219.222,192.168.0.200,UDP,89,9061  >  50748 Len=47
69,1.04926,3.129.219.222,192.168.0.200,UDP,122,9061  >  50748 Len=80
72,1.060443,192.168.0.200,3.129.219.222,UDP,82,57673  >  15061 Len=40
73,1.060478,192.168.0.200,3.129.219.222,UDP,82,50748  >  9061 Len=40
79,1.083561,3.129.219.222,192.168.0.200,UDP,83,15061  >  57673 Len=41
80,1.084303,192.168.0.200,3.129.219.222,UDP,133,50748  >  9061 Len=91
81,1.085025,3.129.219.222,192.168.0.200,UDP,713,9061  >  50748 Len=671
82,1.106445,192.168.0.200,3.129.219.222,UDP,82,57673  >  15061 Len=40
83,1.10649,192.168.0.200,3.129.219.222,UDP,82,50748  >  9061 Len=40
84,1.122056,3.129.219.222,192.168.0.200,UDP,238,9061  >  50748 Len=196
85,1.127665,192.168.0.200,3.129.219.222,UDP,118,50748  >  9061 Len=76
88,1.156657,3.129.219.222,192.168.0.200,UDP,83,15061  >  57673 Len=41
91,1.160127,3.129.219.222,192.168.0.200,UDP,289,9061  >  50748 Len=247
92,1.16098,192.168.0.200,3.129.219.222,UDP,118,50748  >  9061 Len=76
94,1.183827,192.168.0.200,3.129.219.222,UDP,82,57673  >  15061 Len=40
95,1.183877,192.168.0.200,3.129.219.222,UDP,93,50748  >  9061 Len=51
96,1.192483,3.129.219.222,192.168.0.200,UDP,83,15061  >  57673 Len=41
97,1.194563,3.129.219.222,192.168.0.200,UDP,83,9061  >  50748 Len=41
98,1.209977,192.168.0.200,3.129.219.222,UDP,82,57673  >  15061 Len=40
99,1.210028,192.168.0.200,3.129.219.222,UDP,118,50748  >  9061 Len=76
100,1.230306,3.129.219.222,192.168.0.200,UDP,224,9061  >  50748 Len=182
101,1.238246,192.168.0.200,3.129.219.222,UDP,160,50748  >  9061 Len=118
103,1.26369,3.129.219.222,192.168.0.200,UDP,83,15061  >  57673 Len=41
104,1.266308,192.168.0.200,3.129.219.222,UDP,133,50748  >  9061 Len=91
105,1.266446,3.129.219.222,192.168.0.200,UDP,575,9061  >  50748 Len=533
106,1.280773,192.168.0.200,3.129.219.222,UDP,82,57673  >  15061 Len=40
107,1.280819,192.168.0.200,3.129.219.222,UDP,82,50748  >  9061 Len=40
108,1.298877,3.129.219.222,192.168.0.200,UDP,83,15061  >  57673 Len=41
109,1.300242,3.129.219.222,192.168.0.200,UDP,83,9061  >  50748 Len=41
110,1.300979,192.168.0.200,3.129.219.222,UDP,177,50748  >  9061 Len=135
111,1.310023,192.168.0.200,3.129.219.222,UDP,82,57673  >  15061 Len=40
112,1.310072,192.168.0.200,3.129.219.222,UDP,82,50748  >  9061 Len=40
113,1.334724,192.168.0.200,3.129.219.222,UDP,162,50748  >  9061 Len=120
114,1.337848,3.129.219.222,192.168.0.200,UDP,697,9061  >  50748 Len=655
115,1.348742,192.168.0.200,3.129.219.222,UDP,82,50748  >  9061 Len=40
116,1.373298,3.129.219.222,192.168.0.200,UDP,83,15061  >  57673 Len=41
117,1.374121,192.168.0.200,3.129.219.222,UDP,144,50748  >  9061 Len=102
118,1.374413,3.129.219.222,192.168.0.200,UDP,289,9061  >  50748 Len=247
119,1.390455,192.168.0.200,3.129.219.222,UDP,82,57673  >  15061 Len=40
120,1.390502,192.168.0.200,3.129.219.222,UDP,82,50748  >  9061 Len=40
121,1.410738,3.129.219.222,192.168.0.200,UDP,90,9061  >  50748 Len=48
122,1.423435,192.168.0.200,3.129.219.222,UDP,161,50748  >  9061 Len=119
123,1.448333,3.129.219.222,192.168.0.200,UDP,646,9061  >  50748 Len=604
124,1.455788,192.168.0.200,3.129.219.222,UDP,144,50748  >  9061 Len=102
125,1.480808,3.129.219.222,192.168.0.200,UDP,83,15061  >  57673 Len=41
126,1.483321,3.129.219.222,192.168.0.200,UDP,123,9061  >  50748 Len=81
127,1.487006,192.168.0.200,3.129.219.222,UDP,82,57673  >  15061 Len=40
128,1.48706,192.168.0.200,3.129.219.222,UDP,161,50748  >  9061 Len=119
129,1.499171,192.168.0.200,3.129.219.222,UDP,93,50748  >  9061 Len=51
130,1.518689,3.129.219.222,192.168.0.200,UDP,249,9061  >  50748 Len=207
131,1.522904,192.168.0.200,3.129.219.222,UDP,145,50748  >  9061 Len=103
132,1.537358,192.168.0.200,3.129.219.222,UDP,82,50748  >  9061 Len=40
133,1.553966,3.129.219.222,192.168.0.200,UDP,83,15061  >  57673 Len=41
134,1.555102,3.129.219.222,192.168.0.200,UDP,256,9061  >  50748 Len=214
135,1.567971,192.168.0.200,3.129.219.222,UDP,82,57673  >  15061 Len=40
136,1.568016,192.168.0.200,3.129.219.222,UDP,159,50748  >  9061 Len=117
137,1.58944,192.168.0.200,3.129.219.222,UDP,143,50748  >  9061 Len=101
138,1.592516,3.129.219.222,192.168.0.200,UDP,261,9061  >  50748 Len=219
139,1.599039,192.168.0.200,3.129.219.222,UDP,82,50748  >  9061 Len=40
140,1.624619,192.168.0.200,3.129.219.222,UDP,127,50748  >  9061 Len=85
141,1.627993,3.129.219.222,192.168.0.200,UDP,259,9061  >  50748 Len=217
142,1.635171,192.168.0.200,3.129.219.222,UDP,82,50748  >  9061 Len=40
143,1.656205,192.168.0.200,3.129.219.222,UDP,161,50748  >  9061 Len=119
144,1.662371,3.129.219.222,192.168.0.200,UDP,83,15061  >  57673 Len=41
145,1.66456,3.129.219.222,192.168.0.200,UDP,259,9061  >  50748 Len=217
146,1.685563,192.168.0.200,3.129.219.222,UDP,82,57673  >  15061 Len=40
147,1.685601,192.168.0.200,3.129.219.222,UDP,97,50748  >  9061 Len=55
148,1.698637,192.168.0.200,3.129.219.222,UDP,173,50748  >  9061 Len=131
149,1.701864,3.129.219.222,192.168.0.200,UDP,278,9061  >  50748 Len=236
150,1.718847,192.168.0.200,3.129.219.222,UDP,82,50748  >  9061 Len=40
151,1.729172,192.168.0.200,3.129.219.222,UDP,97,50748  >  9061 Len=55
152,1.737844,3.129.219.222,192.168.0.200,UDP,90,9061  >  50748 Len=48
153,1.738177,192.168.0.200,3.129.219.222,UDP,160,50748  >  9061 Len=118
154,1.746641,192.168.0.200,3.129.219.222,UDP,82,50748  >  9061 Len=40
155,1.75517,192.168.0.200,3.129.219.222,UDP,98,50748  >  9061 Len=56
156,1.771347,3.129.219.222,192.168.0.200,UDP,83,15061  >  57673 Len=41
157,1.774508,3.129.219.222,192.168.0.200,UDP,122,9061  >  50748 Len=80
158,1.778111,192.168.0.200,3.129.219.222,UDP,82,57673  >  15061 Len=40
159,1.778172,192.168.0.200,3.129.219.222,UDP,161,50748  >  9061 Len=119
160,1.794327,192.168.0.200,3.129.219.222,UDP,82,50748  >  9061 Len=40
161,1.810714,3.129.219.222,192.168.0.200,UDP,165,9061  >  50748 Len=123
162,1.811235,192.168.0.200,3.129.219.222,UDP,138,50748  >  9061 Len=96
163,1.820657,192.168.0.200,3.129.219.222,UDP,82,50748  >  9061 Len=40
166,1.8311,192.168.0.200,3.129.219.222,UDP,98,50748  >  9061 Len=56
167,1.844613,3.129.219.222,192.168.0.200,UDP,83,15061  >  57673 Len=41
169,1.848283,192.168.0.200,3.129.219.222,UDP,126,50748  >  9061 Len=84
170,1.848863,3.129.219.222,192.168.0.200,UDP,154,9061  >  50748 Len=112
172,1.857507,192.168.0.200,3.129.219.222,UDP,82,57673  >  15061 Len=40
173,1.857553,192.168.0.200,3.129.219.222,UDP,82,50748  >  9061 Len=40
174,1.867993,192.168.0.200,3.129.219.222,UDP,161,50748  >  9061 Len=119
175,1.882802,3.129.219.222,192.168.0.200,UDP,104,9061  >  50748 Len=62
176,1.892498,192.168.0.200,3.129.219.222,UDP,82,50748  >  9061 Len=40
177,1.903684,192.168.0.200,3.129.219.222,UDP,222,50748  >  9061 Len=180
179,1.920859,3.129.219.222,192.168.0.200,UDP,130,9061  >  50748 Len=88
180,1.921673,192.168.0.200,3.129.219.222,UDP,183,50748  >  9061 Len=141
181,1.933272,192.168.0.200,3.129.219.222,UDP,97,50748  >  9061 Len=55
