"No.","Time","Source","Destination","Protocol","Length","Info"
"124","1.388416","13.32.208.51","192.168.0.92","TCP","1494","443  >  57522 [ACK] Seq=1429 Ack=518 Win=67072 Len=1428 TSval=3228050535 TSecr=3920818729 [TCP segment of a reassembled PDU]"
"125","1.388417","13.32.208.51","192.168.0.92","TCP","1494","443  >  57522 [ACK] Seq=2857 Ack=518 Win=67072 Len=1428 TSval=3228050535 TSecr=3920818729 [TCP segment of a reassembled PDU]"
"126","1.388418","13.32.208.51","192.168.0.92","TCP","1494","443  >  57522 [PSH, ACK] Seq=4285 Ack=518 Win=67072 Len=1428 TSval=3228050535 TSecr=3920818729 [TCP segment of a reassembled PDU]"
"127","1.388418","13.32.208.51","192.168.0.92","TLSv1.3","584","Application Data, Application Data, Application Data"
"128","1.388472","192.168.0.92","13.32.208.51","TCP","66","57522  >  443 [ACK] Seq=518 Ack=6231 Win=125120 Len=0 TSval=3920818750 TSecr=3228050537"
"129","1.388488","192.168.0.92","13.32.208.51","TLSv1.3","1214","Application Data"
"130","1.388540","192.168.0.92","13.32.208.51","TCP","66","[TCP Window Update] 57522  >  443 [ACK] Seq=518 Ack=6231 Win=131072 Len=0 TSval=3920818750 TSecr=3228050537"
"131","1.391142","192.168.0.92","13.32.208.51","TLSv1.3","130","Change Cipher Spec, Application Data"
"132","1.391372","13.32.208.51","192.168.0.92","TCP","66","443  >  57520 [ACK] Seq=6231 Ack=582 Win=67072 Len=0 TSval=2080704703 TSecr=850193316"
"133","1.391373","13.32.208.51","192.168.0.92","TLSv1.3","212","Application Data"
"134","1.391438","192.168.0.92","13.32.208.51","TCP","66","57520  >  443 [ACK] Seq=1334 Ack=6377 Win=130880 Len=0 TSval=850193337 TSecr=2080704703"
"135","1.391808","192.168.0.92","13.32.208.51","TLSv1.3","952","Application Data"
"136","1.392991","52.21.30.220","192.168.0.92","TLSv1.2","261","Application Data"
"137","1.393035","192.168.0.92","52.21.30.220","TCP","66","57469  >  443 [ACK] Seq=14052 Ack=3705 Win=2044 Len=0 TSval=1476652135 TSecr=253638386"
"138","1.393109","52.21.30.220","192.168.0.92","TCP","66","443  >  57469 [ACK] Seq=3705 Ack=14052 Win=425 Len=0 TSval=253638387 TSecr=1476652112"
"139","1.394229","52.21.30.220","192.168.0.92","TLSv1.2","261","Application Data"
"140","1.394251","192.168.0.92","52.21.30.220","TCP","66","57469  >  443 [ACK] Seq=14052 Ack=3900 Win=2044 Len=0 TSval=1476652136 TSecr=253638389"
"141","1.396078","52.21.30.220","192.168.0.92","TLSv1.2","261","Application Data"
"142","1.396144","192.168.0.92","52.21.30.220","TCP","66","57469  >  443 [ACK] Seq=14052 Ack=4095 Win=2048 Len=0 TSval=1476652138 TSecr=253638390"
"143","1.404176","192.168.0.92","54.221.47.239","TLSv1.2","320","Application Data"
"144","1.409922","18.67.76.75","192.168.0.92","TCP","66","443  >  57523 [ACK] Seq=1 Ack=518 Win=67072 Len=0 TSval=1737498034 TSecr=4052275115"
"145","1.409923","13.32.208.51","192.168.0.92","TCP","66","443  >  57521 [ACK] Seq=6231 Ack=582 Win=67072 Len=0 TSval=3369878480 TSecr=2995193286"
"146","1.409924","13.32.208.51","192.168.0.92","TLSv1.3","212","Application Data"
"147","1.409924","18.67.76.75","192.168.0.92","TLSv1.3","1494","Server Hello, Change Cipher Spec, Application Data"
"148","1.409925","18.67.76.75","192.168.0.92","TCP","1494","443  >  57523 [ACK] Seq=1429 Ack=518 Win=67072 Len=1428 TSval=1737498034 TSecr=4052275115 [TCP segment of a reassembled PDU]"
"149","1.409926","18.67.76.75","192.168.0.92","TCP","1494","443  >  57523 [PSH, ACK] Seq=2857 Ack=518 Win=67072 Len=1428 TSval=1737498034 TSecr=4052275115 [TCP segment of a reassembled PDU]"
"150","1.410040","192.168.0.92","18.67.76.75","TCP","66","57523  >  443 [ACK] Seq=518 Ack=4285 Win=127040 Len=0 TSval=4052275142 TSecr=1737498034"
"151","1.410082","192.168.0.92","13.32.208.51","TCP","66","57521  >  443 [ACK] Seq=1730 Ack=6377 Win=130880 Len=0 TSval=2995193308 TSecr=3369878481"
"152","1.410138","192.168.0.92","18.67.76.75","TCP","66","[TCP Window Update] 57523  >  443 [ACK] Seq=518 Ack=4285 Win=131072 Len=0 TSval=4052275142 TSecr=1737498034"
"153","1.411320","18.67.76.75","192.168.0.92","TLSv1.3","830","Application Data, Application Data, Application Data"
"154","1.411354","192.168.0.92","18.67.76.75","TCP","66","57523  >  443 [ACK] Seq=518 Ack=5049 Win=130304 Len=0 TSval=4052275144 TSecr=1737498036"
"155","1.414817","192.168.0.92","18.67.76.75","TLSv1.3","130","Change Cipher Spec, Application Data"
"156","1.415434","192.168.0.92","18.67.76.75","TLSv1.3","1007","Application Data"
"157","1.417810","13.32.208.51","192.168.0.92","TCP","66","443  >  57522 [ACK] Seq=6231 Ack=1468 Win=68608 Len=0 TSval=3228050565 TSecr=3920818753"
"158","1.417811","13.32.208.51","192.168.0.92","TLSv1.3","212","Application Data"
"159","1.417914","192.168.0.92","13.32.208.51","TCP","66","57522  >  443 [ACK] Seq=1468 Ack=6377 Win=130880 Len=0 TSval=3920818780 TSecr=3228050565"
"160","1.424589","13.32.208.51","192.168.0.92","TLSv1.3","979","Application Data"
"161","1.424666","192.168.0.92","13.32.208.51","TCP","66","57522  >  443 [ACK] Seq=1468 Ack=7290 Win=130112 Len=0 TSval=3920818787 TSecr=3228050572"
"162","1.425920","192.168.0.92","13.32.208.51","TCP","1494","57522  >  443 [ACK] Seq=1468 Ack=7290 Win=131072 Len=1428 TSval=3920818788 TSecr=3228050572 [TCP segment of a reassembled PDU]"
"163","1.425935","192.168.0.92","13.32.208.51","TLSv1.3","922","Application Data"
"164","1.426038","54.221.47.239","192.168.0.92","TLSv1.2","386","Application Data"
"165","1.426039","54.221.47.239","192.168.0.92","TLSv1.2","104","Application Data"
"166","1.426122","192.168.0.92","54.221.47.239","TCP","66","57517  >  443 [ACK] Seq=255 Ack=359 Win=2042 Len=0 TSval=1682527376 TSecr=446441858"
"167","1.427906","13.32.208.51","192.168.0.92","TLSv1.3","980","Application Data"
"168","1.427976","192.168.0.92","13.32.208.51","TCP","66","57521  >  443 [ACK] Seq=1730 Ack=7291 Win=130112 Len=0 TSval=2995193326 TSecr=3369878498"
"169","1.428918","192.168.0.92","13.32.208.51","TCP","1494","57521  >  443 [ACK] Seq=1730 Ack=7291 Win=131072 Len=1428 TSval=2995193326 TSecr=3369878498 [TCP segment of a reassembled PDU]"
"170","1.428931","192.168.0.92","13.32.208.51","TLSv1.3","1184","Application Data"
"171","1.432229","18.67.76.75","192.168.0.92","TCP","66","443  >  57523 [ACK] Seq=5049 Ack=582 Win=67072 Len=0 TSval=1737498056 TSecr=4052275147"
"172","1.432230","18.67.76.75","192.168.0.92","TLSv1.3","212","Application Data"
"173","1.432324","192.168.0.92","18.67.76.75","TCP","66","57523  >  443 [ACK] Seq=1523 Ack=5195 Win=130880 Len=0 TSval=4052275165 TSecr=1737498056"
"174","1.435693","13.32.208.51","192.168.0.92","TCP","66","443  >  57520 [ACK] Seq=6377 Ack=1334 Win=68608 Len=0 TSval=2080704746 TSecr=850193316"
"175","1.441327","18.67.76.75","192.168.0.92","TCP","1494","443  >  57523 [ACK] Seq=5195 Ack=1523 Win=69632 Len=1428 TSval=1737498065 TSecr=4052275147 [TCP segment of a reassembled PDU]"
"176","1.441329","18.67.76.75","192.168.0.92","TCP","1494","443  >  57523 [ACK] Seq=6623 Ack=1523 Win=69632 Len=1428 TSval=1737498065 TSecr=4052275147 [TCP segment of a reassembled PDU]"
"177","1.441330","18.67.76.75","192.168.0.92","TCP","1494","443  >  57523 [PSH, ACK] Seq=8051 Ack=1523 Win=69632 Len=1428 TSval=1737498065 TSecr=4052275147 [TCP segment of a reassembled PDU]"
"178","1.441331","18.67.76.75","192.168.0.92","TCP","1494","443  >  57523 [ACK] Seq=9479 Ack=1523 Win=69632 Len=1428 TSval=1737498065 TSecr=4052275147 [TCP segment of a reassembled PDU]"
"179","1.441333","18.67.76.75","192.168.0.92","TCP","1494","443  >  57523 [ACK] Seq=10907 Ack=1523 Win=69632 Len=1428 TSval=1737498065 TSecr=4052275147 [TCP segment of a reassembled PDU]"
