"No.","Time","Source","Destination","Protocol","Length","Info"
"1000","4.219118","2607:f8b0:4004:f::a","2600:8805:3e22:4100:68dd:8e31:1a2:1f62","QUIC","1292","Protected Payload (KP0)"
"1001","4.219118","2607:f8b0:4004:f::a","2600:8805:3e22:4100:68dd:8e31:1a2:1f62","QUIC","1292","Protected Payload (KP0)"
"1002","4.219119","2607:f8b0:4004:f::a","2600:8805:3e22:4100:68dd:8e31:1a2:1f62","QUIC","1292","Protected Payload (KP0)"
"1003","4.219119","2607:f8b0:4004:f::a","2600:8805:3e22:4100:68dd:8e31:1a2:1f62","QUIC","1292","Protected Payload (KP0)"
"1004","4.219120","2607:f8b0:4004:f::a","2600:8805:3e22:4100:68dd:8e31:1a2:1f62","QUIC","1292","Protected Payload (KP0)"
"1005","4.219120","2607:f8b0:4004:f::a","2600:8805:3e22:4100:68dd:8e31:1a2:1f62","QUIC","1292","Protected Payload (KP0)"
"1006","4.219121","2607:f8b0:4004:f::a","2600:8805:3e22:4100:68dd:8e31:1a2:1f62","QUIC","1292","Protected Payload (KP0)"
"1007","4.219121","2607:f8b0:4004:f::a","2600:8805:3e22:4100:68dd:8e31:1a2:1f62","QUIC","1292","Protected Payload (KP0)"
"1008","4.219122","2607:f8b0:4004:f::a","2600:8805:3e22:4100:68dd:8e31:1a2:1f62","QUIC","1292","Protected Payload (KP0)"
"1009","4.219122","2607:f8b0:4004:f::a","2600:8805:3e22:4100:68dd:8e31:1a2:1f62","QUIC","1292","Protected Payload (KP0)"
"1010","4.219123","2607:f8b0:4004:f::a","2600:8805:3e22:4100:68dd:8e31:1a2:1f62","QUIC","1292","Protected Payload (KP0)"
"1011","4.219123","2607:f8b0:4004:f::a","2600:8805:3e22:4100:68dd:8e31:1a2:1f62","QUIC","1292","Protected Payload (KP0)"
"1012","4.219124","2607:f8b0:4004:f::a","2600:8805:3e22:4100:68dd:8e31:1a2:1f62","QUIC","1292","Protected Payload (KP0)"
"1013","4.219124","2607:f8b0:4004:f::a","2600:8805:3e22:4100:68dd:8e31:1a2:1f62","QUIC","1292","Protected Payload (KP0)"
"1014","4.219411","2600:8805:3e22:4100:68dd:8e31:1a2:1f62","2607:f8b0:4004:f::a","QUIC","94","Protected Payload (KP0), DCID=f510584acca6a8e3"
"1015","4.219669","2600:8805:3e22:4100:68dd:8e31:1a2:1f62","2607:f8b0:4004:f::a","QUIC","94","Protected Payload (KP0), DCID=f510584acca6a8e3"
"1016","4.221027","2600:8805:3e22:4100:68dd:8e31:1a2:1f62","2607:f8b0:4004:f::a","QUIC","95","Protected Payload (KP0), DCID=f510584acca6a8e3"
