"No.","Time","Source","Destination","Protocol","Length","Info"
"62","3.664175","192.168.0.92","146.75.31.5","TLSv1.2","941","Application Data"
"63","3.696282","146.75.31.5","192.168.0.92","TCP","66","443  >  55371 [ACK] Seq=1 Ack=876 Win=338 Len=0 TSval=2256605694 TSecr=1528395197"
"66","3.696284","146.75.31.5","192.168.0.92","TLSv1.2","1225","Application Data"
"67","3.696285","146.75.31.5","192.168.0.92","TCP","1510","443  >  55371 [ACK] Seq=1160 Ack=876 Win=338 Len=1444 TSval=2256605696 TSecr=1528395197 [TCP segment of a reassembled PDU]"
"69","3.696468","192.168.0.92","146.75.31.5","TCP","66","55371  >  443 [ACK] Seq=876 Ack=2604 Win=15446 Len=0 TSval=1528395229 TSecr=2256605696"
"70","3.697521","146.75.31.5","192.168.0.92","TCP","1510","443  >  55371 [ACK] Seq=2604 Ack=876 Win=338 Len=1444 TSval=2256605696 TSecr=1528395197 [TCP segment of a reassembled PDU]"
"71","3.697523","146.75.31.5","192.168.0.92","TCP","1510","443  >  55371 [ACK] Seq=4048 Ack=876 Win=338 Len=1444 TSval=2256605696 TSecr=1528395197 [TCP segment of a reassembled PDU]"
"72","3.697524","146.75.31.5","192.168.0.92","TCP","1510","443  >  55371 [ACK] Seq=5492 Ack=876 Win=338 Len=1444 TSval=2256605696 TSecr=1528395197 [TCP segment of a reassembled PDU]"
"73","3.697525","146.75.31.5","192.168.0.92","TCP","1510","443  >  55371 [ACK] Seq=6936 Ack=876 Win=338 Len=1444 TSval=2256605696 TSecr=1528395197 [TCP segment of a reassembled PDU]"
"74","3.697526","146.75.31.5","192.168.0.92","TCP","1510","443  >  55371 [ACK] Seq=8380 Ack=876 Win=338 Len=1444 TSval=2256605696 TSecr=1528395197 [TCP segment of a reassembled PDU]"
"75","3.697527","146.75.31.5","192.168.0.92","TCP","1510","443  >  55371 [ACK] Seq=9824 Ack=876 Win=338 Len=1444 TSval=2256605696 TSecr=1528395197 [TCP segment of a reassembled PDU]"
"76","3.697528","146.75.31.5","192.168.0.92","TCP","1510","443  >  55371 [ACK] Seq=11268 Ack=876 Win=338 Len=1444 TSval=2256605696 TSecr=1528395197 [TCP segment of a reassembled PDU]"
"77","3.697529","146.75.31.5","192.168.0.92","TCP","1510","443  >  55371 [ACK] Seq=12712 Ack=876 Win=338 Len=1444 TSval=2256605696 TSecr=1528395197 [TCP segment of a reassembled PDU]"
"78","3.697530","146.75.31.5","192.168.0.92","TCP","1510","443  >  55371 [ACK] Seq=14156 Ack=876 Win=338 Len=1444 TSval=2256605696 TSecr=1528395197 [TCP segment of a reassembled PDU]"
"79","3.697531","146.75.31.5","192.168.0.92","TCP","1510","443  >  55371 [ACK] Seq=15600 Ack=876 Win=338 Len=1444 TSval=2256605696 TSecr=1528395197 [TCP segment of a reassembled PDU]"
"80","3.697533","146.75.31.5","192.168.0.92","TLSv1.2","1510","Application Data"
"81","3.697534","146.75.31.5","192.168.0.92","TCP","1510","443  >  55371 [ACK] Seq=18488 Ack=876 Win=338 Len=1444 TSval=2256605696 TSecr=1528395197 [TCP segment of a reassembled PDU]"
"82","3.697535","146.75.31.5","192.168.0.92","TCP","1510","443  >  55371 [ACK] Seq=19932 Ack=876 Win=338 Len=1444 TSval=2256605696 TSecr=1528395197 [TCP segment of a reassembled PDU]"
"83","3.697536","146.75.31.5","192.168.0.92","TCP","1510","443  >  55371 [ACK] Seq=21376 Ack=876 Win=338 Len=1444 TSval=2256605696 TSecr=1528395197 [TCP segment of a reassembled PDU]"
"84","3.697537","146.75.31.5","192.168.0.92","TCP","1510","443  >  55371 [ACK] Seq=22820 Ack=876 Win=338 Len=1444 TSval=2256605696 TSecr=1528395197 [TCP segment of a reassembled PDU]"
"85","3.697538","146.75.31.5","192.168.0.92","TCP","1510","443  >  55371 [ACK] Seq=24264 Ack=876 Win=338 Len=1444 TSval=2256605696 TSecr=1528395197 [TCP segment of a reassembled PDU]"
"86","3.697538","146.75.31.5","192.168.0.92","TCP","1510","443  >  55371 [ACK] Seq=25708 Ack=876 Win=338 Len=1444 TSval=2256605696 TSecr=1528395197 [TCP segment of a reassembled PDU]"
"87","3.697539","146.75.31.5","192.168.0.92","TCP","1510","443  >  55371 [ACK] Seq=27152 Ack=876 Win=338 Len=1444 TSval=2256605696 TSecr=1528395197 [TCP segment of a reassembled PDU]"
"88","3.697541","146.75.31.5","192.168.0.92","TCP","1510","443  >  55371 [ACK] Seq=28596 Ack=876 Win=338 Len=1444 TSval=2256605696 TSecr=1528395197 [TCP segment of a reassembled PDU]"
"89","3.697542","146.75.31.5","192.168.0.92","TCP","1510","443  >  55371 [ACK] Seq=30040 Ack=876 Win=338 Len=1444 TSval=2256605696 TSecr=1528395197 [TCP segment of a reassembled PDU]"
"90","3.697543","146.75.31.5","192.168.0.92","TCP","1510","443  >  55371 [ACK] Seq=31484 Ack=876 Win=338 Len=1444 TSval=2256605696 TSecr=1528395197 [TCP segment of a reassembled PDU]"
"91","3.697544","146.75.31.5","192.168.0.92","TLSv1.2","1510","Application Data"
"92","3.697545","146.75.31.5","192.168.0.92","TCP","1510","443  >  55371 [ACK] Seq=34372 Ack=876 Win=338 Len=1444 TSval=2256605696 TSecr=1528395197 [TCP segment of a reassembled PDU]"
"93","3.697546","146.75.31.5","192.168.0.92","TCP","1510","443  >  55371 [ACK] Seq=35816 Ack=876 Win=338 Len=1444 TSval=2256605696 TSecr=1528395197 [TCP segment of a reassembled PDU]"
"94","3.697547","146.75.31.5","192.168.0.92","TCP","1510","443  >  55371 [ACK] Seq=37260 Ack=876 Win=338 Len=1444 TSval=2256605696 TSecr=1528395197 [TCP segment of a reassembled PDU]"
"95","3.697548","146.75.31.5","192.168.0.92","TCP","1510","443  >  55371 [ACK] Seq=38704 Ack=876 Win=338 Len=1444 TSval=2256605696 TSecr=1528395197 [TCP segment of a reassembled PDU]"
"96","3.697549","146.75.31.5","192.168.0.92","TCP","1510","443  >  55371 [ACK] Seq=40148 Ack=876 Win=338 Len=1444 TSval=2256605696 TSecr=1528395197 [TCP segment of a reassembled PDU]"
"97","3.697550","146.75.31.5","192.168.0.92","TCP","1510","443  >  55371 [ACK] Seq=41592 Ack=876 Win=338 Len=1444 TSval=2256605696 TSecr=1528395197 [TCP segment of a reassembled PDU]"
"98","3.697551","146.75.31.5","192.168.0.92","TCP","1510","443  >  55371 [ACK] Seq=43036 Ack=876 Win=338 Len=1444 TSval=2256605696 TSecr=1528395197 [TCP segment of a reassembled PDU]"
"99","3.697552","146.75.31.5","192.168.0.92","TCP","1510","443  >  55371 [ACK] Seq=44480 Ack=876 Win=338 Len=1444 TSval=2256605696 TSecr=1528395197 [TCP segment of a reassembled PDU]"
"100","3.697553","146.75.31.5","192.168.0.92","TCP","1510","443  >  55371 [ACK] Seq=45924 Ack=876 Win=338 Len=1444 TSval=2256605696 TSecr=1528395197 [TCP segment of a reassembled PDU]"
"101","3.697553","146.75.31.5","192.168.0.92","TCP","1510","443  >  55371 [PSH, ACK] Seq=47368 Ack=876 Win=338 Len=1444 TSval=2256605696 TSecr=1528395197 [TCP segment of a reassembled PDU]"
"102","3.697555","146.75.31.5","192.168.0.92","TCP","1510","443  >  55371 [ACK] Seq=48812 Ack=876 Win=338 Len=1444 TSval=2256605696 TSecr=1528395197 [TCP segment of a reassembled PDU]"
"103","3.697556","146.75.31.5","192.168.0.92","TLSv1.2","1510","Application Data"
"104","3.697557","146.75.31.5","192.168.0.92","TCP","1510","443  >  55371 [ACK] Seq=51700 Ack=876 Win=338 Len=1444 TSval=2256605696 TSecr=1528395197 [TCP segment of a reassembled PDU]"
"105","3.697676","192.168.0.92","146.75.31.5","TCP","66","55371  >  443 [ACK] Seq=876 Ack=18488 Win=15239 Len=0 TSval=1528395231 TSecr=2256605696"
"106","3.697722","192.168.0.92","146.75.31.5","TCP","66","55371  >  443 [ACK] Seq=876 Ack=34372 Win=14990 Len=0 TSval=1528395231 TSecr=2256605696"
"107","3.697760","192.168.0.92","146.75.31.5","TCP","66","[TCP Window Update] 55371  >  443 [ACK] Seq=876 Ack=34372 Win=15487 Len=0 TSval=1528395231 TSecr=2256605696"
"108","3.697781","192.168.0.92","146.75.31.5","TCP","66","55371  >  443 [ACK] Seq=876 Ack=48812 Win=15261 Len=0 TSval=1528395231 TSecr=2256605696"
"109","3.697785","192.168.0.92","146.75.31.5","TCP","66","55371  >  443 [ACK] Seq=876 Ack=53144 Win=15193 Len=0 TSval=1528395231 TSecr=2256605696"
"110","3.697841","192.168.0.92","146.75.31.5","TCP","66","[TCP Window Update] 55371  >  443 [ACK] Seq=876 Ack=53144 Win=15487 Len=0 TSval=1528395231 TSecr=2256605696"
"111","3.698545","146.75.31.5","192.168.0.92","TCP","1510","443  >  55371 [ACK] Seq=53144 Ack=876 Win=338 Len=1444 TSval=2256605696 TSecr=1528395197 [TCP segment of a reassembled PDU]"
"112","3.698546","146.75.31.5","192.168.0.92","TCP","1510","443  >  55371 [ACK] Seq=54588 Ack=876 Win=338 Len=1444 TSval=2256605696 TSecr=1528395197 [TCP segment of a reassembled PDU]"
"113","3.698547","146.75.31.5","192.168.0.92","TCP","1510","443  >  55371 [ACK] Seq=56032 Ack=876 Win=338 Len=1444 TSval=2256605696 TSecr=1528395197 [TCP segment of a reassembled PDU]"
"114","3.698548","146.75.31.5","192.168.0.92","TCP","1510","443  >  55371 [ACK] Seq=57476 Ack=876 Win=338 Len=1444 TSval=2256605696 TSecr=1528395197 [TCP segment of a reassembled PDU]"
"115","3.698549","146.75.31.5","192.168.0.92","TCP","1510","443  >  55371 [ACK] Seq=58920 Ack=876 Win=338 Len=1444 TSval=2256605696 TSecr=1528395197 [TCP segment of a reassembled PDU]"
"116","3.698550","146.75.31.5","192.168.0.92","TCP","1510","443  >  55371 [ACK] Seq=60364 Ack=876 Win=338 Len=1444 TSval=2256605696 TSecr=1528395197 [TCP segment of a reassembled PDU]"
