"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","192.168.0.200","66.22.231.191","UDP","245","53505  >  50008 Len=203"
"2","0.017855","192.168.0.200","66.22.231.191","UDP","247","53505  >  50008 Len=205"
"3","0.035561","192.168.0.200","66.22.231.191","UDP","253","53505  >  50008 Len=211"
"4","0.053786","192.168.0.200","66.22.231.191","UDP","249","53505  >  50008 Len=207"
"5","0.077639","192.168.0.200","66.22.231.191","UDP","259","53505  >  50008 Len=217"
"6","0.095209","192.168.0.200","66.22.231.191","UDP","252","53505  >  50008 Len=210"
"7","0.118272","192.168.0.200","66.22.231.191","UDP","243","53505  >  50008 Len=201"
"8","0.136074","192.168.0.200","66.22.231.191","UDP","230","53505  >  50008 Len=188"
"9","0.153725","192.168.0.200","66.22.231.191","UDP","245","53505  >  50008 Len=203"
"10","0.176758","192.168.0.200","66.22.231.191","UDP","230","53505  >  50008 Len=188"
"11","0.188438","192.168.0.200","66.22.231.191","RTCP","102","Sender Report   "
"12","0.194623","192.168.0.200","66.22.231.191","UDP","231","53505  >  50008 Len=189"
"13","0.217961","192.168.0.200","66.22.231.191","UDP","225","53505  >  50008 Len=183"
"14","0.236291","192.168.0.200","66.22.231.191","UDP","224","53505  >  50008 Len=182"
"15","0.260350","192.168.0.200","66.22.231.191","UDP","212","53505  >  50008 Len=170"
"16","0.277756","192.168.0.200","66.22.231.191","UDP","210","53505  >  50008 Len=168"
"17","0.296180","192.168.0.200","66.22.231.191","UDP","184","53505  >  50008 Len=142"
"18","0.314183","192.168.0.200","66.22.231.191","UDP","163","53505  >  50008 Len=121"
"21","0.337493","192.168.0.200","66.22.231.191","UDP","85","53505  >  50008 Len=43"
"22","0.355963","192.168.0.200","66.22.231.191","UDP","85","53505  >  50008 Len=43"
"23","0.379913","192.168.0.200","66.22.231.191","UDP","85","53505  >  50008 Len=43"
"24","0.397383","192.168.0.200","66.22.231.191","UDP","85","53505  >  50008 Len=43"
"25","0.415947","192.168.0.200","66.22.231.191","UDP","85","53505  >  50008 Len=43"
"26","0.439862","192.168.0.200","66.22.231.191","UDP","85","53505  >  50008 Len=43"
"27","0.457292","192.168.0.200","66.22.231.191","UDP","85","53505  >  50008 Len=43"
"28","0.475959","192.168.0.200","66.22.231.191","UDP","85","53505  >  50008 Len=43"
"29","0.499792","192.168.0.200","66.22.231.191","UDP","85","53505  >  50008 Len=43"
"30","0.517174","192.168.0.200","66.22.231.191","UDP","85","53505  >  50008 Len=43"
"31","0.549519","192.168.0.200","66.22.231.191","RTCP","70","Receiver Report   "
"32","0.814002","66.22.231.191","192.168.0.200","RTCP","94","Receiver Report   "
"38","1.333714","66.22.231.191","192.168.0.200","UDP","127","50008  >  53505 Len=85"
"39","1.354913","66.22.231.191","192.168.0.200","UDP","127","50008  >  53505 Len=85"
"40","1.388787","66.22.231.191","192.168.0.200","UDP","188","50008  >  53505 Len=146"
"41","1.393655","66.22.231.191","192.168.0.200","UDP","234","50008  >  53505 Len=192"
"42","1.415272","66.22.231.191","192.168.0.200","UDP","251","50008  >  53505 Len=209"
"43","1.432226","66.22.231.191","192.168.0.200","UDP","248","50008  >  53505 Len=206"
"44","1.452080","66.22.231.191","192.168.0.200","UDP","236","50008  >  53505 Len=194"
"45","1.474624","66.22.231.191","192.168.0.200","UDP","211","50008  >  53505 Len=169"
"46","1.492281","66.22.231.191","192.168.0.200","UDP","218","50008  >  53505 Len=176"
"47","1.512724","66.22.231.191","192.168.0.200","UDP","231","50008  >  53505 Len=189"
"48","1.534336","66.22.231.191","192.168.0.200","UDP","218","50008  >  53505 Len=176"
"49","1.555256","66.22.231.191","192.168.0.200","UDP","195","50008  >  53505 Len=153"
"52","1.591920","66.22.231.191","192.168.0.200","UDP","185","50008  >  53505 Len=143"
"53","1.597784","66.22.231.191","192.168.0.200","UDP","213","50008  >  53505 Len=171"
"54","1.613180","66.22.231.191","192.168.0.200","UDP","239","50008  >  53505 Len=197"
"57","1.635806","192.168.0.200","66.22.231.191","UDP","179","53505  >  50008 Len=137"
"59","1.648606","66.22.231.191","192.168.0.200","UDP","222","50008  >  53505 Len=180"
"60","1.656389","66.22.231.191","192.168.0.200","UDP","211","50008  >  53505 Len=169"
"61","1.659359","192.168.0.200","66.22.231.191","UDP","182","53505  >  50008 Len=140"
"62","1.673248","66.22.231.191","192.168.0.200","UDP","197","50008  >  53505 Len=155"
"63","1.677971","192.168.0.200","66.22.231.191","UDP","201","53505  >  50008 Len=159"
"64","1.686753","66.22.231.191","192.168.0.200","UDP","189","50008  >  53505 Len=147"
"65","1.695742","192.168.0.200","66.22.231.191","UDP","227","53505  >  50008 Len=185"
"66","1.709851","66.22.231.191","192.168.0.200","UDP","161","50008  >  53505 Len=119"
"67","1.720154","192.168.0.200","66.22.231.191","UDP","248","53505  >  50008 Len=206"
"68","1.730143","66.22.231.191","192.168.0.200","UDP","157","50008  >  53505 Len=115"
"69","1.734607","192.168.0.200","66.22.231.191","UDP","116","55120  >  50008 Len=74"
"70","1.738729","192.168.0.200","66.22.231.191","UDP","242","53505  >  50008 Len=200"
"71","1.750522","66.22.231.191","192.168.0.200","UDP","153","50008  >  53505 Len=111"
"72","1.756472","192.168.0.200","66.22.231.191","UDP","263","53505  >  50008 Len=221"
"73","1.762486","66.22.231.191","192.168.0.200","UDP","116","50008  >  55120 Len=74"
"74","1.773882","66.22.231.191","192.168.0.200","UDP","151","50008  >  53505 Len=109"
"75","1.774198","192.168.0.200","66.22.231.191","UDP","263","55120  >  50008 Len=221"
"76","1.793140","66.22.231.191","192.168.0.200","UDP","154","50008  >  53505 Len=112"
"77","1.798540","192.168.0.200","66.22.231.191","UDP","256","55120  >  50008 Len=214"
"78","1.813572","66.22.231.191","192.168.0.200","UDP","132","50008  >  55120 Len=90"
"79","1.814043","66.22.231.191","192.168.0.200","RTCP","94","Receiver Report   "
"80","1.816517","192.168.0.200","66.22.231.191","UDP","251","55120  >  50008 Len=209"
"81","1.827272","66.22.231.191","192.168.0.200","UDP","85","50008  >  55120 Len=43"
"82","1.834050","192.168.0.200","66.22.231.191","UDP","249","55120  >  50008 Len=207"
"83","1.849220","192.168.0.200","66.22.231.191","UDP","50","55120  >  50008 Len=8"
"84","1.852724","66.22.231.191","192.168.0.200","UDP","85","50008  >  55120 Len=43"
"85","1.858489","192.168.0.200","66.22.231.191","UDP","241","55120  >  50008 Len=199"
"86","1.872122","66.22.231.191","192.168.0.200","UDP","85","50008  >  55120 Len=43"
"87","1.872580","66.22.231.191","192.168.0.200","UDP","60","50008  >  55120 Len=8"
