"No.","Time","Source","Destination","Protocol","Length","Info"
"49","2.365584","192.168.0.92","70.186.28.136","TLSv1.2","681","Application Data"
"50","2.377586","192.168.0.92","70.186.28.136","TLSv1.2","679","Application Data"
"51","2.389964","70.186.28.136","192.168.0.92","TLSv1.2","779","Application Data"
"52","2.389965","70.186.28.136","192.168.0.92","TCP","1494","443  >  65184 [ACK] Seq=714 Ack=616 Win=250 Len=1428 TSval=1209924867 TSecr=4265718617 [TCP segment of a reassembled PDU]"
"53","2.389967","70.186.28.136","192.168.0.92","TCP","1494","443  >  65184 [ACK] Seq=2142 Ack=616 Win=250 Len=1428 TSval=1209924867 TSecr=4265718617 [TCP segment of a reassembled PDU]"
"54","2.389968","70.186.28.136","192.168.0.92","TCP","1494","443  >  65184 [ACK] Seq=3570 Ack=616 Win=250 Len=1428 TSval=1209924867 TSecr=4265718617 [TCP segment of a reassembled PDU]"
"55","2.389969","70.186.28.136","192.168.0.92","TCP","1494","443  >  65184 [ACK] Seq=4998 Ack=616 Win=250 Len=1428 TSval=1209924867 TSecr=4265718617 [TCP segment of a reassembled PDU]"
"56","2.389973","70.186.28.136","192.168.0.92","TCP","1494","443  >  65184 [ACK] Seq=6426 Ack=616 Win=250 Len=1428 TSval=1209924867 TSecr=4265718617 [TCP segment of a reassembled PDU]"
"57","2.389974","70.186.28.136","192.168.0.92","TCP","1494","443  >  65184 [ACK] Seq=7854 Ack=616 Win=250 Len=1428 TSval=1209924867 TSecr=4265718617 [TCP segment of a reassembled PDU]"
"58","2.389975","70.186.28.136","192.168.0.92","TCP","1494","443  >  65184 [ACK] Seq=9282 Ack=616 Win=250 Len=1428 TSval=1209924867 TSecr=4265718617 [TCP segment of a reassembled PDU]"
"59","2.389976","70.186.28.136","192.168.0.92","TCP","1494","443  >  65184 [ACK] Seq=10710 Ack=616 Win=250 Len=1428 TSval=1209924867 TSecr=4265718617 [TCP segment of a reassembled PDU]"
"60","2.389977","70.186.28.136","192.168.0.92","TCP","1494","443  >  65184 [ACK] Seq=12138 Ack=616 Win=250 Len=1428 TSval=1209924867 TSecr=4265718617 [TCP segment of a reassembled PDU]"
