"No.","Time","Source","Destination","Protocol","Length","Info"
"1905","1.573885","18.67.76.75","192.168.0.92","TCP","1494","443  >  57523 [ACK] Seq=2295707 Ack=1523 Win=69632 Len=1428 TSval=1737498195 TSecr=4052275284 [TCP segment of a reassembled PDU]"
"1906","1.573886","18.67.76.75","192.168.0.92","TCP","1494","443  >  57523 [ACK] Seq=2297135 Ack=1523 Win=69632 Len=1428 TSval=1737498195 TSecr=4052275284 [TCP segment of a reassembled PDU]"
"1907","1.573887","18.67.76.75","192.168.0.92","TCP","1494","443  >  57523 [ACK] Seq=2298563 Ack=1523 Win=69632 Len=1428 TSval=1737498195 TSecr=4052275284 [TCP segment of a reassembled PDU]"
"1908","1.573888","18.67.76.75","192.168.0.92","TCP","1494","443  >  57523 [ACK] Seq=2299991 Ack=1523 Win=69632 Len=1428 TSval=1737498195 TSecr=4052275284 [TCP segment of a reassembled PDU]"
"1909","1.573889","18.67.76.75","192.168.0.92","TLSv1.3","1494","Application Data"
"1910","1.573891","18.67.76.75","192.168.0.92","TCP","1494","443  >  57523 [ACK] Seq=2302847 Ack=1523 Win=69632 Len=1428 TSval=1737498195 TSecr=4052275284 [TCP segment of a reassembled PDU]"
"1911","1.573892","18.67.76.75","192.168.0.92","TCP","1494","443  >  57523 [ACK] Seq=2304275 Ack=1523 Win=69632 Len=1428 TSval=1737498195 TSecr=4052275284 [TCP segment of a reassembled PDU]"
"1912","1.573893","18.67.76.75","192.168.0.92","TCP","1494","443  >  57523 [ACK] Seq=2305703 Ack=1523 Win=69632 Len=1428 TSval=1737498195 TSecr=4052275284 [TCP segment of a reassembled PDU]"
"1913","1.573894","18.67.76.75","192.168.0.92","TCP","1494","443  >  57523 [ACK] Seq=2307131 Ack=1523 Win=69632 Len=1428 TSval=1737498195 TSecr=4052275284 [TCP segment of a reassembled PDU]"
"1914","1.573896","18.67.76.75","192.168.0.92","TCP","1494","443  >  57523 [ACK] Seq=2308559 Ack=1523 Win=69632 Len=1428 TSval=1737498195 TSecr=4052275284 [TCP segment of a reassembled PDU]"
"1915","1.573897","18.67.76.75","192.168.0.92","TCP","1494","443  >  57523 [ACK] Seq=2309987 Ack=1523 Win=69632 Len=1428 TSval=1737498195 TSecr=4052275284 [TCP segment of a reassembled PDU]"
"1916","1.573898","18.67.76.75","192.168.0.92","TCP","1494","443  >  57523 [ACK] Seq=2311415 Ack=1523 Win=69632 Len=1428 TSval=1737498195 TSecr=4052275284 [TCP segment of a reassembled PDU]"
"1917","1.573899","18.67.76.75","192.168.0.92","TCP","1494","443  >  57523 [ACK] Seq=2312843 Ack=1523 Win=69632 Len=1428 TSval=1737498195 TSecr=4052275284 [TCP segment of a reassembled PDU]"
"1918","1.573901","18.67.76.75","192.168.0.92","TCP","1494","443  >  57523 [ACK] Seq=2314271 Ack=1523 Win=69632 Len=1428 TSval=1737498195 TSecr=4052275284 [TCP segment of a reassembled PDU]"
