No.,Time,Source,Destination,Protocol,Length,Info,Site,Time Delta,Target
160,0.361318,0,1,0,1231,1,discordstream,0.0011469999999999536,cud
162,0.367893,0,1,0,1231,1,discordstream,0.006575000000000053,cud
163,0.368216,0,1,0,1231,1,discordstream,0.0003229999999999622,cud
164,0.368297,0,1,0,1231,1,discordstream,8.099999999999774e-05,cud
166,0.372144,0,1,0,398,1,discordstream,0.0038469999999999893,cud
167,0.372419,0,1,0,1231,1,discordstream,0.0002750000000000252,cud
168,0.372502,0,1,0,1231,1,discordstream,8.299999999999974e-05,cud
169,0.376093,0,1,0,1231,1,discordstream,0.003591000000000011,cud
170,0.376692,0,1,0,1231,1,discordstream,0.0005990000000000162,cud
172,0.381612,0,1,0,1231,1,discordstream,0.00491999999999998,cud
173,0.381638,0,1,0,1196,1,discordstream,2.599999999997049e-05,cud
174,0.381638,0,1,0,1197,1,discordstream,0.0,cud
175,0.384401,1,0,0,110,1,discordstream,0.0027630000000000154,cud
177,0.387838,0,1,0,1197,1,discordstream,0.0034370000000000234,cud
178,0.388641,0,1,0,1197,1,discordstream,0.0008029999999999982,cud
179,0.388727,0,1,0,1197,1,discordstream,8.599999999997499e-05,cud
181,0.393043,0,1,0,392,1,discordstream,0.0043159999999999865,cud
182,0.393578,0,1,0,1197,1,discordstream,0.0005350000000000077,cud
183,0.393578,0,1,0,1197,1,discordstream,0.0,cud
184,0.393578,0,1,0,1197,1,discordstream,0.0,cud
185,0.39595,0,1,0,1197,1,discordstream,0.0023720000000000407,cud
186,0.398243,0,1,4,114,46,discordstream,0.0022929999999999895,cud
187,0.398243,0,1,4,94,29,discordstream,0.0,cud
188,0.399927,0,1,0,1203,1,discordstream,0.0016839999999999633,cud
189,0.405205,0,1,0,1203,1,discordstream,0.005278000000000005,cud
190,0.405205,0,1,0,1203,1,discordstream,0.0,cud
192,0.405559,0,1,0,1203,1,discordstream,0.00035400000000002096,cud
193,0.40915,0,1,0,1204,1,discordstream,0.003591000000000011,cud
195,0.414982,0,1,0,1204,1,discordstream,0.005832000000000004,cud
196,0.414982,0,1,0,1204,1,discordstream,0.0,cud
197,0.414982,0,1,0,386,1,discordstream,0.0,cud
198,0.41686,0,1,0,1204,1,discordstream,0.0018779999999999908,cud
201,0.432864,0,1,0,406,1,discordstream,0.016004000000000018,cud
202,0.433269,0,1,0,1216,1,discordstream,0.0004049999999999887,cud
203,0.434044,1,0,0,102,1,discordstream,0.0007749999999999702,cud
204,0.443873,0,1,0,1216,1,discordstream,0.009829000000000032,cud
205,0.444336,0,1,0,1216,1,discordstream,0.0004629999999999912,cud
206,0.444336,0,1,0,1216,1,discordstream,0.0,cud
207,0.444336,0,1,0,1216,1,discordstream,0.0,cud
209,0.445693,0,1,0,1216,1,discordstream,0.001356999999999997,cud
