No.,Time,Source,Destination,Protocol,Length,Info,Site,Time Delta,Target
381,2.624393,1,0,1,66,3,chatgpt,0.0002300000000001745,sud
382,2.627223,0,1,2,448,2,chatgpt,0.002829999999999888,sud
383,2.629788,0,1,2,113,2,chatgpt,0.0025650000000001505,sud
384,2.62979,0,1,2,97,2,chatgpt,1.9999999998354667e-06,sud
385,2.634008,1,0,1,66,3,chatgpt,0.004218000000000277,sud
386,2.782271,0,1,1,1514,3,chatgpt,0.14826300000000003,sud
387,2.782273,0,1,2,696,2,chatgpt,1.9999999998354667e-06,sud
388,2.782274,0,1,2,163,2,chatgpt,1.000000000139778e-06,sud
389,2.782275,0,1,2,97,2,chatgpt,9.999999996956888e-07,sud
390,2.782393,1,0,1,66,3,chatgpt,0.0001180000000000625,sud
754,7.139939,1,0,1,1454,3,chatgpt,4.357546,sud
755,7.139943,1,0,1,1454,3,chatgpt,3.9999999996709334e-06,sud
756,7.139945,1,0,1,1454,3,chatgpt,2.000000000279556e-06,sud
757,7.139989,1,0,2,340,2,chatgpt,4.399999999993298e-05,sud
758,7.140329,1,0,2,142,2,chatgpt,0.00034000000000045105,sud
763,7.158224,0,1,1,66,3,chatgpt,0.017894999999999328,sud
764,7.158225,0,1,1,66,3,chatgpt,1.000000000139778e-06,sud
771,7.183103,1,0,1,142,10,chatgpt,0.024878000000000178,sud
772,7.198321,0,1,1,66,3,chatgpt,0.015217999999999954,sud
773,7.200491,0,1,1,78,6,chatgpt,0.0021700000000004493,sud
817,7.31321,0,1,2,385,2,chatgpt,0.11271899999999935,sud
818,7.313212,0,1,2,117,2,chatgpt,2.000000000279556e-06,sud
819,7.313212,0,1,2,97,2,chatgpt,0.0,sud
820,7.313311,1,0,1,66,3,chatgpt,9.899999999962716e-05,sud
1387,8.378901,1,0,1,1454,3,chatgpt,1.0655900000000011,sud
1388,8.378904,1,0,1,1454,3,chatgpt,2.9999999995311555e-06,sud
1389,8.378907,1,0,1,1454,3,chatgpt,2.9999999995311555e-06,sud
1390,8.379164,1,0,2,716,2,chatgpt,0.0002569999999995076,sud
1391,8.394954,1,0,2,1047,2,chatgpt,0.01579000000000086,sud
1392,8.398019,0,1,1,66,3,chatgpt,0.0030649999999994293,sud
1393,8.398021,0,1,1,66,3,chatgpt,2.000000000279556e-06,sud
1394,8.41318,0,1,1,66,3,chatgpt,0.015159000000000589,sud
1407,8.653088,1,0,1,1454,3,chatgpt,0.2399079999999998,sud
1408,8.653092,1,0,1,1454,3,chatgpt,3.999999998782755e-06,sud
1409,8.653133,1,0,2,746,2,chatgpt,4.1000000001290005e-05,sud
1410,8.661016,1,0,2,1079,2,chatgpt,0.00788299999999964,sud
1412,8.67051,0,1,1,66,3,chatgpt,0.009494000000000113,sud
1413,8.670512,0,1,1,66,3,chatgpt,2.000000000279556e-06,sud
1414,8.678774,0,1,1,66,3,chatgpt,0.008262000000000214,sud
1415,8.74925,0,1,1,1514,3,chatgpt,0.07047599999999932,sud
