No.,Time,Source,Destination,Protocol,Length,Info,Site,Time Delta,Target
335,2.495606,1,0,2,746,2,chatgpt,3.900000000012227e-05,sud
336,2.497225,1,0,2,1129,2,chatgpt,0.001618999999999815,sud
337,2.498892,0,1,2,376,2,chatgpt,0.0016670000000003071,sud
338,2.498893,0,1,2,112,2,chatgpt,9.999999996956888e-07,sud
339,2.498894,0,1,2,97,2,chatgpt,1.000000000139778e-06,sud
340,2.498986,1,0,1,66,3,chatgpt,9.199999999998099e-05,sud
346,2.513319,0,1,1,66,3,chatgpt,0.014333000000000151,sud
347,2.514587,0,1,1,66,3,chatgpt,0.0012680000000000469,sud
349,2.529147,0,1,2,403,2,chatgpt,0.014559999999999906,sud
350,2.529149,0,1,2,230,2,chatgpt,1.9999999998354667e-06,sud
351,2.529149,0,1,2,97,2,chatgpt,0.0,sud
352,2.529245,1,0,1,66,3,chatgpt,9.600000000009601e-05,sud
353,2.531587,1,0,1,1454,3,chatgpt,0.0023420000000000663,sud
354,2.53159,1,0,1,1454,3,chatgpt,2.9999999999752447e-06,sud
355,2.531632,1,0,2,746,2,chatgpt,4.2000000000097515e-05,sud
356,2.533416,1,0,2,1299,2,chatgpt,0.0017839999999997858,sud
357,2.549165,0,1,1,66,3,chatgpt,0.015749000000000013,sud
358,2.55083,0,1,1,1514,3,chatgpt,0.0016650000000000276,sud
359,2.550832,0,1,2,747,2,chatgpt,2.000000000279556e-06,sud
360,2.550832,0,1,2,113,2,chatgpt,0.0,sud
361,2.550833,0,1,2,97,2,chatgpt,9.999999996956888e-07,sud
362,2.551259,1,0,1,66,3,chatgpt,0.00042600000000003746,sud
363,2.560682,0,1,2,369,2,chatgpt,0.00942299999999996,sud
364,2.560684,0,1,2,113,2,chatgpt,2.000000000279556e-06,sud
365,2.560684,0,1,2,97,2,chatgpt,0.0,sud
366,2.560793,1,0,1,66,3,chatgpt,0.00010899999999969268,sud
367,2.600023,0,1,2,393,2,chatgpt,0.03923000000000032,sud
368,2.600024,0,1,2,113,2,chatgpt,9.999999996956888e-07,sud
369,2.600025,0,1,2,97,2,chatgpt,1.000000000139778e-06,sud
370,2.600125,1,0,1,66,3,chatgpt,9.999999999976694e-05,sud
371,2.607795,0,1,1,1514,3,chatgpt,0.007670000000000066,sud
372,2.607797,0,1,2,723,2,chatgpt,2.000000000279556e-06,sud
373,2.607798,0,1,2,380,2,chatgpt,9.999999996956888e-07,sud
374,2.607799,0,1,2,97,2,chatgpt,1.000000000139778e-06,sud
375,2.607905,1,0,1,66,3,chatgpt,0.00010600000000016152,sud
376,2.619887,1,0,1,66,16,chatgpt,0.011981999999999715,sud
377,2.62416,0,1,2,373,2,chatgpt,0.004272999999999971,sud
378,2.624161,0,1,1,1514,3,chatgpt,1.000000000139778e-06,sud
379,2.624162,0,1,2,716,2,chatgpt,1.000000000139778e-06,sud
380,2.624163,0,1,2,97,2,chatgpt,9.999999996956888e-07,sud
