No.,Time,Source,Destination,Protocol,Length,Info,Site,Time Delta,Target
1044,1.548917,0,1,1,1494,3,amazonvideo,1.000000000139778e-06,cd
1045,1.548918,0,1,1,1494,3,amazonvideo,9.999999999177334e-07,cd
1046,1.548919,0,1,1,1494,3,amazonvideo,9.999999999177334e-07,cd
1047,1.54892,0,1,1,1494,3,amazonvideo,1.000000000139778e-06,cd
1048,1.548921,0,1,3,1494,2,amazonvideo,9.999999999177334e-07,cd
1049,1.548922,0,1,1,1494,3,amazonvideo,9.999999999177334e-07,cd
1050,1.548923,0,1,1,1494,3,amazonvideo,1.000000000139778e-06,cd
1051,1.548924,0,1,1,1494,3,amazonvideo,9.999999999177334e-07,cd
1052,1.548925,0,1,1,1494,3,amazonvideo,1.000000000139778e-06,cd
1053,1.548926,0,1,1,1494,3,amazonvideo,9.999999999177334e-07,cd
1054,1.548927,0,1,1,1494,3,amazonvideo,9.999999999177334e-07,cd
1055,1.548928,0,1,1,1494,3,amazonvideo,1.000000000139778e-06,cd
1056,1.548928,0,1,1,1494,3,amazonvideo,0.0,cd
1057,1.548929,0,1,1,1494,3,amazonvideo,9.999999999177334e-07,cd
1058,1.54893,0,1,1,1494,3,amazonvideo,9.999999999177334e-07,cd
1059,1.548931,0,1,3,1494,2,amazonvideo,1.000000000139778e-06,cd
1060,1.548932,0,1,1,1494,3,amazonvideo,9.999999999177334e-07,cd
1061,1.548933,0,1,1,1494,3,amazonvideo,9.999999999177334e-07,cd
1062,1.548934,0,1,1,1494,3,amazonvideo,1.000000000139778e-06,cd
1063,1.548935,0,1,1,1494,3,amazonvideo,9.999999999177334e-07,cd
1064,1.548936,0,1,1,1494,3,amazonvideo,1.000000000139778e-06,cd
1065,1.548937,0,1,1,1494,3,amazonvideo,9.999999999177334e-07,cd
1066,1.548937,0,1,1,1494,3,amazonvideo,0.0,cd
1067,1.548939,0,1,1,1494,3,amazonvideo,2.0000000000575113e-06,cd
1068,1.548939,0,1,1,1494,3,amazonvideo,0.0,cd
1069,1.54894,0,1,1,1494,3,amazonvideo,9.999999999177334e-07,cd
1070,1.548942,0,1,1,1494,3,amazonvideo,2.0000000000575113e-06,cd
1071,1.548942,0,1,3,1494,2,amazonvideo,0.0,cd
1072,1.548943,0,1,1,1494,3,amazonvideo,9.999999999177334e-07,cd
1073,1.548944,0,1,1,1494,3,amazonvideo,1.000000000139778e-06,cd
1074,1.548945,0,1,1,1494,5,amazonvideo,9.999999999177334e-07,cd
1075,1.548947,0,1,1,1494,3,amazonvideo,2.0000000000575113e-06,cd
1076,1.548947,0,1,1,1494,3,amazonvideo,0.0,cd
1077,1.548949,0,1,1,1494,3,amazonvideo,1.9999999998354667e-06,cd
1078,1.54895,0,1,1,1494,3,amazonvideo,1.000000000139778e-06,cd
1079,1.54895,0,1,1,1494,3,amazonvideo,0.0,cd
1080,1.548951,0,1,1,1494,3,amazonvideo,9.999999999177334e-07,cd
1081,1.548953,0,1,1,1494,3,amazonvideo,2.0000000000575113e-06,cd
1082,1.548953,0,1,3,1494,2,amazonvideo,0.0,cd
1083,1.548955,0,1,1,1494,3,amazonvideo,2.0000000000575113e-06,cd
