No.,Time,Source,Destination,Protocol,Length,Info,Site,Time Delta,Target
636,1.049543,0,1,0,60,1,discordstream,0.00031299999999978567,cud
638,1.055329,0,1,0,1130,1,discordstream,0.005786000000000069,cud
639,1.056017,0,1,0,1131,1,discordstream,0.0006880000000000219,cud
640,1.056034,0,1,0,1131,1,discordstream,1.6999999999933735e-05,cud
642,1.059151,0,1,0,1131,1,discordstream,0.0031170000000000364,cud
643,1.059192,0,1,0,1131,1,discordstream,4.099999999995774e-05,cud
644,1.062781,0,1,0,1131,1,discordstream,0.0035890000000000644,cud
645,1.062813,0,1,0,1131,1,discordstream,3.2000000000032e-05,cud
646,1.062813,0,1,0,356,1,discordstream,0.0,cud
647,1.062813,0,1,0,1170,1,discordstream,0.0,cud
648,1.06551,1,0,0,114,1,discordstream,0.0026969999999999494,cud
649,1.06636,0,1,0,1170,1,discordstream,0.0008500000000000174,cud
650,1.06639,0,1,0,1171,1,discordstream,2.999999999997449e-05,cud
651,1.06639,0,1,0,1171,1,discordstream,0.0,cud
653,1.069834,0,1,0,1171,1,discordstream,0.0034440000000000026,cud
654,1.070228,0,1,0,1171,1,discordstream,0.00039400000000000546,cud
655,1.078838,0,1,0,1171,1,discordstream,0.008610000000000007,cud
656,1.079301,0,1,0,1233,1,discordstream,0.0004630000000001022,cud
657,1.079314,0,1,0,1233,1,discordstream,1.3000000000040757e-05,cud
658,1.079314,0,1,0,1233,1,discordstream,0.0,cud
660,1.082253,0,1,0,360,1,discordstream,0.002938999999999803,cud
661,1.083439,0,1,0,1233,1,discordstream,0.0011860000000001314,cud
662,1.083458,0,1,0,1233,1,discordstream,1.8999999999991246e-05,cud
663,1.08764,0,1,0,1233,1,discordstream,0.004181999999999908,cud
664,1.087944,0,1,0,1234,1,discordstream,0.000304000000000082,cud
666,1.089965,0,1,0,1234,1,discordstream,0.0020210000000000505,cud
667,1.090841,0,1,0,1234,1,discordstream,0.0008759999999998769,cud
669,1.101449,0,1,0,1234,1,discordstream,0.01060799999999995,cud
670,1.101813,0,1,0,1234,1,discordstream,0.00036400000000003097,cud
671,1.101813,0,1,0,1234,1,discordstream,0.0,cud
672,1.101813,0,1,0,1234,1,discordstream,0.0,cud
673,1.102103,0,1,0,353,1,discordstream,0.0002900000000001235,cud
674,1.102613,0,1,0,1192,1,discordstream,0.0005100000000000104,cud
675,1.102613,0,1,0,1192,1,discordstream,0.0,cud
677,1.112319,0,1,0,1192,1,discordstream,0.009705999999999992,cud
678,1.112319,0,1,0,1192,1,discordstream,0.0,cud
679,1.112319,0,1,0,1192,1,discordstream,0.0,cud
680,1.112319,0,1,0,1193,1,discordstream,0.0,cud
682,1.114537,0,1,0,1193,1,discordstream,0.0022180000000000533,cud
683,1.116405,1,0,0,110,1,discordstream,0.0018679999999999808,cud
