No.,Time,Source,Destination,Protocol,Length,Info,Site,Time Delta,Target
7,1.406379,1,0,2,144,2,wmregistration,0.0,sud
8,1.406634,1,0,2,155,2,wmregistration,0.0002549999999998942,sud
9,1.442928,0,1,1,66,3,wmregistration,0.03629400000000005,sud
12,1.579944,0,1,2,765,2,wmregistration,0.13701600000000003,sud
13,1.579946,0,1,2,97,2,wmregistration,2.0000000000575113e-06,sud
14,1.58009,1,0,1,66,3,wmregistration,0.00014399999999992197,sud
15,1.59148,1,0,2,175,2,wmregistration,0.011390000000000011,sud
16,1.591747,1,0,2,272,2,wmregistration,0.0002670000000000172,sud
17,1.621421,0,1,1,66,3,wmregistration,0.029673999999999978,sud
18,1.628734,0,1,1,1514,3,wmregistration,0.007312999999999903,sud
19,1.628735,0,1,2,158,2,wmregistration,1.000000000139778e-06,sud
20,1.628736,0,1,2,97,2,wmregistration,9.999999999177334e-07,sud
21,1.628816,1,0,1,66,3,wmregistration,8.000000000008001e-05,sud
22,1.638113,1,0,2,196,2,wmregistration,0.009296999999999889,sud
23,1.638338,1,0,2,155,2,wmregistration,0.00022500000000014175,sud
24,1.667625,0,1,1,66,3,wmregistration,0.02928699999999984,sud
25,1.809002,0,1,2,571,2,wmregistration,0.14137700000000009,sud
26,1.809003,0,1,2,97,2,wmregistration,9.999999999177334e-07,sud
27,1.809094,1,0,1,66,3,wmregistration,9.100000000006325e-05,sud
77,3.347395,1,0,2,203,2,wmregistration,1.5383010000000001,sud
78,3.347858,1,0,2,312,2,wmregistration,0.0004629999999998802,sud
84,3.384543,0,1,1,66,3,wmregistration,0.03668499999999986,sud
85,3.39318,0,1,1,1514,3,wmregistration,0.008637000000000228,sud
86,3.393181,0,1,2,547,2,wmregistration,9.999999996956888e-07,sud
87,3.393182,0,1,2,97,2,wmregistration,1.000000000139778e-06,sud
88,3.39327,1,0,1,66,3,wmregistration,8.799999999986596e-05,sud
101,4.719733,1,0,2,139,2,wmregistration,1.326463,sud
102,4.719862,1,0,2,237,2,wmregistration,0.0001290000000002678,sud
103,4.757357,0,1,1,66,3,wmregistration,0.037494999999999834,sud
104,4.765334,0,1,1,1514,3,wmregistration,0.007977000000000345,sud
105,4.765336,0,1,2,1287,2,wmregistration,1.9999999993913775e-06,sud
106,4.765338,0,1,2,97,2,wmregistration,2.000000000279556e-06,sud
107,4.765449,1,0,1,66,3,wmregistration,0.00011100000000041632,sud
108,5.750269,1,0,2,139,2,wmregistration,0.98482,sud
109,5.750455,1,0,2,237,2,wmregistration,0.00018599999999935335,sud
110,5.790166,0,1,1,66,3,wmregistration,0.039711000000000496,sud
111,5.800034,0,1,1,1514,3,wmregistration,0.009867999999999988,sud
112,5.800036,0,1,2,1291,2,wmregistration,2.000000000279556e-06,sud
113,5.800038,0,1,2,97,2,wmregistration,1.9999999993913775e-06,sud
114,5.800144,1,0,1,66,3,wmregistration,0.00010600000000060561,sud
