No.,Time,Source,Destination,Protocol,Length,Info,Site,Time Delta,Target
166,1.436568,0,1,0,272,1,zoom,0.01591100000000001,cud
168,1.440824,1,0,0,226,1,zoom,0.0042560000000000375,cud
169,1.45087,0,1,0,277,1,zoom,0.010046,cud
171,1.460722,1,0,0,220,1,zoom,0.009851999999999972,cud
173,1.463995,0,1,0,116,1,zoom,0.0032729999999998594,cud
174,1.471122,0,1,0,286,1,zoom,0.0071270000000001055,cud
175,1.481294,1,0,0,229,1,zoom,0.01017200000000007,cud
176,1.492594,0,1,0,271,1,zoom,0.011299999999999866,cud
177,1.500615,1,0,0,232,1,zoom,0.008021000000000056,cud
183,1.511655,0,1,0,268,1,zoom,0.011039999999999939,cud
185,1.520364,1,0,0,106,1,zoom,0.008709000000000078,cud
186,1.520367,1,0,0,252,1,zoom,2.9999999999752447e-06,cud
188,1.534976,0,1,0,267,1,zoom,0.014608999999999872,cud
189,1.535355,1,0,0,116,1,zoom,0.00037900000000012923,cud
190,1.540714,1,0,0,250,1,zoom,0.005358999999999892,cud
193,1.552721,0,1,0,271,1,zoom,0.012007000000000101,cud
194,1.560767,1,0,0,270,1,zoom,0.008045999999999998,cud
195,1.573085,0,1,0,283,1,zoom,0.012318000000000051,cud
196,1.580676,1,0,0,270,1,zoom,0.007590999999999903,cud
197,1.594362,0,1,0,278,1,zoom,0.013686000000000087,cud
198,1.600916,1,0,0,264,1,zoom,0.006553999999999949,cud
199,1.614153,0,1,0,273,1,zoom,0.013236999999999943,cud
200,1.620727,1,0,0,240,1,zoom,0.00657400000000008,cud
201,1.637012,0,1,0,269,1,zoom,0.016284999999999883,cud
202,1.637014,0,1,0,279,1,zoom,2.0000000000575113e-06,cud
203,1.640742,1,0,0,227,1,zoom,0.0037279999999999536,cud
204,1.65472,0,1,0,286,1,zoom,0.013978000000000046,cud
205,1.660867,1,0,0,230,1,zoom,0.006147000000000125,cud
224,1.675449,0,1,0,285,1,zoom,0.014581999999999873,cud
230,1.680439,1,0,0,247,1,zoom,0.00499000000000005,cud
234,1.698133,0,1,0,283,1,zoom,0.017693999999999876,cud
237,1.700748,1,0,0,251,1,zoom,0.002615000000000034,cud
241,1.721042,1,0,0,239,1,zoom,0.020294000000000034,cud
242,1.726519,0,1,2,138,2,zoom,0.005476999999999954,cud
243,1.726622,1,0,1,66,3,zoom,0.00010300000000018628,cud
244,1.728521,0,1,0,282,1,zoom,0.001898999999999873,cud
245,1.728683,1,0,2,109,2,zoom,0.00016199999999999548,cud
246,1.740909,1,0,0,224,1,zoom,0.01222600000000007,cud
247,1.74738,0,1,1,66,3,zoom,0.0064709999999998935,cud
250,1.760542,1,0,0,208,1,zoom,0.013162000000000118,cud
