No.,Time,Source,Destination,Protocol,Length,Info,Site,Time Delta,Target
403,0.709419,0,1,0,1175,1,discordstream,0.0005620000000000624,cud
404,0.709419,0,1,0,1175,1,discordstream,0.0,cud
405,0.713324,1,0,0,102,1,discordstream,0.0039049999999999363,cud
406,0.714273,0,1,0,1175,1,discordstream,0.0009490000000000887,cud
407,0.715289,0,1,0,1175,1,discordstream,0.0010159999999999059,cud
408,0.715289,0,1,0,1175,1,discordstream,0.0,cud
409,0.715289,0,1,0,1175,1,discordstream,0.0,cud
411,0.724994,0,1,0,1175,1,discordstream,0.009705000000000075,cud
412,0.726128,0,1,0,1175,1,discordstream,0.0011339999999999684,cud
413,0.726128,0,1,0,1175,1,discordstream,0.0,cud
414,0.726128,0,1,0,358,1,discordstream,0.0,cud
415,0.726128,0,1,0,1176,1,discordstream,0.0,cud
416,0.731659,0,1,0,1176,1,discordstream,0.005530999999999953,cud
417,0.731659,0,1,0,1176,1,discordstream,0.0,cud
419,0.732414,0,1,0,1241,1,discordstream,0.0007550000000000612,cud
420,0.738813,0,1,0,1241,1,discordstream,0.0063990000000000435,cud
421,0.739735,0,1,0,1241,1,discordstream,0.0009219999999999784,cud
422,0.739735,0,1,0,1241,1,discordstream,0.0,cud
424,0.741928,0,1,0,353,1,discordstream,0.0021930000000000005,cud
425,0.742831,0,1,0,1241,1,discordstream,0.0009029999999999871,cud
426,0.743796,0,1,0,1241,1,discordstream,0.0009649999999999936,cud
427,0.743796,0,1,0,1241,1,discordstream,0.0,cud
429,0.750626,0,1,0,1241,1,discordstream,0.006830000000000003,cud
430,0.752286,0,1,0,1241,1,discordstream,0.0016599999999999948,cud
431,0.752286,0,1,0,1241,1,discordstream,0.0,cud
432,0.753896,0,1,0,1241,1,discordstream,0.0016100000000000003,cud
433,0.754624,0,1,0,1241,1,discordstream,0.0007279999999999509,cud
434,0.755082,0,1,0,1241,1,discordstream,0.00045800000000006946,cud
436,0.761924,0,1,0,1241,1,discordstream,0.006842000000000015,cud
437,0.761924,0,1,0,1241,1,discordstream,0.0,cud
438,0.762354,0,1,0,1241,1,discordstream,0.00042999999999993044,cud
439,0.762354,0,1,0,353,1,discordstream,0.0,cud
440,0.762691,0,1,0,1241,1,discordstream,0.0003370000000000317,cud
441,0.763761,1,0,0,114,1,discordstream,0.0010700000000000154,cud
443,0.772779,0,1,0,1242,1,discordstream,0.00901799999999997,cud
444,0.773488,0,1,0,1242,1,discordstream,0.0007089999999999597,cud
445,0.773996,0,1,0,1242,1,discordstream,0.000508000000000064,cud
446,0.776626,0,1,0,1242,1,discordstream,0.002630000000000021,cud
447,0.776626,0,1,0,1242,1,discordstream,0.0,cud
448,0.776626,0,1,0,1234,1,discordstream,0.0,cud
