No.,Time,Source,Destination,Protocol,Length,Info,Site,Time Delta,Target
584,26.85017,1,0,1,78,16,chatgpt,9.899999999873899e-05,sud
585,26.86592,1,0,1,1454,3,chatgpt,0.015750000000000597,sud
586,26.865923,1,0,1,1454,3,chatgpt,2.9999999995311555e-06,sud
587,26.865924,1,0,1,1454,3,chatgpt,1.0000000010279564e-06,sud
588,26.865959,1,0,2,1081,2,chatgpt,3.500000000045134e-05,sud
589,26.866266,1,0,2,541,2,chatgpt,0.0003069999999993911,sud
590,26.880863,0,1,1,66,3,chatgpt,0.01459700000000197,sud
591,26.887752,0,1,1,66,3,chatgpt,0.0068889999999974805,sud
592,26.894021,1,0,1,1454,3,chatgpt,0.006268999999999636,sud
593,26.894025,1,0,1,1454,3,chatgpt,4.000000000559112e-06,sud
594,26.894027,1,0,1,1454,3,chatgpt,2.0000000020559128e-06,sud
595,26.894367,1,0,2,79,2,chatgpt,0.0003399999999977865,sud
596,26.896245,1,0,2,1192,2,chatgpt,0.0018780000000013786,sud
597,26.909816,0,1,1,66,3,chatgpt,0.01357099999999889,sud
598,26.915321,0,1,1,66,3,chatgpt,0.005504999999999427,sud
599,26.937495,1,0,1,1454,3,chatgpt,0.022173999999999694,sud
600,26.937497,1,0,1,1454,3,chatgpt,2.0000000020559128e-06,sud
601,26.937499,1,0,1,1454,3,chatgpt,1.999999998503199e-06,sud
602,26.937534,1,0,2,79,2,chatgpt,3.500000000045134e-05,sud
603,26.940389,1,0,2,1221,2,chatgpt,0.002855000000000274,sud
604,26.953224,0,1,1,66,3,chatgpt,0.012834999999999042,sud
605,26.959709,0,1,1,66,3,chatgpt,0.006485000000001406,sud
606,26.96505,0,1,1,1514,3,chatgpt,0.005341000000001372,sud
607,26.965052,0,1,2,902,2,chatgpt,1.999999998503199e-06,sud
608,26.965053,0,1,2,117,2,chatgpt,1.0000000010279564e-06,sud
609,26.965053,0,1,2,97,2,chatgpt,0.0,sud
610,26.965151,1,0,1,66,3,chatgpt,9.799999999771103e-05,sud
611,26.969127,0,1,2,362,2,chatgpt,0.003976000000001534,sud
612,26.969129,0,1,2,113,2,chatgpt,1.999999998503199e-06,sud
613,26.969129,0,1,2,97,2,chatgpt,0.0,sud
614,26.969233,1,0,1,66,3,chatgpt,0.00010400000000032605,sud
615,26.999548,1,0,1,1454,3,chatgpt,0.030315000000001646,sud
616,26.999551,1,0,1,1454,3,chatgpt,2.9999999995311555e-06,sud
617,26.999551,1,0,1,1454,3,chatgpt,0.0,sud
618,26.99958,1,0,2,79,2,chatgpt,2.9000000001389026e-05,sud
619,27.00257,1,0,2,1215,2,chatgpt,0.0029899999999969396,sud
620,27.022485,0,1,2,426,2,chatgpt,0.019915000000001015,sud
621,27.022486,0,1,2,113,2,chatgpt,1.0000000010279564e-06,sud
622,27.022487,0,1,2,97,2,chatgpt,1.0000000010279564e-06,sud
623,27.022487,0,1,1,66,3,chatgpt,0.0,sud
