No.,Time,Source,Destination,Protocol,Length,Info,Site,Time Delta,Target
1180,1.173968,0,1,1,1514,3,bing,9.999999999177334e-07,sd
1181,1.173969,0,1,1,1514,3,bing,1.000000000139778e-06,sd
1182,1.17397,0,1,1,1514,3,bing,9.999999999177334e-07,sd
1183,1.173999,1,0,1,90,6,bing,2.9000000000056758e-05,sd
1184,1.174014,1,0,1,90,6,bing,1.4999999999876223e-05,sd
1185,1.174022,1,0,1,90,6,bing,8.000000000008e-06,sd
1186,1.175297,1,0,1,90,6,bing,0.0012750000000001371,sd
1187,1.175298,1,0,1,1494,3,bing,9.999999999177334e-07,sd
1188,1.175325,1,0,1,1494,3,bing,2.6999999999999247e-05,sd
1189,1.175329,1,0,2,493,2,bing,4.000000000115023e-06,sd
1190,1.176795,0,1,2,1514,2,bing,0.0014659999999999673,sd
1191,1.176796,0,1,2,71,2,bing,9.999999999177334e-07,sd
1192,1.176796,0,1,1,1514,3,bing,0.0,sd
1193,1.176797,0,1,1,1514,3,bing,1.000000000139778e-06,sd
1194,1.176798,0,1,1,1514,3,bing,9.999999999177334e-07,sd
1195,1.176799,0,1,1,1514,3,bing,9.999999999177334e-07,sd
1196,1.176799,0,1,1,1514,3,bing,0.0,sd
1197,1.1768,0,1,1,1514,3,bing,1.000000000139778e-06,sd
1198,1.176801,0,1,1,1514,3,bing,9.999999999177334e-07,sd
1199,1.176801,0,1,1,1514,3,bing,0.0,sd
1200,1.176802,0,1,1,1514,3,bing,9.999999999177334e-07,sd
1201,1.176803,0,1,1,1514,3,bing,1.000000000139778e-06,sd
1202,1.176803,0,1,1,1514,3,bing,0.0,sd
1203,1.176804,0,1,2,1514,2,bing,9.999999999177334e-07,sd
1204,1.176805,0,1,1,1514,3,bing,1.000000000139778e-06,sd
1205,1.176805,0,1,1,1514,3,bing,0.0,sd
1206,1.176806,0,1,1,1514,3,bing,9.999999999177334e-07,sd
1207,1.176807,0,1,1,1514,3,bing,9.999999999177334e-07,sd
1208,1.176807,0,1,1,1514,3,bing,0.0,sd
1209,1.176808,0,1,1,1514,3,bing,1.000000000139778e-06,sd
1210,1.176809,0,1,1,1514,3,bing,9.999999999177334e-07,sd
1211,1.176809,0,1,1,1514,3,bing,0.0,sd
1212,1.17681,0,1,1,1514,3,bing,9.999999999177334e-07,sd
1213,1.176811,0,1,1,1514,3,bing,1.000000000139778e-06,sd
1214,1.176812,0,1,2,1514,2,bing,9.999999999177334e-07,sd
1215,1.176812,0,1,1,1514,3,bing,0.0,sd
1216,1.176813,0,1,1,1514,3,bing,1.000000000139778e-06,sd
1217,1.176814,0,1,1,1514,3,bing,9.999999999177334e-07,sd
1218,1.176815,0,1,1,1514,3,bing,9.999999999177334e-07,sd
1219,1.176816,0,1,1,1514,3,bing,1.000000000139778e-06,sd
1220,1.176816,0,1,1,1514,3,bing,0.0,sd
1221,1.176817,0,1,1,1514,3,bing,9.999999999177334e-07,sd
1222,1.176818,0,1,1,1514,3,bing,9.999999999177334e-07,sd
1223,1.176818,0,1,1,1514,3,bing,0.0,sd
1224,1.176819,0,1,1,1514,3,bing,1.000000000139778e-06,sd
1225,1.17682,0,1,2,1514,2,bing,9.999999999177334e-07,sd
1226,1.17682,0,1,1,1514,3,bing,0.0,sd
1227,1.176821,0,1,1,1514,4,bing,9.999999999177334e-07,sd
1228,1.176821,0,1,1,1514,3,bing,0.0,sd
1229,1.176822,0,1,1,1514,3,bing,1.000000000139778e-06,sd
