No.,Time,Source,Destination,Protocol,Length,Info,Site,Time Delta,Target
1,0.0,0,1,0,905,1,discordstream,0.0,cud
3,0.005042,0,1,0,905,1,discordstream,0.005042,cud
4,0.005653,0,1,0,906,1,discordstream,0.0006110000000000004,cud
5,0.013017,0,1,0,403,1,discordstream,0.007364000000000001,cud
7,0.032377,1,0,0,90,1,discordstream,0.019360000000000002,cud
8,0.036008,0,1,0,421,1,discordstream,0.0036309999999999953,cud
9,0.036008,0,1,0,874,1,discordstream,0.0,cud
11,0.053528,0,1,0,413,1,discordstream,0.01752,cud
13,0.065422,0,1,0,1241,1,discordstream,0.011893999999999995,cud
14,0.069163,0,1,0,1241,1,discordstream,0.003741000000000008,cud
15,0.073351,0,1,0,1241,1,discordstream,0.004187999999999997,cud
16,0.07375,0,1,0,1242,1,discordstream,0.0003989999999999966,cud
17,0.083029,1,0,0,90,1,discordstream,0.00927900000000001,cud
19,0.097712,0,1,0,403,1,discordstream,0.014682999999999988,cud
20,0.097712,0,1,0,407,1,discordstream,0.0,cud
23,0.108494,0,1,0,1243,1,discordstream,0.010782,cud
24,0.109367,0,1,0,1243,1,discordstream,0.0008730000000000127,cud
25,0.109448,0,1,0,1244,1,discordstream,8.099999999999774e-05,cud
27,0.116336,0,1,0,397,1,discordstream,0.006887999999999991,cud
30,0.132869,1,0,0,90,1,discordstream,0.016532999999999992,cud
31,0.134786,0,1,0,398,1,discordstream,0.001917000000000002,cud
32,0.134786,0,1,0,1218,1,discordstream,0.0,cud
33,0.142217,0,1,0,1218,1,discordstream,0.007431000000000021,cud
34,0.142628,0,1,0,1218,1,discordstream,0.0004109999999999947,cud
35,0.142628,0,1,0,1218,1,discordstream,0.0,cud
36,0.142628,0,1,0,1219,1,discordstream,0.0,cud
41,0.152467,0,1,0,396,1,discordstream,0.009838999999999987,cud
43,0.169555,0,1,0,978,1,discordstream,0.01708800000000002,cud
45,0.172156,0,1,0,979,1,discordstream,0.002600999999999992,cud
46,0.173719,0,1,0,979,1,discordstream,0.0015630000000000088,cud
47,0.174578,0,1,0,979,1,discordstream,0.0008589999999999987,cud
48,0.174578,0,1,0,393,1,discordstream,0.0,cud
49,0.182923,1,0,0,94,1,discordstream,0.008344999999999991,cud
52,0.19197,0,1,0,385,1,discordstream,0.009047,cud
53,0.200253,0,1,0,175,1,discordstream,0.008282999999999985,cud
55,0.205473,0,1,0,1256,1,discordstream,0.005220000000000002,cud
56,0.205554,0,1,0,1256,1,discordstream,8.099999999999774e-05,cud
57,0.205554,0,1,0,1256,1,discordstream,0.0,cud
58,0.209434,0,1,0,1256,1,discordstream,0.0038800000000000223,cud
59,0.210201,0,1,0,1256,1,discordstream,0.0007669999999999899,cud
