No.,Time,Source,Destination,Protocol,Length,Info,Site,Time Delta,Target
558,2.84775,1,0,1,54,3,minecraft,7.999999999785956e-06,cud
559,2.896551,0,1,1,86,5,minecraft,0.048801000000000094,cud
560,2.896639,1,0,1,54,3,minecraft,8.799999999986596e-05,cud
562,2.904101,1,0,1,58,5,minecraft,0.007461999999999858,cud
563,2.904309,0,1,1,327,5,minecraft,0.00020800000000020802,cud
564,2.904309,0,1,1,299,5,minecraft,0.0,cud
565,2.904309,0,1,1,327,5,minecraft,0.0,cud
566,2.904357,0,1,1,361,5,minecraft,4.8000000000048004e-05,cud
567,2.90437,1,0,1,54,3,minecraft,1.3000000000040757e-05,cud
568,2.904397,1,0,1,54,3,minecraft,2.6999999999777202e-05,cud
569,2.904713,0,1,1,298,5,minecraft,0.000316000000000205,cud
570,2.945571,0,1,1,231,5,minecraft,0.04085800000000006,cud
571,2.945667,1,0,1,54,3,minecraft,9.599999999965192e-05,cud
572,2.945837,0,1,1,86,5,minecraft,0.00017000000000022553,cud
573,2.946226,0,1,1,327,5,minecraft,0.00038899999999975066,cud
574,2.946226,0,1,1,331,5,minecraft,0.0,cud
575,2.946226,0,1,1,327,5,minecraft,0.0,cud
576,2.946266,1,0,1,54,3,minecraft,4.000000000026205e-05,cud
577,2.946308,0,1,1,329,5,minecraft,4.2000000000097515e-05,cud
578,2.946308,0,1,1,298,5,minecraft,0.0,cud
579,2.946331,1,0,1,54,3,minecraft,2.299999999966218e-05,cud
580,2.999737,0,1,1,86,5,minecraft,0.05340600000000029,cud
581,3.001447,0,1,1,327,5,minecraft,0.0017100000000001003,cud
582,3.001529,0,1,1,847,5,minecraft,8.199999999991547e-05,cud
583,3.001529,0,1,1,330,5,minecraft,0.0,cud
584,3.001545,1,0,1,54,3,minecraft,1.6000000000016e-05,cud
585,3.001576,1,0,1,54,3,minecraft,3.0999999999892225e-05,cud
586,3.046006,0,1,1,263,5,minecraft,0.04443000000000019,cud
587,3.046006,0,1,1,295,5,minecraft,0.0,cud
588,3.046006,0,1,1,86,5,minecraft,0.0,cud
589,3.046097,1,0,1,54,3,minecraft,9.099999999984121e-05,cud
590,3.046212,0,1,1,331,5,minecraft,0.00011500000000008725,cud
591,3.046212,0,1,1,570,5,minecraft,0.0,cud
592,3.046212,0,1,1,330,5,minecraft,0.0,cud
593,3.046245,1,0,1,54,3,minecraft,3.299999999972769e-05,cud
594,3.048981,1,0,1,66,5,minecraft,0.0027360000000000717,cud
595,3.067108,0,1,1,66,5,minecraft,0.018127000000000226,cud
596,3.093706,0,1,1,86,5,minecraft,0.0265979999999999,cud
597,3.093793,1,0,1,54,3,minecraft,8.699999999972619e-05,cud
598,3.096402,0,1,1,346,5,minecraft,0.0026090000000000835,cud
