No.,Time,Source,Destination,Protocol,Length,Info,Site,Time Delta,Target
161,7.312293,0,1,2,93,2,Netflix,0.0001550000000003493,cd
162,7.315995,0,1,2,221,2,Netflix,0.00370199999999965,cd
163,7.316094,1,0,1,54,3,Netflix,9.899999999962716e-05,cd
164,7.317153,1,0,2,119,28,Netflix,0.0010590000000005872,cd
165,7.317224,1,0,2,93,2,Netflix,7.100000000015427e-05,cd
166,7.317265,1,0,2,186,2,Netflix,4.099999999951365e-05,cd
167,7.328988,0,1,1,56,3,Netflix,0.011722999999999928,cd
168,7.328988,0,1,1,56,3,Netflix,0.0,cd
169,7.329272,0,1,2,93,2,Netflix,0.0002839999999997289,cd
170,7.333125,0,1,2,296,2,Netflix,0.0038530000000003284,cd
171,7.333161,1,0,1,54,3,Netflix,3.5999999999702936e-05,cd
172,7.596757,1,0,2,386,2,Netflix,0.2635960000000006,cd
173,7.59694,1,0,2,776,2,Netflix,0.0001829999999998222,cd
174,7.608908,0,1,1,56,3,Netflix,0.011967999999999535,cd
175,7.810733,1,0,2,647,2,Netflix,0.20182500000000037,cd
176,7.810895,1,0,2,1394,2,Netflix,0.00016200000000043957,cd
177,7.82225,0,1,1,56,3,Netflix,0.011355000000000004,cd
178,8.014328,1,0,2,174,2,Netflix,0.19207800000000042,cd
179,8.040279,0,1,2,504,2,Netflix,0.02595099999999917,cd
180,8.092286,1,0,1,54,3,Netflix,0.05200699999999969,cd
181,8.427778,0,1,2,1390,2,Netflix,0.33549200000000035,cd
182,8.466976,1,0,1,54,3,Netflix,0.03919800000000073,cd
183,8.667839,1,0,2,271,2,Netflix,0.200863,cd
184,8.667991,1,0,2,11149,2,Netflix,0.00015199999999992997,cd
185,8.685338,1,0,2,271,2,Netflix,0.017346999999999113,cd
186,8.685421,1,0,2,10237,2,Netflix,8.300000000005525e-05,cd
187,8.689943,0,1,1,56,3,Netflix,0.004521999999999693,cd
188,8.697062,0,1,1,2974,3,Netflix,0.007119000000001208,cd
189,8.697062,0,1,2,678,2,Netflix,0.0,cd
190,8.697155,1,0,1,54,3,Netflix,9.299999999967667e-05,cd
191,8.71921,0,1,1,56,3,Netflix,0.022054999999999936,cd
192,8.71921,0,1,1,2974,3,Netflix,0.0,cd
193,8.720005,1,0,1,54,3,Netflix,0.0007950000000001012,cd
194,8.720479,0,1,2,607,2,Netflix,0.0004739999999987532,cd
195,8.72062,1,0,1,54,3,Netflix,0.00014100000000105695,cd
196,9.251644,1,0,2,263,2,Netflix,0.5310240000000004,cd
197,9.251717,1,0,2,1606,2,Netflix,7.299999999865747e-05,cd
198,9.266543,0,1,1,56,3,Netflix,0.014826000000001116,cd
199,9.311993,1,0,2,273,2,Netflix,0.04544999999999888,cd
200,9.312115,1,0,2,9049,2,Netflix,0.0001220000000010657,cd
