No.,Time,Source,Destination,Protocol,Length,Info,Site,Time Delta,Target
2322,4.279179,1,0,1,82,4,minecraft,0.0024410000000001375,cud
2323,4.281478,1,0,1,82,7,minecraft,0.002298999999999829,cud
2324,4.281478,1,0,1,82,7,minecraft,0.0,cud
2325,4.281478,1,0,1,82,7,minecraft,0.0,cud
2326,4.286713,0,1,1,60,3,minecraft,0.005234999999999879,cud
2327,4.286713,0,1,1,60,3,minecraft,0.0,cud
2328,4.286713,0,1,1,60,3,minecraft,0.0,cud
2329,4.292825,0,1,1,60,3,minecraft,0.006111999999999895,cud
2330,4.292825,0,1,1,60,3,minecraft,0.0,cud
2331,4.292825,0,1,1,66,6,minecraft,0.0,cud
2333,4.294586,0,1,1,74,6,minecraft,0.0017610000000001236,cud
2334,4.294586,0,1,1,74,3,minecraft,0.0,cud
2336,4.300884,0,1,1,66,3,minecraft,0.006298000000000137,cud
2337,4.301167,0,1,1,60,3,minecraft,0.0002830000000004773,cud
2338,4.319977,0,1,1,109,5,minecraft,0.018809999999999327,cud
2339,4.320308,0,1,1,61,5,minecraft,0.00033100000000008123,cud
2340,4.320308,0,1,1,256,5,minecraft,0.0,cud
2341,4.320308,0,1,1,61,5,minecraft,0.0,cud
2342,4.320373,1,0,1,54,3,minecraft,6.500000000020378e-05,cud
2343,4.320769,0,1,1,247,5,minecraft,0.000396000000000285,cud
2345,4.365471,1,0,1,54,3,minecraft,0.04470200000000002,cud
2346,4.37028,0,1,1,437,5,minecraft,0.004808999999999841,cud
2347,4.420879,0,1,1,497,5,minecraft,0.05059900000000006,cud
2348,4.420953,1,0,1,54,3,minecraft,7.399999999968543e-05,cud
2349,4.471165,0,1,1,423,5,minecraft,0.050212000000000145,cud
2350,4.520122,1,0,1,54,3,minecraft,0.048956999999999695,cud
2351,4.520464,0,1,1,61,5,minecraft,0.00034199999999984243,cud
2352,4.520773,0,1,1,287,5,minecraft,0.00030900000000055883,cud
2353,4.520816,1,0,1,54,3,minecraft,4.2999999999793204e-05,cud
2354,4.52123,0,1,1,433,5,minecraft,0.0004140000000001365,cud
2355,4.567923,1,0,1,54,3,minecraft,0.04669300000000032,cud
2356,4.57029,0,1,1,411,5,minecraft,0.002366999999999564,cud
2357,4.613751,1,0,1,54,3,minecraft,0.04346099999999975,cud
2358,4.623292,0,1,1,427,5,minecraft,0.009541000000000466,cud
2359,4.671886,0,1,1,458,5,minecraft,0.04859399999999958,cud
2360,4.671985,1,0,1,54,3,minecraft,9.900000000051534e-05,cud
2361,4.710584,1,0,1,61,5,minecraft,0.038598999999999606,cud
2362,4.71059,1,0,1,61,5,minecraft,5.999999999950489e-06,cud
2363,4.710623,1,0,1,61,5,minecraft,3.300000000017178e-05,cud
2364,4.71063,1,0,1,61,4,minecraft,7.000000000090267e-06,cud
