No.,Time,Source,Destination,Protocol,Length,Info,Site,Time Delta,Target
269,2.344831,1,0,1,1454,3,chatgpt,1.000000000139778e-06,sud
270,2.344832,1,0,1,1454,3,chatgpt,9.999999996956888e-07,sud
271,2.344864,1,0,2,373,2,chatgpt,3.2000000000032e-05,sud
272,2.35113,0,1,1,66,3,chatgpt,0.006266000000000105,sud
273,2.351131,0,1,1,66,3,chatgpt,1.000000000139778e-06,sud
274,2.354502,0,1,1,66,3,chatgpt,0.003371000000000013,sud
275,2.356823,0,1,1,66,3,chatgpt,0.0023209999999997954,sud
276,2.362647,0,1,1,66,3,chatgpt,0.005824000000000051,sud
277,2.373417,0,1,1,1514,3,chatgpt,0.010769999999999946,sud
278,2.373419,0,1,2,700,2,chatgpt,2.000000000279556e-06,sud
279,2.373425,0,1,2,437,2,chatgpt,5.999999999950489e-06,sud
280,2.373426,0,1,2,97,2,chatgpt,9.999999996956888e-07,sud
281,2.37355,1,0,1,66,3,chatgpt,0.000124000000000013,sud
282,2.374701,0,1,2,425,2,chatgpt,0.0011510000000001241,sud
283,2.374785,1,0,1,66,3,chatgpt,8.400000000019503e-05,sud
284,2.376615,0,1,2,500,2,chatgpt,0.0018299999999999983,sud
285,2.376616,0,1,2,97,2,chatgpt,9.999999996956888e-07,sud
288,2.376887,1,0,1,66,3,chatgpt,0.00027100000000013225,sud
291,2.393433,0,1,2,398,2,chatgpt,0.01654599999999995,sud
292,2.393434,0,1,2,166,2,chatgpt,1.000000000139778e-06,sud
293,2.393435,0,1,2,97,2,chatgpt,1.000000000139778e-06,sud
294,2.393553,1,0,1,66,3,chatgpt,0.00011799999999961841,sud
299,2.442347,0,1,1,1514,3,chatgpt,0.048794000000000004,sud
300,2.442349,0,1,2,695,2,chatgpt,2.000000000279556e-06,sud
301,2.44235,0,1,2,537,2,chatgpt,9.999999996956888e-07,sud
302,2.442351,0,1,2,97,2,chatgpt,1.000000000139778e-06,sud
303,2.442466,1,0,1,66,3,chatgpt,0.00011500000000008725,sud
315,2.461385,1,0,1,1454,3,chatgpt,0.018918999999999908,sud
316,2.461388,1,0,1,1454,3,chatgpt,2.9999999999752447e-06,sud
317,2.461563,1,0,2,746,2,chatgpt,0.00017500000000003624,sud
318,2.463028,1,0,1,1454,3,chatgpt,0.0014650000000000496,sud
319,2.463032,1,0,1,1454,3,chatgpt,4.000000000115023e-06,sud
320,2.463075,1,0,2,746,2,chatgpt,4.2999999999793204e-05,sud
321,2.463318,1,0,2,1137,2,chatgpt,0.00024300000000021527,sud
322,2.463352,1,0,2,1063,2,chatgpt,3.399999999986747e-05,sud
329,2.478912,0,1,1,66,3,chatgpt,0.015559999999999796,sud
331,2.481027,0,1,1,66,3,chatgpt,0.002115000000000311,sud
332,2.481028,0,1,1,66,3,chatgpt,9.999999996956888e-07,sud
333,2.495564,1,0,1,1454,3,chatgpt,0.014536000000000104,sud
334,2.495567,1,0,1,1454,3,chatgpt,2.9999999999752447e-06,sud
