No.,Time,Source,Destination,Protocol,Length,Info,Site,Time Delta,Target
121,2.488953,0,1,0,179,1,ryrod,0.0,sd
122,2.497035,0,1,0,67,1,ryrod,0.008081999999999923,sd
123,2.497389,1,0,0,86,1,ryrod,0.0003540000000001875,sd
124,2.696911,1,0,0,1292,1,ryrod,0.19952199999999998,sd
125,2.697017,1,0,0,324,1,ryrod,0.00010600000000016152,sd
126,2.721096,0,1,0,67,1,ryrod,0.02407899999999996,sd
127,2.753929,0,1,0,1242,1,ryrod,0.03283299999999967,sd
128,2.753929,0,1,0,490,1,ryrod,0.0,sd
129,2.753929,0,1,0,71,1,ryrod,0.0,sd
130,2.753929,0,1,0,1242,1,ryrod,0.0,sd
131,2.753929,0,1,0,1025,1,ryrod,0.0,sd
132,2.753929,0,1,0,72,1,ryrod,0.0,sd
133,2.760943,0,1,0,1242,1,ryrod,0.007014000000000298,sd
134,2.761237,1,0,0,86,1,ryrod,0.0002939999999997944,sd
135,2.76216,0,1,0,1242,1,ryrod,0.0009230000000002292,sd
136,2.76216,0,1,0,340,1,ryrod,0.0,sd
137,2.768476,1,0,0,87,1,ryrod,0.006315999999999988,sd
138,2.925919,1,0,0,83,1,ryrod,0.15744299999999978,sd
139,2.94134,0,1,0,66,1,ryrod,0.015420999999999907,sd
140,3.054261,0,1,0,796,1,ryrod,0.11292100000000005,sd
141,3.065969,1,0,0,87,1,ryrod,0.011708000000000052,sd
142,5.753051,1,0,0,1285,1,ryrod,2.687082,sd
143,5.75315,1,0,0,140,1,ryrod,9.899999999962716e-05,sd
144,5.764082,1,0,0,1191,1,ryrod,0.010932000000000386,sd
145,5.769991,0,1,0,66,1,ryrod,0.005908999999999942,sd
146,5.780737,0,1,0,67,1,ryrod,0.010746000000000144,sd
147,5.809704,0,1,0,1242,1,ryrod,0.028966999999999743,sd
148,5.809878,0,1,0,823,1,ryrod,0.00017400000000034055,sd
149,5.809878,0,1,0,71,1,ryrod,0.0,sd
150,5.809912,0,1,0,106,1,ryrod,3.399999999942338e-05,sd
151,5.809912,0,1,0,78,1,ryrod,0.0,sd
152,5.810464,0,1,0,1025,1,ryrod,0.0005519999999998859,sd
153,5.810464,0,1,0,1207,1,ryrod,0.0,sd
154,5.810592,0,1,0,1242,1,ryrod,0.000128000000000128,sd
155,5.810592,0,1,0,184,1,ryrod,0.0,sd
156,5.810825,0,1,0,1242,1,ryrod,0.00023300000000059384,sd
157,5.810825,0,1,0,90,1,ryrod,0.0,sd
158,5.811,0,1,0,1008,1,ryrod,0.00017499999999959215,sd
159,5.811,0,1,0,1201,1,ryrod,0.0,sd
160,5.811203,0,1,0,1242,1,ryrod,0.00020299999999995322,sd
