No.,Time,Source,Destination,Protocol,Length,Info,Site,Time Delta,Target
1,0.0,1,0,0,1132,1,ryrod,0.0,sd
2,0.016212,0,1,0,68,1,ryrod,0.016212,sd
3,0.05506,0,1,0,1242,1,ryrod,0.038847999999999994,sd
4,0.055445,0,1,0,609,1,ryrod,0.0003850000000000034,sd
5,0.069015,1,0,0,87,1,ryrod,0.013570000000000006,sd
6,0.070595,1,0,0,1133,1,ryrod,0.001579999999999998,sd
7,0.086472,0,1,0,67,1,ryrod,0.01587699999999999,sd
8,0.111806,0,1,0,1242,1,ryrod,0.02533400000000001,sd
9,0.111806,0,1,0,834,1,ryrod,0.0,sd
10,0.112768,0,1,0,1069,1,ryrod,0.0009619999999999906,sd
11,0.112768,0,1,0,1242,1,ryrod,0.0,sd
12,0.112768,0,1,0,1242,1,ryrod,0.0,sd
13,0.114342,0,1,0,1242,1,ryrod,0.001574000000000006,sd
14,0.114342,0,1,0,159,1,ryrod,0.0,sd
15,0.114342,0,1,0,1009,1,ryrod,0.0,sd
16,0.114342,0,1,0,1139,1,ryrod,0.0,sd
17,0.114342,0,1,0,1242,1,ryrod,0.0,sd
18,0.114342,0,1,0,601,1,ryrod,0.0,sd
19,0.114342,0,1,0,446,1,ryrod,0.0,sd
20,0.114342,0,1,0,1102,1,ryrod,0.0,sd
21,0.114342,0,1,0,757,1,ryrod,0.0,sd
22,0.114342,0,1,0,1047,1,ryrod,0.0,sd
23,0.114342,0,1,0,1046,1,ryrod,0.0,sd
24,0.114342,0,1,0,1013,1,ryrod,0.0,sd
25,0.114342,0,1,0,790,1,ryrod,0.0,sd
26,0.114342,0,1,0,1196,1,ryrod,0.0,sd
27,0.114342,0,1,0,657,1,ryrod,0.0,sd
28,0.114836,1,0,0,86,1,ryrod,0.0004939999999999944,sd
29,0.115053,1,0,0,86,1,ryrod,0.00021700000000000885,sd
30,0.115742,0,1,0,485,1,ryrod,0.0006889999999999952,sd
31,0.115742,0,1,0,987,1,ryrod,0.0,sd
32,0.115742,0,1,0,847,1,ryrod,0.0,sd
33,0.115742,0,1,0,82,1,ryrod,0.0,sd
34,0.115742,0,1,0,438,1,ryrod,0.0,sd
35,0.115742,0,1,0,996,1,ryrod,0.0,sd
36,0.115742,0,1,0,1121,1,ryrod,0.0,sd
37,0.115742,0,1,0,1242,1,ryrod,0.0,sd
38,0.115742,0,1,0,480,1,ryrod,0.0,sd
39,0.115742,0,1,0,818,1,ryrod,0.0,sd
40,0.115742,0,1,0,1058,1,ryrod,0.0,sd
