No.,Time,Source,Destination,Protocol,Length,Info,Site,Time Delta,Target
1640,3.405522,0,1,1,1514,3,hulu,1.000000000139778e-06,cd
1641,3.405522,0,1,1,1514,3,hulu,0.0,cd
1642,3.405523,0,1,1,1514,3,hulu,1.000000000139778e-06,cd
1643,3.405524,0,1,1,1514,3,hulu,1.000000000139778e-06,cd
1644,3.405525,0,1,1,1514,3,hulu,9.999999996956888e-07,cd
1645,3.405526,0,1,1,1514,5,hulu,1.000000000139778e-06,cd
1646,3.405527,0,1,1,1514,3,hulu,1.000000000139778e-06,cd
1647,3.405527,0,1,1,1514,3,hulu,0.0,cd
1648,3.405528,0,1,1,1514,3,hulu,9.999999996956888e-07,cd
1649,3.405529,0,1,1,1514,3,hulu,1.000000000139778e-06,cd
1650,3.40553,0,1,3,1514,2,hulu,1.000000000139778e-06,cd
1651,3.405531,0,1,1,1514,3,hulu,9.999999996956888e-07,cd
1652,3.405532,0,1,1,1514,3,hulu,1.000000000139778e-06,cd
1653,3.405533,0,1,1,1514,3,hulu,1.000000000139778e-06,cd
1654,3.405533,0,1,1,1514,3,hulu,0.0,cd
1655,3.405534,0,1,1,1514,3,hulu,9.999999996956888e-07,cd
1656,3.405535,0,1,1,1514,3,hulu,1.000000000139778e-06,cd
1657,3.405536,0,1,1,1514,3,hulu,1.000000000139778e-06,cd
1658,3.405537,0,1,1,1514,3,hulu,9.999999996956888e-07,cd
1659,3.405538,0,1,1,1514,3,hulu,1.000000000139778e-06,cd
1660,3.405539,0,1,1,1514,3,hulu,1.000000000139778e-06,cd
1661,3.405539,0,1,1,1514,3,hulu,0.0,cd
1662,3.40554,0,1,3,1514,2,hulu,9.999999996956888e-07,cd
1663,3.405541,0,1,1,1514,3,hulu,1.000000000139778e-06,cd
1664,3.405542,0,1,1,1514,5,hulu,1.000000000139778e-06,cd
1665,3.405543,0,1,1,1514,3,hulu,1.000000000139778e-06,cd
1666,3.40705,0,1,1,1514,3,hulu,0.001506999999999703,cd
1667,3.40705,0,1,1,1514,3,hulu,0.0,cd
1668,3.407051,0,1,1,1514,3,hulu,1.000000000139778e-06,cd
1669,3.407052,0,1,1,1514,3,hulu,1.000000000139778e-06,cd
1670,3.407052,0,1,1,1514,3,hulu,0.0,cd
1671,3.407053,0,1,3,382,2,hulu,9.999999996956888e-07,cd
1672,3.432877,1,0,1,66,3,hulu,0.02582400000000007,cd
1673,4.044456,1,0,1,78,32,hulu,0.6115790000000003,cd
1674,4.073003,0,1,1,74,33,hulu,0.028546999999999656,cd
1675,4.073139,1,0,1,66,3,hulu,0.00013600000000035806,cd
1676,4.091785,1,0,3,583,55,hulu,0.018645999999999496,cd
1677,4.106259,1,0,1,1514,3,hulu,0.014473999999999876,cd
1678,4.106265,1,0,1,1514,3,hulu,5.999999999950489e-06,cd
1679,4.106268,1,0,1,1514,3,hulu,3.000000000419334e-06,cd
