No.,Time,Source,Destination,Protocol,Length,Info,Site,Time Delta,Target
750,5.712354,0,1,1,1494,3,amazon,1.000000000139778e-06,sud
751,5.712355,0,1,1,1494,3,amazon,9.999999992515995e-07,sud
752,5.712356,0,1,1,1494,3,amazon,1.000000000139778e-06,sud
753,5.712357,0,1,1,1494,3,amazon,1.000000000139778e-06,sud
754,5.712358,0,1,2,761,2,amazon,1.000000000139778e-06,sud
755,5.712358,0,1,1,1494,3,amazon,0.0,sud
756,5.712359,0,1,1,1494,3,amazon,1.000000000139778e-06,sud
757,5.71236,0,1,1,1494,3,amazon,1.000000000139778e-06,sud
758,5.712361,0,1,1,1494,3,amazon,9.999999992515995e-07,sud
759,5.712362,0,1,1,1494,3,amazon,1.000000000139778e-06,sud
760,5.712363,0,1,1,1494,3,amazon,1.000000000139778e-06,sud
761,5.712363,0,1,1,1494,5,amazon,0.0,sud
774,5.712375,0,1,1,1494,3,amazon,1.1999999999900979e-05,sud
775,5.712376,0,1,1,1494,3,amazon,1.000000000139778e-06,sud
776,5.712377,0,1,1,1494,3,amazon,1.000000000139778e-06,sud
777,5.712378,0,1,1,1494,3,amazon,1.000000000139778e-06,sud
778,5.712379,0,1,2,764,2,amazon,1.000000000139778e-06,sud
779,5.71238,0,1,2,100,2,amazon,9.999999992515995e-07,sud
780,5.71238,0,1,1,1494,3,amazon,0.0,sud
781,5.712381,0,1,1,1494,3,amazon,1.000000000139778e-06,sud
782,5.712382,0,1,1,1494,3,amazon,1.000000000139778e-06,sud
783,5.712383,0,1,1,1494,3,amazon,1.000000000139778e-06,sud
784,5.712384,0,1,1,1494,3,amazon,1.000000000139778e-06,sud
785,5.712385,0,1,2,740,2,amazon,1.000000000139778e-06,sud
786,5.712452,0,1,2,97,2,amazon,6.699999999959516e-05,sud
787,5.712533,1,0,1,66,3,amazon,8.09999999997757e-05,sud
1125,6.242248,1,0,2,712,2,amazon,0.5297150000000004,sud
1134,6.274852,0,1,2,628,2,amazon,0.03260400000000008,sud
1135,6.274853,0,1,2,97,2,amazon,1.000000000139778e-06,sud
1136,6.274954,1,0,1,66,3,amazon,0.00010099999999990672,sud
1158,6.387425,1,0,2,164,2,amazon,0.11247100000000021,sud
1159,6.3922,1,0,2,248,2,amazon,0.00477499999999953,sud
1175,6.416203,0,1,1,66,3,amazon,0.02400300000000044,sud
1178,6.41935,0,1,2,508,2,amazon,0.0031469999999993448,sud
1179,6.419352,0,1,2,97,2,amazon,2.000000000279556e-06,sud
1180,6.419431,1,0,1,66,3,amazon,7.900000000038432e-05,sud
1196,6.462539,0,1,2,976,2,amazon,0.04310799999999926,sud
1197,6.462639,1,0,1,66,3,amazon,0.00010000000000065512,sud
1198,6.463842,0,1,2,97,2,amazon,0.001202999999999399,sud
1199,6.463927,1,0,1,66,3,amazon,8.500000000033481e-05,sud
