No.,Time,Source,Destination,Protocol,Length,Info,Site,Time Delta,Target
183,2.079098,1,0,2,104,2,zoom,0.020267000000000035,cud
184,2.079204,1,0,0,144,1,zoom,0.00010599999999971743,cud
185,2.090423,0,1,0,116,1,zoom,0.01121900000000009,cud
186,2.098657,1,0,0,145,1,zoom,0.008234000000000297,cud
187,2.102485,0,1,0,135,1,zoom,0.0038279999999999426,cud
188,2.105817,0,1,WireGuard,123,59,zoom,0.0033319999999998906,cud
189,2.111324,0,1,0,133,1,zoom,0.005507000000000151,cud
190,2.111464,1,0,WireGuard,151,60,zoom,0.0001399999999995849,cud
191,2.118842,1,0,0,123,1,zoom,0.007378000000000107,cud
192,2.118846,1,0,0,144,1,zoom,4.000000000115023e-06,cud
193,2.138505,1,0,0,123,1,zoom,0.01965899999999987,cud
194,2.138531,1,0,0,143,1,zoom,2.6000000000081513e-05,cud
195,2.158995,1,0,0,144,1,zoom,0.020464000000000038,cud
196,2.168149,0,1,1,66,3,zoom,0.009154000000000106,cud
197,2.16815,0,1,2,104,2,zoom,9.999999996956888e-07,cud
198,2.16829,1,0,1,66,3,zoom,0.000140000000000029,cud
199,2.178666,1,0,0,158,1,zoom,0.010376000000000385,cud
200,2.192641,0,1,0,133,1,zoom,0.013974999999999849,cud
201,2.192643,0,1,2,115,2,zoom,1.9999999998354667e-06,cud
202,2.192762,1,0,1,66,3,zoom,0.00011900000000020228,cud
203,2.192891,1,0,2,133,2,zoom,0.0001289999999998237,cud
204,2.192976,1,0,WireGuard,151,60,zoom,8.499999999989072e-05,cud
205,2.198731,1,0,0,146,1,zoom,0.005755000000000177,cud
206,2.202339,0,1,0,135,1,zoom,0.0036079999999998336,cud
207,2.202538,1,0,0,115,1,zoom,0.00019900000000028228,cud
208,2.207397,0,1,WireGuard,123,59,zoom,0.004858999999999725,cud
209,2.218872,1,0,0,146,1,zoom,0.011475000000000346,cud
210,2.223045,0,1,WireGuard,123,59,zoom,0.00417299999999976,cud
211,2.228187,1,0,2,277,2,zoom,0.005142000000000202,cud
212,2.233531,0,1,0,133,1,zoom,0.005344000000000015,cud
213,2.233641,1,0,WireGuard,151,60,zoom,0.00010999999999983245,cud
214,2.238528,1,0,0,145,1,zoom,0.004887000000000086,cud
215,2.258658,1,0,0,148,1,zoom,0.02012999999999998,cud
216,2.278691,1,0,0,152,1,zoom,0.020032999999999745,cud
217,2.298562,1,0,0,146,1,zoom,0.019871000000000194,cud
218,2.303621,0,1,0,135,1,zoom,0.005059000000000147,cud
219,2.316724,0,1,1,66,3,zoom,0.013102999999999643,cud
220,2.318677,1,0,0,144,1,zoom,0.0019530000000003156,cud
221,2.322598,0,1,1,66,3,zoom,0.003921000000000063,cud
222,2.324885,0,1,2,109,2,zoom,0.002286999999999928,cud
