No.,Time,Source,Destination,Protocol,Length,Info,Site,Time Delta,Target
423,5.252174,0,0,1,56,3,minecraft,0.02722400000000036,cud
424,5.275382,0,0,1,82,5,minecraft,0.02320799999999945,cud
425,5.301336,0,0,1,56,3,minecraft,0.025954000000000477,cud
426,5.325254,0,0,1,82,5,minecraft,0.023918000000000106,cud
427,5.352483,0,0,1,222,5,minecraft,0.02722900000000017,cud
428,5.352483,0,0,1,56,3,minecraft,0.0,cud
429,5.375537,0,0,1,82,5,minecraft,0.023053999999999242,cud
430,5.401314,0,0,1,147,5,minecraft,0.025777000000000605,cud
431,5.425254,0,0,1,82,5,minecraft,0.023939999999999628,cud
432,5.449742,0,0,1,85,5,minecraft,0.024487999999999843,cud
433,5.449905,0,0,1,56,3,minecraft,0.00016300000000057935,cud
434,5.475082,0,0,1,82,5,minecraft,0.02517699999999934,cud
435,5.499268,0,0,1,56,3,minecraft,0.024186000000000263,cud
436,5.525777,0,0,1,82,5,minecraft,0.026508999999999894,cud
437,5.550215,0,0,1,56,3,minecraft,0.02443799999999996,cud
438,5.575572,0,0,1,82,5,minecraft,0.025357000000000518,cud
439,5.600396,0,0,1,56,3,minecraft,0.024823999999999735,cud
440,5.625427,0,0,1,82,5,minecraft,0.025031000000000247,cud
441,5.653309,0,0,1,142,5,minecraft,0.027881999999999962,cud
442,5.653309,0,0,1,56,3,minecraft,0.0,cud
443,5.676512,0,0,1,82,5,minecraft,0.02320299999999964,cud
444,5.707619,0,0,1,56,3,minecraft,0.03110700000000044,cud
445,5.725385,0,0,1,82,5,minecraft,0.01776599999999995,cud
446,5.750985,0,0,1,56,3,minecraft,0.025599999999999845,cud
447,5.775338,0,0,1,82,5,minecraft,0.024352999999999625,cud
448,5.80081,0,0,1,66,5,minecraft,0.025472000000000605,cud
449,5.800913,0,0,1,56,3,minecraft,0.00010300000000018628,cud
450,5.826002,0,0,1,90,5,minecraft,0.025088999999999473,cud
451,5.850957,0,0,1,56,3,minecraft,0.024955000000000283,cud
452,5.87655,0,0,1,66,5,minecraft,0.025592999999999755,cud
453,5.901767,0,0,1,56,3,minecraft,0.02521700000000049,cud
458,5.942856,0,0,1,66,5,minecraft,0.04108899999999949,cud
459,5.97353,0,0,1,56,3,minecraft,0.030674000000000312,cud
462,5.992191,0,0,1,66,5,minecraft,0.018660999999999817,cud
463,6.001283,0,0,1,66,5,minecraft,0.009091999999999878,cud
464,6.001535,0,0,1,54,3,minecraft,0.0002519999999996969,cud
465,6.018129,0,0,1,56,3,minecraft,0.01659400000000044,cud
466,6.025001,0,0,1,66,5,minecraft,0.006871999999999545,cud
467,6.049788,0,0,1,56,3,minecraft,0.02478700000000078,cud
468,6.050139,0,0,1,141,5,minecraft,0.0003509999999993241,cud
