No.,Time,Source,Destination,Protocol,Length,Info,Site,Time Delta,Target
532,10.991248,1,0,2,272,2,wmregistration,0.0,sud
533,11.020323,0,1,1,66,3,wmregistration,0.029074999999998852,sud
534,11.11895,0,1,2,1060,2,wmregistration,0.09862700000000046,sud
535,11.118952,0,1,2,97,2,wmregistration,2.000000000279556e-06,sud
536,11.119074,1,0,1,66,3,wmregistration,0.00012199999999928934,sud
539,11.455691,1,0,2,200,2,wmregistration,0.3366170000000004,sud
540,11.455813,1,0,2,155,2,wmregistration,0.00012199999999928934,sud
541,11.48449,0,1,1,66,3,wmregistration,0.028677000000000064,sud
546,11.684899,0,1,1,1514,3,wmregistration,0.2004090000000005,sud
547,11.6849,0,1,2,955,2,wmregistration,1.0000000010279564e-06,sud
548,11.684901,0,1,2,97,2,wmregistration,9.999999992515995e-07,sud
549,11.685005,1,0,1,66,3,wmregistration,0.00010400000000032605,sud
550,11.705403,1,0,2,175,2,wmregistration,0.020398000000000138,sud
551,11.705552,1,0,2,272,2,wmregistration,0.0001490000000003988,sud
552,11.734308,0,1,1,66,3,wmregistration,0.02875599999999956,sud
553,11.758704,0,1,1,1514,3,wmregistration,0.024395999999999418,sud
554,11.758705,0,1,2,158,2,wmregistration,1.0000000010279564e-06,sud
555,11.758706,0,1,2,97,2,wmregistration,9.999999992515995e-07,sud
556,11.758804,1,0,1,66,3,wmregistration,9.799999999948739e-05,sud
557,11.767402,1,0,2,168,2,wmregistration,0.008598000000000994,sud
558,11.76762,1,0,2,256,2,wmregistration,0.00021800000000027353,sud
559,11.800508,0,1,1,66,3,wmregistration,0.032887999999999806,sud
560,11.809272,0,1,2,1399,2,wmregistration,0.008763999999999328,sud
561,11.809274,0,1,2,97,2,wmregistration,2.000000000279556e-06,sud
562,11.809367,1,0,1,66,3,wmregistration,9.299999999967667e-05,sud
563,11.819443,1,0,2,196,2,wmregistration,0.010075999999999752,sud
564,11.819574,1,0,2,155,2,wmregistration,0.00013099999999965917,sud
565,11.848727,0,1,1,66,3,wmregistration,0.029153000000000873,sud
566,11.998531,0,1,2,571,2,wmregistration,0.1498039999999996,sud
567,11.998533,0,1,2,97,2,wmregistration,2.000000000279556e-06,sud
568,11.998616,1,0,1,66,3,wmregistration,8.300000000005525e-05,sud
571,13.431666,1,0,2,139,2,wmregistration,1.4330499999999997,sud
572,13.431797,1,0,2,237,2,wmregistration,0.00013099999999965917,sud
573,13.460629,0,1,1,66,3,wmregistration,0.0288320000000013,sud
574,13.468432,0,1,1,1514,3,wmregistration,0.007802999999999116,sud
575,13.468434,0,1,2,1188,2,wmregistration,2.000000000279556e-06,sud
576,13.468435,0,1,2,97,2,wmregistration,9.999999992515995e-07,sud
577,13.468544,1,0,1,66,3,wmregistration,0.00010900000000013677,sud
583,15.983672,1,0,2,139,2,wmregistration,2.5151280000000007,sud
585,15.983884,1,0,2,237,2,wmregistration,0.00021199999999943486,sud
