No.,Time,Source,Destination,Protocol,Length,Info,Site,Time Delta,Target
928,35.068103,0,1,2,1514,2,wmregistration,0.02897000000000105,sud
929,35.068105,0,1,2,1514,2,wmregistration,2.0000000020559128e-06,sud
930,35.068106,0,1,1,1514,3,wmregistration,9.999999974752427e-07,sud
931,35.068108,0,1,2,1514,2,wmregistration,2.0000000020559128e-06,sud
932,35.068109,0,1,2,1514,2,wmregistration,9.999999974752427e-07,sud
933,35.068241,1,0,1,66,3,wmregistration,0.00013200000000068712,sud
934,35.068391,1,0,1,66,16,wmregistration,0.00014999999999787406,sud
935,35.069504,0,1,1,1514,3,wmregistration,0.0011130000000036944,sud
936,35.069504,0,1,2,1514,2,wmregistration,0.0,sud
937,35.069505,0,1,2,1514,2,wmregistration,9.999999974752427e-07,sud
938,35.069506,0,1,1,1514,3,wmregistration,9.999999974752427e-07,sud
939,35.069507,0,1,2,1514,2,wmregistration,1.00000000458067e-06,sud
940,35.069507,0,1,2,1514,2,wmregistration,0.0,sud
941,35.069508,0,1,1,1514,3,wmregistration,9.999999974752427e-07,sud
942,35.069509,0,1,2,1514,2,wmregistration,9.999999974752427e-07,sud
943,35.069509,0,1,2,1514,2,wmregistration,0.0,sud
944,35.06951,0,1,1,1514,3,wmregistration,1.00000000458067e-06,sud
945,35.069511,0,1,2,1514,2,wmregistration,9.999999974752427e-07,sud
946,35.069512,0,1,2,1514,2,wmregistration,1.00000000458067e-06,sud
947,35.069512,0,1,2,1514,2,wmregistration,0.0,sud
948,35.069513,0,1,1,1514,3,wmregistration,9.999999974752427e-07,sud
949,35.069513,0,1,2,1514,2,wmregistration,0.0,sud
950,35.069581,1,0,1,66,3,wmregistration,6.799999999884676e-05,sud
951,35.069609,1,0,1,66,3,wmregistration,2.800000000036107e-05,sud
952,35.069645,1,0,1,66,16,wmregistration,3.600000000147929e-05,sud
953,35.097457,0,1,2,1514,2,wmregistration,0.027811999999997283,sud
954,35.097459,0,1,1,1514,3,wmregistration,2.0000000020559128e-06,sud
955,35.097461,0,1,2,1514,2,wmregistration,2.0000000020559128e-06,sud
956,35.097611,1,0,1,66,3,wmregistration,0.00014999999999787406,sud
957,35.097764,1,0,1,66,16,wmregistration,0.0001529999999974052,sud
958,35.099007,0,1,2,1514,2,wmregistration,0.0012430000000023256,sud
959,35.099008,0,1,1,1514,3,wmregistration,9.999999974752427e-07,sud
960,35.099009,0,1,2,1514,2,wmregistration,1.00000000458067e-06,sud
961,35.09901,0,1,1,1514,3,wmregistration,9.999999974752427e-07,sud
962,35.099011,0,1,2,1514,2,wmregistration,9.999999974752427e-07,sud
963,35.099012,0,1,2,1514,2,wmregistration,1.00000000458067e-06,sud
964,35.099081,1,0,1,66,3,wmregistration,6.8999999996322e-05,sud
965,35.099113,1,0,1,66,16,wmregistration,3.2000000004472895e-05,sud
966,35.099548,0,1,1,1514,3,wmregistration,0.0004349999999959664,sud
967,35.099577,1,0,1,66,3,wmregistration,2.8999999997836312e-05,sud
