No.,Time,Source,Destination,Protocol,Length,Info,Site,Time Delta,Target
361,4.470427,0,1,1,1514,3,ugm,0.00603599999999993,sd
362,4.47047,1,0,1,54,3,ugm,4.2999999999793204e-05,sd
363,4.470648,0,1,2,2974,2,ugm,0.00017800000000001148,sd
364,4.470661,1,0,1,54,3,ugm,1.3000000000040757e-05,sd
365,4.473232,0,1,2,11734,2,ugm,0.002571000000000545,sd
366,4.473232,0,1,2,466,2,ugm,0.0,sd
367,4.473232,0,1,2,11734,2,ugm,0.0,sd
368,4.473232,0,1,2,408,2,ugm,0.0,sd
369,4.473232,0,1,2,14654,2,ugm,0.0,sd
370,4.473318,1,0,1,54,3,ugm,8.599999999958641e-05,sd
371,4.475054,0,1,2,21954,2,ugm,0.0017360000000001818,sd
372,4.475054,0,1,2,616,2,ugm,0.0,sd
373,4.475054,0,1,2,335,2,ugm,0.0,sd
374,4.475054,0,1,2,85,2,ugm,0.0,sd
375,4.475124,1,0,1,54,3,ugm,7.00000000000145e-05,sd
376,4.495033,0,1,1,2974,3,ugm,0.019909000000000177,sd
377,4.495033,0,1,2,255,2,ugm,0.0,sd
378,4.495033,0,1,2,20494,2,ugm,0.0,sd
379,4.495033,0,1,2,204,2,ugm,0.0,sd
380,4.495033,0,1,2,27794,2,ugm,0.0,sd
381,4.495033,0,1,2,149,2,ugm,0.0,sd
382,4.495033,0,1,2,85,2,ugm,0.0,sd
383,4.49516,1,0,1,54,3,ugm,0.00012699999999998823,sd
384,4.521553,0,1,1,2974,3,ugm,0.026392999999999667,sd
385,4.521553,0,1,2,255,2,ugm,0.0,sd
386,4.521665,1,0,1,54,3,ugm,0.00011199999999966792,sd
387,4.528207,0,1,2,11734,2,ugm,0.006542000000000492,sd
388,4.528207,0,1,2,728,2,ugm,0.0,sd
389,4.528207,0,1,2,16114,2,ugm,0.0,sd
390,4.528207,0,1,2,146,2,ugm,0.0,sd
391,4.528207,0,1,2,710,2,ugm,0.0,sd
392,4.528207,0,1,2,23414,2,ugm,0.0,sd
393,4.528207,0,1,2,1402,2,ugm,0.0,sd
394,4.528207,0,1,2,11734,2,ugm,0.0,sd
395,4.528207,0,1,1,4434,4,ugm,0.0,sd
396,4.528207,0,1,1,443,5,ugm,0.0,sd
397,4.528207,0,1,1,85,5,ugm,0.0,sd
398,4.528207,0,1,1,163,5,ugm,0.0,sd
399,4.528207,0,1,1,103,5,ugm,0.0,sd
400,4.528377,1,0,1,66,3,ugm,0.00016999999999978144,sd
