No.,Time,Source,Destination,Protocol,Length,Info,Site,Time Delta,Target
500,6.094525,1,0,0,100,1,fortnite,0.017839999999999634,cud
501,6.106838,0,1,0,83,1,fortnite,0.012312999999999796,cud
502,6.107217,1,0,0,93,1,fortnite,0.0003790000000005733,cud
503,6.108259,0,1,0,127,1,fortnite,0.0010419999999999874,cud
504,6.120915,1,0,0,82,1,fortnite,0.012655999999999779,cud
505,6.120954,1,0,0,82,1,fortnite,3.900000000012227e-05,cud
506,6.134409,1,0,0,179,1,fortnite,0.01345499999999955,cud
507,6.156655,0,1,0,83,1,fortnite,0.022245999999999988,cud
508,6.15962,0,1,0,136,1,fortnite,0.0029650000000005505,cud
509,6.1608,1,0,0,82,1,fortnite,0.0011799999999997368,cud
510,6.179357,1,0,0,115,1,fortnite,0.01855700000000038,cud
511,6.195092,1,0,0,162,1,fortnite,0.01573499999999939,cud
512,6.206552,0,1,0,83,1,fortnite,0.01146000000000047,cud
513,6.208123,0,1,0,130,1,fortnite,0.001570999999999323,cud
514,6.223193,1,0,0,82,1,fortnite,0.015070000000000583,cud
515,6.223277,1,0,0,162,1,fortnite,8.400000000019503e-05,cud
516,6.235531,1,0,0,100,1,fortnite,0.012253999999999543,cud
517,6.246196,1,0,0,93,1,fortnite,0.010665000000000369,cud
518,6.257031,0,1,0,83,1,fortnite,0.010834999999999262,cud
519,6.258993,0,1,0,133,1,fortnite,0.0019620000000006854,cud
520,6.270912,1,0,0,82,1,fortnite,0.011918999999999791,cud
521,6.270957,1,0,0,82,1,fortnite,4.500000000007276e-05,cud
522,6.280896,1,0,0,162,1,fortnite,0.009939000000000142,cud
523,6.301177,1,0,0,113,1,fortnite,0.02028099999999977,cud
524,6.307379,0,1,0,83,1,fortnite,0.006202000000000041,cud
525,6.308902,0,1,0,142,1,fortnite,0.001522999999999719,cud
526,6.319188,1,0,0,82,1,fortnite,0.010285999999999795,cud
527,6.319234,1,0,0,82,1,fortnite,4.600000000021254e-05,cud
528,6.329813,1,0,0,126,1,fortnite,0.010578999999999894,cud
529,6.349155,1,0,0,93,1,fortnite,0.01934199999999997,cud
530,6.356438,0,1,0,83,1,fortnite,0.0072830000000001505,cud
531,6.358655,0,1,0,136,1,fortnite,0.0022169999999999135,cud
532,6.35929,1,0,0,82,1,fortnite,0.0006349999999999412,cud
533,6.359332,1,0,0,162,1,fortnite,4.2000000000541604e-05,cud
534,6.368269,1,0,0,100,1,fortnite,0.008936999999999529,cud
535,6.385874,1,0,0,126,1,fortnite,0.017605000000000537,cud
536,6.399088,1,0,0,93,1,fortnite,0.013213999999999615,cud
537,6.40889,0,1,0,83,1,fortnite,0.009802000000000533,cud
538,6.409962,0,1,0,141,1,fortnite,0.0010719999999997398,cud
539,6.418236,1,0,0,82,1,fortnite,0.008274000000000115,cud
