No.,Time,Source,Destination,Protocol,Length,Info,Site,Time Delta,Target
539,4.419272,1,0,1,66,3,googledrive,7.599999999996498e-05,sud
540,4.419407,0,1,2,731,2,googledrive,0.0001349999999993301,sud
541,4.419462,1,0,1,66,3,googledrive,5.500000000058236e-05,sud
542,4.420524,0,1,2,547,2,googledrive,0.0010620000000001184,sud
543,4.420595,1,0,1,66,3,googledrive,7.09999999992661e-05,sud
544,4.421502,0,1,2,681,4,googledrive,0.0009070000000006573,sud
545,4.421563,1,0,1,78,6,googledrive,6.099999999964467e-05,sud
546,4.422336,0,1,2,529,2,googledrive,0.0007729999999996906,sud
547,4.422337,0,1,2,784,2,googledrive,1.000000000139778e-06,sud
548,4.422376,1,0,1,78,6,googledrive,3.900000000012227e-05,sud
551,4.426407,0,1,2,109,2,googledrive,0.00403100000000034,sud
552,4.426408,0,1,2,295,2,googledrive,1.000000000139778e-06,sud
553,4.426408,0,1,2,105,2,googledrive,0.0,sud
554,4.426478,1,0,1,78,6,googledrive,7.00000000000145e-05,sud
556,4.435103,0,1,2,510,9,googledrive,0.008624999999999439,sud
561,4.435218,1,0,1,66,3,googledrive,0.00011500000000008725,sud
563,4.435568,1,0,2,105,2,googledrive,0.0003500000000000725,sud
571,4.453229,0,1,1,66,3,googledrive,0.01766100000000037,sud
573,4.47707,1,0,2,644,2,googledrive,0.023841,sud
574,4.483498,1,0,2,548,2,googledrive,0.006427999999999656,sud
575,4.490282,0,1,1,66,3,googledrive,0.006783999999999679,sud
576,4.497542,0,1,1,66,3,googledrive,0.007260000000000488,sud
577,4.534188,0,1,2,1022,2,googledrive,0.03664600000000018,sud
578,4.534189,0,1,2,394,2,googledrive,9.999999992515995e-07,sud
579,4.534267,1,0,1,66,3,googledrive,7.800000000024454e-05,sud
580,4.53688,0,1,2,326,2,googledrive,0.0026130000000001985,sud
581,4.536881,0,1,2,272,2,googledrive,1.000000000139778e-06,sud
582,4.536881,0,1,2,105,2,googledrive,0.0,sud
583,4.536921,1,0,1,66,3,googledrive,4.000000000026205e-05,sud
584,4.537054,1,0,2,105,2,googledrive,0.00013299999999993872,sud
585,4.541201,0,1,2,1019,2,googledrive,0.004146999999999679,sud
586,4.541202,0,1,2,296,2,googledrive,1.000000000139778e-06,sud
587,4.54123,1,0,1,66,3,googledrive,2.799999999947289e-05,sud
588,4.553206,0,1,1,66,3,googledrive,0.011976000000000653,sud
637,4.793885,1,0,2,101,2,googledrive,0.2406790000000001,sud
638,4.806258,0,1,1,66,3,googledrive,0.012372999999999301,sud
659,5.163424,1,0,2,1115,2,googledrive,0.3571660000000003,sud
661,5.163865,1,0,2,104,2,googledrive,0.00044100000000035777,sud
665,5.177298,0,1,1,66,3,googledrive,0.013433000000000028,sud
668,5.224386,0,1,2,1020,2,googledrive,0.047087999999999575,sud
