No.,Time,Source,Destination,Protocol,Length,Info,Site,Time Delta,Target
81,0.326983,0,1,2,1140,2,ugm,0.0,sd
82,0.326983,0,1,2,8814,2,ugm,0.0,sd
83,0.326983,0,1,2,167,2,ugm,0.0,sd
84,0.327169,1,0,1,54,3,ugm,0.00018599999999996397,sd
85,0.335135,0,1,1,2974,3,ugm,0.007966000000000029,sd
86,0.335135,0,1,2,1276,2,ugm,0.0,sd
87,0.335135,0,1,2,17574,2,ugm,0.0,sd
88,0.335237,1,0,1,54,3,ugm,0.00010199999999999099,sd
89,0.336134,1,0,2,935,2,ugm,0.0008969999999999811,sd
90,0.336968,0,1,2,5894,2,ugm,0.0008340000000000014,sd
91,0.336968,0,1,2,1402,2,ugm,0.0,sd
92,0.336968,0,1,2,23414,2,ugm,0.0,sd
93,0.336968,0,1,2,1402,2,ugm,0.0,sd
94,0.336968,0,1,2,11734,2,ugm,0.0,sd
95,0.337085,1,0,1,54,3,ugm,0.00011700000000003374,sd
96,0.339578,0,1,2,1514,2,ugm,0.0024929999999999675,sd
97,0.339578,0,1,2,871,2,ugm,0.0,sd
98,0.339578,0,1,2,4434,2,ugm,0.0,sd
99,0.339578,0,1,2,1392,2,ugm,0.0,sd
100,0.339578,0,1,2,20494,2,ugm,0.0,sd
101,0.339578,0,1,2,204,2,ugm,0.0,sd
102,0.339578,0,1,2,7354,2,ugm,0.0,sd
103,0.339578,0,1,2,168,2,ugm,0.0,sd
104,0.339724,1,0,1,54,3,ugm,0.000146000000000035,sd
105,0.339864,1,0,1,54,3,ugm,0.00013999999999997348,sd
106,0.340573,0,1,2,85,2,ugm,0.0007090000000000152,sd
107,0.34062,1,0,1,54,3,ugm,4.699999999996374e-05,sd
108,0.399239,0,1,1,1514,3,ugm,0.05861900000000003,sd
109,0.403727,0,1,1,1514,3,ugm,0.004487999999999992,sd
110,0.403727,0,1,2,285,2,ugm,0.0,sd
111,0.403727,0,1,2,20494,2,ugm,0.0,sd
112,0.403727,0,1,2,204,2,ugm,0.0,sd
113,0.403727,0,1,2,23414,2,ugm,0.0,sd
114,0.403727,0,1,2,1402,2,ugm,0.0,sd
115,0.403727,0,1,2,11734,2,ugm,0.0,sd
116,0.403727,0,1,2,728,2,ugm,0.0,sd
117,0.403727,0,1,2,7354,2,ugm,0.0,sd
118,0.403727,0,1,2,1048,2,ugm,0.0,sd
119,0.403727,0,1,2,209,2,ugm,0.0,sd
120,0.403727,0,1,2,85,2,ugm,0.0,sd
