No.,Time,Source,Destination,Protocol,Length,Info,Site,Time Delta,Target
41,3.35338,0,1,2,1239,2,Wikipedia,0.00502899999999995,sd
42,3.379509,0,1,2,881,2,Wikipedia,0.02612900000000007,sd
43,3.379574,1,0,1,54,3,Wikipedia,6.49999999997597e-05,sd
44,3.776412,1,0,2,139,2,Wikipedia,0.39683800000000025,sd
45,3.787113,0,1,1,1514,3,Wikipedia,0.010701000000000072,sd
46,3.83703,1,0,1,54,3,Wikipedia,0.04991699999999977,sd
47,4.185517,0,1,2,976,2,Wikipedia,0.348487,sd
48,4.23138,1,0,1,54,3,Wikipedia,0.045862999999999765,sd
49,4.28529,0,1,1,976,8,Wikipedia,0.053910000000000124,sd
50,4.285361,1,0,1,66,6,Wikipedia,7.100000000015427e-05,sd
51,5.39951,1,0,2,162,2,Wikipedia,1.1141490000000003,sd
52,5.410544,0,1,1,1514,3,Wikipedia,0.011033999999999544,sd
53,5.453584,1,0,1,54,3,Wikipedia,0.04304000000000041,sd
54,5.790491,0,1,2,964,2,Wikipedia,0.33690700000000007,sd
55,5.792497,1,0,2,89,2,Wikipedia,0.0020059999999997302,sd
56,5.813338,0,1,1,964,8,Wikipedia,0.020840999999999887,sd
57,5.813378,1,0,1,66,6,Wikipedia,4.000000000026205e-05,sd
58,5.845773,0,1,1,56,3,Wikipedia,0.032395000000000174,sd
59,6.034132,1,0,2,150,2,Wikipedia,0.18835899999999928,sd
60,6.0443,0,1,1,56,3,Wikipedia,0.010168000000000177,sd
61,6.045535,0,1,1,14654,3,Wikipedia,0.0012350000000003192,sd
62,6.045593,1,0,1,54,3,Wikipedia,5.8000000000113516e-05,sd
63,6.048074,0,1,2,76,2,Wikipedia,0.0024809999999995114,sd
64,6.048074,0,1,1,16114,3,Wikipedia,0.0,sd
65,6.048074,0,1,2,345,2,Wikipedia,0.0,sd
66,6.048074,0,1,1,16114,3,Wikipedia,0.0,sd
67,6.048186,1,0,1,54,3,Wikipedia,0.0001120000000005561,sd
68,6.100583,0,1,2,345,2,Wikipedia,0.05239700000000003,sd
69,6.100583,0,1,2,307,2,Wikipedia,0.0,sd
70,6.100667,1,0,1,54,3,Wikipedia,8.399999999930685e-05,sd
71,6.10906,1,0,2,382,2,Wikipedia,0.008393000000000761,sd
72,6.123645,0,1,2,882,2,Wikipedia,0.014584999999999404,sd
73,6.165329,1,0,1,54,3,Wikipedia,0.041684000000000054,sd
74,6.210436,1,0,2,174,2,Wikipedia,0.045106999999999786,sd
75,6.447877,1,0,1,174,10,Wikipedia,0.23744100000000046,sd
76,6.457946,0,1,2,1057,2,Wikipedia,0.010068999999999662,sd
77,6.457946,0,1,1,66,6,Wikipedia,0.0,sd
78,6.51169,1,0,1,54,3,Wikipedia,0.053744000000000014,sd
79,7.494179,1,0,2,145,2,Wikipedia,0.9824890000000002,sd
80,7.504277,0,1,1,56,3,Wikipedia,0.010098000000000162,sd
