No.,Time,Source,Destination,Protocol,Length,Info,Site,Time Delta,Target
370,2.085212,0,1,0,116,1,zoom,0.011627999999999972,cud
371,2.092667,0,1,0,134,1,zoom,0.0074550000000002115,cud
372,2.113922,0,1,0,134,1,zoom,0.021255000000000024,cud
373,2.164524,1,0,0,145,1,zoom,0.050602000000000036,cud
374,2.217263,0,1,0,133,1,zoom,0.05273899999999987,cud
375,2.266347,1,0,0,146,1,zoom,0.04908400000000013,cud
380,2.331617,0,1,0,136,1,zoom,0.06526999999999994,cud
385,2.364199,1,0,0,147,1,zoom,0.03258200000000011,cud
387,2.385334,0,1,0,115,1,zoom,0.021134999999999682,cud
388,2.41375,0,1,0,134,1,zoom,0.028415999999999997,cud
389,2.414058,1,0,0,115,1,zoom,0.00030799999999997496,cud
391,2.425406,0,1,0,106,1,zoom,0.011348000000000358,cud
392,2.464531,1,0,0,148,1,zoom,0.039124999999999854,cud
399,2.514997,0,1,0,134,1,zoom,0.05046600000000012,cud
403,2.564445,1,0,0,146,1,zoom,0.049447999999999936,cud
404,2.619137,0,1,0,134,1,zoom,0.05469199999999974,cud
405,2.66422,1,0,0,106,1,zoom,0.045082999999999984,cud
406,2.664255,1,0,0,148,1,zoom,3.500000000000725e-05,cud
407,2.695104,0,1,0,115,1,zoom,0.03084900000000035,cud
408,2.712534,0,1,0,135,1,zoom,0.017429999999999612,cud
409,2.7647,1,0,0,147,1,zoom,0.05216600000000016,cud
418,2.801783,0,1,2,138,2,zoom,0.03708299999999998,cud
419,2.801895,1,0,1,66,3,zoom,0.00011200000000011201,cud
420,2.802116,1,0,2,109,2,zoom,0.00022099999999980469,cud
422,2.813661,0,1,0,133,1,zoom,0.01154500000000036,cud
423,2.813943,1,0,0,115,1,zoom,0.00028199999999989345,cud
424,2.823194,0,1,1,66,3,zoom,0.009250999999999898,cud
425,2.865143,1,0,0,147,1,zoom,0.041949000000000236,cud
429,2.915658,0,1,0,159,1,zoom,0.050514999999999866,cud
430,2.91566,0,1,0,134,1,zoom,1.9999999998354667e-06,cud
436,2.964943,1,0,0,150,1,zoom,0.049282999999999966,cud
437,3.019249,0,1,0,134,1,zoom,0.054305999999999965,cud
438,3.064335,1,0,0,146,1,zoom,0.04508599999999996,cud
446,3.092709,0,1,0,115,1,zoom,0.028374000000000343,cud
450,3.112475,0,1,0,132,1,zoom,0.019765999999999728,cud
451,3.164182,1,0,0,146,1,zoom,0.05170699999999995,cud
452,3.214368,0,1,0,135,1,zoom,0.050186000000000064,cud
453,3.214671,1,0,0,115,1,zoom,0.00030300000000016425,cud
460,3.264693,1,0,0,146,1,zoom,0.05002199999999979,cud
464,3.3176,0,1,0,134,1,zoom,0.05290700000000026,cud
