No.,Time,Source,Destination,Protocol,Length,Info,Site,Time Delta,Target
1874,4.434168,0,1,5,1292,15,youtube,9.999999992515995e-07,cd
1875,4.434168,0,1,5,1292,15,youtube,0.0,cd
1878,4.434169,0,1,5,1292,15,youtube,1.000000000139778e-06,cd
1879,4.434169,0,1,5,1292,15,youtube,0.0,cd
1880,4.434169,0,1,5,1292,15,youtube,0.0,cd
1881,4.434169,0,1,5,1292,15,youtube,0.0,cd
1882,4.43417,0,1,5,1292,15,youtube,1.000000000139778e-06,cd
1883,4.43417,0,1,5,1292,15,youtube,0.0,cd
1884,4.43417,0,1,5,1292,15,youtube,0.0,cd
1885,4.434171,0,1,5,1292,15,youtube,1.000000000139778e-06,cd
1886,4.434171,0,1,5,1292,15,youtube,0.0,cd
1887,4.434171,0,1,5,1292,15,youtube,0.0,cd
1888,4.434172,0,1,5,1292,15,youtube,1.000000000139778e-06,cd
1889,4.434172,0,1,5,1292,15,youtube,0.0,cd
1890,4.434173,0,1,5,1292,15,youtube,1.000000000139778e-06,cd
1891,4.434173,0,1,5,1292,15,youtube,0.0,cd
1892,4.434173,0,1,5,1292,15,youtube,0.0,cd
1893,4.435088,0,1,5,1292,15,youtube,0.0009149999999999991,cd
1894,4.435089,0,1,5,1292,15,youtube,9.999999992515995e-07,cd
1895,4.435089,0,1,5,1292,15,youtube,0.0,cd
1896,4.43509,0,1,5,1292,15,youtube,1.000000000139778e-06,cd
1897,4.43509,0,1,5,1292,15,youtube,0.0,cd
1898,4.43509,0,1,5,1292,15,youtube,0.0,cd
1899,4.435091,0,1,5,1292,15,youtube,1.000000000139778e-06,cd
1900,4.435091,0,1,5,1292,15,youtube,0.0,cd
1901,4.435091,0,1,5,1292,15,youtube,0.0,cd
1902,4.435092,0,1,5,1292,15,youtube,1.000000000139778e-06,cd
1903,4.435092,0,1,5,1292,15,youtube,0.0,cd
1904,4.435092,0,1,5,1292,15,youtube,0.0,cd
1905,4.435093,0,1,5,1292,15,youtube,1.000000000139778e-06,cd
1906,4.435093,0,1,5,1292,15,youtube,0.0,cd
1907,4.435093,0,1,5,1292,15,youtube,0.0,cd
1908,4.435094,0,1,5,1292,15,youtube,1.000000000139778e-06,cd
1909,4.435094,0,1,5,1292,15,youtube,0.0,cd
1910,4.435649,0,1,5,1292,15,youtube,0.0005549999999994171,cd
1911,4.435649,0,1,5,1292,15,youtube,0.0,cd
1912,4.43565,0,1,5,1292,15,youtube,1.000000000139778e-06,cd
1913,4.43565,0,1,5,1292,15,youtube,0.0,cd
1914,4.43565,0,1,5,1292,15,youtube,0.0,cd
1915,4.435651,0,1,5,1292,15,youtube,1.000000000139778e-06,cd
