No.,Time,Source,Destination,Protocol,Length,Info,Site,Time Delta,Target
1426,6.366758,1,0,1,66,3,cnn,4.500000000007276e-05,sd
1427,6.366759,1,0,2,101,2,cnn,1.000000000139778e-06,sd
1428,6.36676,1,0,1,66,3,cnn,1.000000000139778e-06,sd
1429,6.366793,1,0,1,66,3,cnn,3.300000000017178e-05,sd
1430,6.367271,0,1,1,1510,3,cnn,0.0004779999999993123,sd
1431,6.367272,0,1,1,1510,3,cnn,1.000000000139778e-06,sd
1432,6.367273,0,1,1,1510,3,cnn,1.000000000139778e-06,sd
1433,6.367273,0,1,1,1510,3,cnn,0.0,sd
1434,6.367274,0,1,1,1510,3,cnn,1.000000000139778e-06,sd
1435,6.367275,0,1,1,1510,3,cnn,1.000000000139778e-06,sd
1436,6.367275,0,1,1,1510,3,cnn,0.0,sd
1437,6.367276,0,1,1,1510,3,cnn,1.000000000139778e-06,sd
1438,6.367277,0,1,1,1510,3,cnn,9.999999992515995e-07,sd
1439,6.367278,0,1,1,1510,3,cnn,1.000000000139778e-06,sd
1440,6.367278,0,1,2,1510,2,cnn,0.0,sd
1441,6.367279,0,1,1,1510,3,cnn,1.000000000139778e-06,sd
1442,6.36728,0,1,1,1510,3,cnn,1.000000000139778e-06,sd
1443,6.367281,0,1,1,1510,3,cnn,1.000000000139778e-06,sd
1444,6.367281,0,1,1,1510,3,cnn,0.0,sd
1445,6.367282,0,1,1,1510,3,cnn,1.000000000139778e-06,sd
1446,6.367283,0,1,1,1510,3,cnn,9.999999992515995e-07,sd
1447,6.367283,0,1,1,1510,3,cnn,0.0,sd
1448,6.367284,0,1,1,1510,3,cnn,1.000000000139778e-06,sd
1449,6.367285,0,1,1,1510,3,cnn,1.000000000139778e-06,sd
1450,6.367286,0,1,1,1510,3,cnn,1.000000000139778e-06,sd
1451,6.367287,0,1,1,1510,3,cnn,1.000000000139778e-06,sd
1452,6.367287,0,1,2,1510,2,cnn,0.0,sd
1453,6.367288,0,1,1,1510,3,cnn,1.000000000139778e-06,sd
1454,6.367289,0,1,1,1510,3,cnn,1.000000000139778e-06,sd
1455,6.367289,0,1,1,1510,3,cnn,0.0,sd
1456,6.36729,0,1,1,1510,3,cnn,9.999999992515995e-07,sd
1457,6.367291,0,1,1,1510,3,cnn,1.000000000139778e-06,sd
1458,6.367292,0,1,1,1510,3,cnn,1.000000000139778e-06,sd
1459,6.367293,0,1,1,1510,3,cnn,1.000000000139778e-06,sd
1460,6.367293,0,1,1,1510,3,cnn,0.0,sd
1461,6.367294,0,1,1,1510,3,cnn,1.000000000139778e-06,sd
1462,6.367295,0,1,1,1510,3,cnn,1.000000000139778e-06,sd
1463,6.367296,0,1,2,939,2,cnn,9.999999992515995e-07,sd
1464,6.367296,0,1,1,1510,3,cnn,0.0,sd
1465,6.367297,0,1,1,1510,3,cnn,1.000000000139778e-06,sd
