No.,Time,Source,Destination,Protocol,Length,Info,Site,Time Delta,Target
411,3.517448,1,0,0,134,1,fortnite,0.0017320000000000668,cud
412,3.527652,1,0,0,82,1,fortnite,0.01020399999999988,cud
413,3.527699,1,0,0,92,1,fortnite,4.7000000000352316e-05,cud
414,3.547941,1,0,0,134,1,fortnite,0.02024199999999965,cud
415,3.550673,0,1,0,83,1,fortnite,0.0027320000000004008,cud
416,3.551342,0,1,0,139,1,fortnite,0.0006689999999998086,cud
417,3.557876,1,0,0,82,1,fortnite,0.006533999999999818,cud
418,3.557924,1,0,0,156,1,fortnite,4.8000000000048004e-05,cud
419,3.582337,0,1,0,83,1,fortnite,0.024413000000000018,cud
420,3.583781,0,1,0,125,1,fortnite,0.0014440000000002229,cud
421,3.590535,1,0,0,82,1,fortnite,0.006753999999999927,cud
422,3.590581,1,0,0,134,1,fortnite,4.599999999976845e-05,cud
423,3.616096,0,1,0,83,1,fortnite,0.0255150000000004,cud
424,3.617784,0,1,0,117,1,fortnite,0.0016879999999996897,cud
425,3.620167,1,0,0,82,1,fortnite,0.002383000000000024,cud
426,3.620222,1,0,0,174,1,fortnite,5.500000000013827e-05,cud
427,3.633765,1,0,0,101,1,fortnite,0.01354299999999986,cud
428,3.649043,0,1,0,83,1,fortnite,0.015277999999999903,cud
431,3.654218,0,1,0,137,1,fortnite,0.005175000000000374,cud
432,3.655954,1,0,0,82,1,fortnite,0.0017359999999997378,cud
433,3.656007,1,0,0,174,1,fortnite,5.2999999999858716e-05,cud
434,3.668993,1,0,0,217,1,fortnite,0.012986000000000164,cud
435,3.684603,0,1,0,83,1,fortnite,0.015610000000000124,cud
436,3.685666,0,1,0,113,1,fortnite,0.001062999999999814,cud
437,3.693098,1,0,0,82,1,fortnite,0.007432000000000105,cud
438,3.693143,1,0,0,194,1,fortnite,4.500000000007276e-05,cud
440,3.715716,0,1,0,83,1,fortnite,0.022572999999999954,cud
441,3.716397,0,1,0,99,1,fortnite,0.0006810000000001537,cud
442,3.730068,1,0,0,82,1,fortnite,0.013670999999999989,cud
443,3.730111,1,0,0,174,1,fortnite,4.2999999999793204e-05,cud
444,3.751468,0,1,0,83,1,fortnite,0.02135700000000007,cud
445,3.752089,0,1,0,136,1,fortnite,0.0006209999999997606,cud
447,3.762976,1,0,0,82,1,fortnite,0.010887000000000313,cud
448,3.763012,1,0,0,195,1,fortnite,3.5999999999702936e-05,cud
449,3.781943,0,1,0,83,1,fortnite,0.018931000000000253,cud
450,3.783179,0,1,0,113,1,fortnite,0.0012360000000000149,cud
451,3.789135,1,0,0,82,1,fortnite,0.00595599999999985,cud
452,3.789174,1,0,0,133,1,fortnite,3.900000000012227e-05,cud
453,3.816943,0,1,0,83,1,fortnite,0.027769000000000155,cud
454,3.817636,0,1,0,99,1,fortnite,0.0006929999999996106,cud
