No.,Time,Source,Destination,Protocol,Length,Info,Site,Time Delta,Target
51,1.166648,1,0,1,1494,3,bing,0.0,sud
52,1.16665,1,0,1,1494,3,bing,2.0000000000575113e-06,sud
53,1.166678,1,0,2,410,2,bing,2.8000000000139025e-05,sud
54,1.170972,1,0,1,1494,3,bing,0.004293999999999798,sud
55,1.170975,1,0,1,1494,3,bing,3.0000000001972893e-06,sud
56,1.171005,1,0,2,410,2,bing,2.999999999997449e-05,sud
57,1.178586,0,1,1,56,3,bing,0.007580999999999838,sud
58,1.178588,0,1,1,56,3,bing,2.0000000000575113e-06,sud
59,1.183462,0,1,1,56,3,bing,0.004874000000000045,sud
60,1.183464,0,1,1,56,3,bing,2.0000000000575113e-06,sud
61,1.184947,0,1,1,1514,3,bing,0.001482999999999901,sud
62,1.184948,0,1,2,92,4,bing,9.999999999177334e-07,sud
63,1.185027,1,0,1,54,3,bing,7.900000000016227e-05,sud
64,1.185078,1,0,1,66,6,bing,5.100000000002325e-05,sud
65,1.188593,0,1,1,1514,3,bing,0.003514999999999935,sud
66,1.188594,0,1,1,649,5,bing,9.999999999177334e-07,sud
67,1.188594,0,1,2,92,2,bing,0.0,sud
68,1.188651,1,0,1,66,16,bing,5.699999999997374e-05,sud
69,1.234278,0,1,1,1514,10,bing,0.045627000000000084,sud
70,1.234368,1,0,1,74,6,bing,8.999999999992347e-05,sud
71,1.246509,0,1,2,1514,9,bing,0.01214100000000018,sud
72,1.246598,1,0,1,66,3,bing,8.900000000000574e-05,sud
73,1.246701,1,0,1,54,16,bing,0.00010299999999996423,sud
74,1.254492,1,0,1,1494,3,bing,0.007790999999999881,sud
75,1.254494,1,0,1,1494,3,bing,2.0000000000575113e-06,sud
76,1.254519,1,0,2,577,2,bing,2.4999999999941735e-05,sud
77,1.259502,1,0,1,1494,3,bing,0.00498299999999996,sud
78,1.259505,1,0,1,1494,3,bing,3.0000000001972893e-06,sud
79,1.259528,1,0,2,678,2,bing,2.2999999999884224e-05,sud
80,1.267085,0,1,1,56,3,bing,0.007557000000000036,sud
81,1.267086,0,1,1,56,3,bing,9.999999999177334e-07,sud
82,1.271774,0,1,1,56,3,bing,0.0046880000000000255,sud
83,1.271775,0,1,1,56,3,bing,1.000000000139778e-06,sud
84,1.291401,0,1,1,1514,21,bing,0.01962599999999992,sud
85,1.291403,0,1,1,1514,3,bing,2.0000000000575113e-06,sud
86,1.291403,0,1,2,145,2,bing,0.0,sud
87,1.291404,0,1,2,938,2,bing,9.999999999177334e-07,sud
88,1.291404,0,1,2,313,2,bing,0.0,sud
89,1.291405,0,1,2,92,2,bing,9.999999999177334e-07,sud
90,1.291497,1,0,1,54,3,bing,9.199999999998099e-05,sud
