No.,Time,Source,Destination,Protocol,Length,Info,Site,Time Delta,Target
1101,6.137669,0,1,1,1514,3,Wikipedia,1.000000000139778e-06,sd
1102,6.137671,0,1,3,191,2,Wikipedia,2.000000000279556e-06,sd
1103,6.137672,0,1,1,1514,3,Wikipedia,1.000000000139778e-06,sd
1104,6.137673,0,1,1,1514,3,Wikipedia,1.000000000139778e-06,sd
1105,6.137674,0,1,1,1514,3,Wikipedia,9.999999992515995e-07,sd
1106,6.137675,0,1,1,1514,3,Wikipedia,1.000000000139778e-06,sd
1107,6.137677,0,1,1,1514,3,Wikipedia,2.000000000279556e-06,sd
1108,6.137678,0,1,1,1514,3,Wikipedia,1.000000000139778e-06,sd
1109,6.137679,0,1,1,1514,3,Wikipedia,1.000000000139778e-06,sd
1110,6.137681,0,1,1,1514,5,Wikipedia,1.9999999993913775e-06,sd
1111,6.137682,0,1,1,1514,3,Wikipedia,1.000000000139778e-06,sd
1112,6.137683,0,1,1,1514,3,Wikipedia,1.000000000139778e-06,sd
1113,6.137684,0,1,1,1514,3,Wikipedia,1.000000000139778e-06,sd
1114,6.137685,0,1,3,1514,2,Wikipedia,1.000000000139778e-06,sd
1115,6.137686,0,1,3,1331,2,Wikipedia,1.000000000139778e-06,sd
1116,6.137764,1,0,1,66,3,Wikipedia,7.799999999935636e-05,sd
1117,6.1378,1,0,1,66,3,Wikipedia,3.6000000000591115e-05,sd
1118,6.137825,1,0,1,66,16,Wikipedia,2.4999999999941735e-05,sd
1119,6.219859,1,0,3,372,2,Wikipedia,0.08203399999999927,sd
1122,6.239891,0,1,1,1514,3,Wikipedia,0.020032000000000494,sd
1123,6.240001,1,0,1,66,3,Wikipedia,0.00011000000000027654,sd
1125,6.241732,0,1,1,1514,3,Wikipedia,0.001730999999999483,sd
1126,6.241734,0,1,1,1514,3,Wikipedia,2.000000000279556e-06,sd
1127,6.241735,0,1,1,1514,3,Wikipedia,1.000000000139778e-06,sd
1128,6.241736,0,1,1,1514,3,Wikipedia,1.000000000139778e-06,sd
1129,6.241736,0,1,1,1514,3,Wikipedia,0.0,sd
1130,6.241737,0,1,1,1514,3,Wikipedia,9.999999992515995e-07,sd
1131,6.241738,0,1,1,1514,5,Wikipedia,1.000000000139778e-06,sd
1132,6.241739,0,1,1,1514,3,Wikipedia,1.000000000139778e-06,sd
1133,6.241739,0,1,1,1514,3,Wikipedia,0.0,sd
1134,6.24174,0,1,3,1514,2,Wikipedia,1.000000000139778e-06,sd
1135,6.24174,0,1,1,1514,3,Wikipedia,0.0,sd
1136,6.241741,0,1,3,1407,2,Wikipedia,1.000000000139778e-06,sd
1137,6.241817,1,0,1,66,3,Wikipedia,7.599999999996498e-05,sd
1138,6.241845,1,0,1,66,3,Wikipedia,2.799999999947289e-05,sd
1139,6.241871,1,0,1,66,16,Wikipedia,2.6000000000081513e-05,sd
1476,6.490947,1,0,3,992,2,Wikipedia,0.24907600000000052,sd
1477,6.509338,0,1,1,1514,3,Wikipedia,0.01839099999999938,sd
1478,6.509453,1,0,1,66,3,Wikipedia,0.00011500000000008725,sd
1479,6.511845,0,1,1,1514,3,Wikipedia,0.002392000000000394,sd
