No.,Time,Source,Destination,Protocol,Length,Info,Site,Time Delta,Target
243,2.379124,0,1,1,1510,3,cnn,1.000000000139778e-06,sd
244,2.379125,0,1,1,1510,3,cnn,1.000000000139778e-06,sd
245,2.379126,0,1,1,1510,3,cnn,9.999999996956888e-07,sd
246,2.379126,0,1,1,1510,3,cnn,0.0,sd
247,2.379127,0,1,1,1510,5,cnn,1.000000000139778e-06,sd
248,2.379128,0,1,1,1510,3,cnn,1.000000000139778e-06,sd
249,2.379128,0,1,2,1510,2,cnn,0.0,sd
250,2.379129,0,1,1,1510,3,cnn,9.999999996956888e-07,sd
251,2.37913,0,1,1,1510,3,cnn,1.000000000139778e-06,sd
252,2.379131,0,1,1,1510,3,cnn,1.000000000139778e-06,sd
253,2.379131,0,1,1,1510,3,cnn,0.0,sd
254,2.379132,0,1,1,1510,3,cnn,9.999999996956888e-07,sd
255,2.379133,0,1,1,1510,3,cnn,1.000000000139778e-06,sd
256,2.379134,0,1,1,1510,3,cnn,1.000000000139778e-06,sd
257,2.379135,0,1,1,1510,3,cnn,1.000000000139778e-06,sd
258,2.379135,0,1,1,1510,3,cnn,0.0,sd
259,2.379437,1,0,1,66,3,cnn,0.0003019999999995804,sd
260,2.384071,0,1,1,1510,3,cnn,0.004634000000000249,sd
261,2.384072,0,1,2,1510,2,cnn,1.000000000139778e-06,sd
262,2.384073,0,1,1,1510,3,cnn,9.999999996956888e-07,sd
263,2.384074,0,1,1,1510,3,cnn,1.000000000139778e-06,sd
264,2.384075,0,1,1,1510,3,cnn,1.000000000139778e-06,sd
265,2.384075,0,1,1,1510,3,cnn,0.0,sd
266,2.384076,0,1,1,1510,3,cnn,9.999999996956888e-07,sd
267,2.384077,0,1,1,1510,3,cnn,1.000000000139778e-06,sd
268,2.384077,0,1,1,1510,3,cnn,0.0,sd
269,2.384078,0,1,1,1510,3,cnn,1.000000000139778e-06,sd
270,2.384079,0,1,1,1510,3,cnn,9.999999996956888e-07,sd
271,2.38408,0,1,1,1510,3,cnn,1.000000000139778e-06,sd
272,2.38408,0,1,1,1510,3,cnn,0.0,sd
273,2.384081,0,1,2,1510,2,cnn,1.000000000139778e-06,sd
274,2.384082,0,1,1,1510,3,cnn,9.999999996956888e-07,sd
275,2.384082,0,1,1,1510,3,cnn,0.0,sd
276,2.384083,0,1,1,1510,3,cnn,1.000000000139778e-06,sd
277,2.384084,0,1,1,1510,3,cnn,1.000000000139778e-06,sd
278,2.384085,0,1,1,1510,3,cnn,9.999999996956888e-07,sd
279,2.384086,0,1,1,1510,3,cnn,1.000000000139778e-06,sd
280,2.384087,0,1,1,1510,3,cnn,1.000000000139778e-06,sd
281,2.384088,0,1,1,1510,3,cnn,1.000000000139778e-06,sd
282,2.384088,0,1,1,1510,3,cnn,0.0,sd
