No.,Time,Source,Destination,Protocol,Length,Info,Site,Time Delta,Target
161,4.002542,1,0,2,105,2,googledrive,0.00017800000000001148,sud
163,4.014738,0,1,1,66,3,googledrive,0.012196000000000318,sud
174,4.163226,1,0,2,1218,2,googledrive,0.1484879999999995,sud
175,4.163356,1,0,2,264,2,googledrive,0.00013000000000040757,sud
176,4.175919,0,1,1,66,3,googledrive,0.012563000000000102,sud
232,4.569535,0,1,2,430,2,googledrive,0.39361599999999974,sud
233,4.569649,1,0,1,66,3,googledrive,0.00011399999999994748,sud
234,4.571535,0,1,2,1016,2,googledrive,0.0018859999999998323,sud
235,4.57159,1,0,1,66,3,googledrive,5.499999999969418e-05,sud
236,4.573123,0,1,2,248,2,googledrive,0.0015330000000002286,sud
237,4.573124,0,1,2,110,2,googledrive,1.000000000139778e-06,sud
238,4.573172,1,0,1,66,3,googledrive,4.7999999999603915e-05,sud
239,4.574988,0,1,2,310,2,googledrive,0.001816000000000706,sud
240,4.574989,0,1,2,105,2,googledrive,1.000000000139778e-06,sud
241,4.575037,1,0,1,66,3,googledrive,4.7999999999603915e-05,sud
242,4.575147,1,0,2,105,2,googledrive,0.00011000000000027654,sud
243,4.587568,0,1,1,66,3,googledrive,0.012420999999999793,sud
244,4.593198,1,0,1,1466,3,googledrive,0.005630000000000024,sud
245,4.593224,1,0,2,654,2,googledrive,2.6000000000081513e-05,sud
246,4.593318,1,0,2,267,2,googledrive,9.399999999981645e-05,sud
247,4.606068,0,1,1,66,3,googledrive,0.012749999999999595,sud
248,4.606069,0,1,1,66,3,googledrive,1.000000000139778e-06,sud
249,4.709214,0,1,2,1017,2,googledrive,0.10314500000000049,sud
250,4.709216,0,1,2,157,2,googledrive,1.9999999993913775e-06,sud
251,4.709216,0,1,2,354,2,googledrive,0.0,sud
252,4.709325,1,0,1,66,3,googledrive,0.00010900000000013677,sud
253,4.712935,0,1,2,333,2,googledrive,0.003610000000000113,sud
254,4.713017,1,0,1,66,3,googledrive,8.199999999991547e-05,sud
255,4.714238,0,1,2,126,2,googledrive,0.0012210000000001386,sud
256,4.714239,0,1,2,105,2,googledrive,1.000000000139778e-06,sud
257,4.714275,1,0,1,66,3,googledrive,3.5999999999702936e-05,sud
258,4.714469,1,0,2,105,2,googledrive,0.00019400000000047157,sud
259,4.728143,0,1,1,66,3,googledrive,0.013673999999999964,sud
260,4.842918,0,1,2,374,2,googledrive,0.11477499999999985,sud
261,4.843019,1,0,1,66,3,googledrive,0.00010099999999990672,sud
262,5.425451,0,1,2,342,2,googledrive,0.5824319999999998,sud
263,5.425547,1,0,1,66,3,googledrive,9.600000000009601e-05,sud
264,5.50881,1,0,2,1218,2,googledrive,0.08326300000000053,sud
265,5.508929,1,0,1,1466,3,googledrive,0.00011899999999975819,sud
266,5.50893,1,0,1,1466,3,googledrive,1.000000000139778e-06,sud
