No.,Time,Source,Destination,Protocol,Length,Info,Site,Time Delta,Target
510,4.430591,1,0,2,105,2,googledrive,0.0002990000000000492,sud
511,4.449784,0,1,1,66,3,googledrive,0.01919300000000046,sud
512,4.573531,1,0,1,1466,3,googledrive,0.12374699999999983,sud
513,4.573565,1,0,2,585,2,googledrive,3.400000000031156e-05,sud
514,4.576577,1,0,2,105,2,googledrive,0.0030120000000000147,sud
517,4.597102,0,1,1,66,3,googledrive,0.02052499999999924,sud
518,4.597104,0,1,1,66,3,googledrive,2.000000000279556e-06,sud
519,4.597104,0,1,1,66,3,googledrive,0.0,sud
543,4.661204,0,1,2,1064,2,googledrive,0.06409999999999982,sud
544,4.661314,1,0,1,66,3,googledrive,0.00011000000000027654,sud
545,4.662468,0,1,2,232,2,googledrive,0.0011539999999996553,sud
546,4.662518,1,0,1,66,3,googledrive,5.000000000077165e-05,sud
547,4.668431,0,1,2,272,2,googledrive,0.005912999999999613,sud
548,4.668432,0,1,2,131,2,googledrive,1.000000000139778e-06,sud
549,4.668432,0,1,2,105,2,googledrive,0.0,sud
551,4.668529,1,0,1,66,3,googledrive,9.700000000023579e-05,sud
552,4.668759,1,0,2,105,2,googledrive,0.00022999999999928633,sud
554,4.678886,1,0,2,723,2,googledrive,0.010127000000000663,sud
555,4.685705,1,0,2,347,2,googledrive,0.006818999999999242,sud
556,4.691604,0,1,2,428,2,googledrive,0.005899000000000321,sud
557,4.691703,1,0,1,66,3,googledrive,9.900000000051534e-05,sud
558,4.697214,0,1,1,66,3,googledrive,0.0055109999999993775,sud
559,4.701103,0,1,1,66,3,googledrive,0.0038890000000000313,sud
560,4.710892,0,1,1,66,3,googledrive,0.009789000000000492,sud
568,4.762209,0,1,2,317,2,googledrive,0.05131700000000006,sud
569,4.762334,1,0,1,66,3,googledrive,0.00012499999999970868,sud
580,4.80343,0,1,2,1013,2,googledrive,0.04109599999999958,sud
581,4.803432,0,1,2,365,2,googledrive,2.000000000279556e-06,sud
582,4.803556,1,0,1,66,3,googledrive,0.00012400000000045708,sud
583,4.80838,0,1,2,346,2,googledrive,0.004823999999999273,sud
584,4.808382,0,1,2,157,2,googledrive,2.000000000279556e-06,sud
585,4.808383,0,1,2,105,2,googledrive,1.000000000139778e-06,sud
586,4.808494,1,0,1,66,3,googledrive,0.00011099999999952814,sud
587,4.808673,1,0,2,105,2,googledrive,0.00017900000000015126,sud
589,4.830264,0,1,1,66,3,googledrive,0.021590999999999916,sud
591,4.888713,0,1,2,1466,2,googledrive,0.05844900000000042,sud
592,4.888714,0,1,2,735,2,googledrive,1.000000000139778e-06,sud
593,4.888792,1,0,1,66,3,googledrive,7.799999999935636e-05,sud
594,4.890275,0,1,2,965,2,googledrive,0.0014830000000003452,sud
595,4.890276,0,1,2,122,2,googledrive,1.000000000139778e-06,sud
