No.,Time,Source,Destination,Protocol,Length,Info,Site,Time Delta,Target
361,6.703665,0,1,5,1242,15,youtube,1.000000000139778e-06,cd
362,6.703666,0,1,5,1242,15,youtube,1.000000000139778e-06,cd
363,6.703667,0,1,5,1242,15,youtube,1.000000000139778e-06,cd
364,6.703668,0,1,5,1242,15,youtube,1.000000000139778e-06,cd
365,6.703669,0,1,5,1242,15,youtube,9.999999992515995e-07,cd
366,6.703669,0,1,5,1242,15,youtube,0.0,cd
367,6.70367,0,1,5,1242,15,youtube,1.000000000139778e-06,cd
368,6.703671,0,1,5,1242,15,youtube,1.000000000139778e-06,cd
369,6.703671,0,1,5,1242,15,youtube,0.0,cd
370,6.703672,0,1,5,1242,15,youtube,1.000000000139778e-06,cd
371,6.703673,0,1,5,1242,15,youtube,1.000000000139778e-06,cd
372,6.704319,1,0,5,75,15,youtube,0.0006459999999997024,cd
373,6.705701,0,1,5,1242,15,youtube,0.0013820000000004384,cd
374,6.705701,0,1,5,1242,15,youtube,0.0,cd
375,6.705702,0,1,5,1242,15,youtube,9.999999992515995e-07,cd
376,6.705703,0,1,5,1242,15,youtube,1.000000000139778e-06,cd
377,6.705704,0,1,5,1242,15,youtube,1.000000000139778e-06,cd
378,6.705705,0,1,5,1242,15,youtube,1.000000000139778e-06,cd
379,6.705705,0,1,5,1242,15,youtube,0.0,cd
380,6.705707,0,1,5,1242,15,youtube,2.000000000279556e-06,cd
381,6.705707,0,1,5,1242,15,youtube,0.0,cd
382,6.705708,0,1,5,1242,15,youtube,9.999999992515995e-07,cd
383,6.705709,0,1,5,1242,15,youtube,1.000000000139778e-06,cd
384,6.70571,0,1,5,1242,15,youtube,1.000000000139778e-06,cd
385,6.705711,0,1,5,1242,15,youtube,1.000000000139778e-06,cd
386,6.705712,0,1,5,1242,15,youtube,1.000000000139778e-06,cd
387,6.705713,0,1,5,1242,15,youtube,1.000000000139778e-06,cd
388,6.705714,0,1,5,1242,15,youtube,1.000000000139778e-06,cd
389,6.705715,0,1,5,1242,15,youtube,9.999999992515995e-07,cd
390,6.705716,0,1,5,1242,15,youtube,1.000000000139778e-06,cd
391,6.705717,0,1,5,1242,15,youtube,1.000000000139778e-06,cd
392,6.706283,1,0,5,75,15,youtube,0.0005660000000000664,cd
393,6.709452,0,1,5,1242,15,youtube,0.0031689999999997553,cd
394,6.709454,0,1,5,1242,15,youtube,2.000000000279556e-06,cd
395,6.709454,0,1,5,1242,15,youtube,0.0,cd
396,6.709455,0,1,5,1242,15,youtube,1.000000000139778e-06,cd
397,6.709456,0,1,5,1242,15,youtube,1.000000000139778e-06,cd
398,6.709457,0,1,5,1242,15,youtube,9.999999992515995e-07,cd
399,6.709458,0,1,5,1242,15,youtube,1.000000000139778e-06,cd
400,6.709459,0,1,5,1242,15,youtube,1.000000000139778e-06,cd
