No.,Time,Source,Destination,Protocol,Length,Info,Site,Time Delta,Target
681,41.999013,0,1,2,1400,2,Netflix,0.0,cd
682,41.999013,0,1,1,8814,3,Netflix,0.0,cd
683,41.999013,0,1,2,1324,2,Netflix,0.0,cd
684,41.999202,1,0,1,54,3,Netflix,0.0001889999999988845,cd
685,42.058332,1,0,2,277,2,Netflix,0.059130000000003236,cd
686,42.058576,1,0,2,10245,2,Netflix,0.0002440000000021314,cd
687,42.084878,1,0,2,271,2,Netflix,0.026302000000001158,cd
688,42.084972,1,0,2,9245,2,Netflix,9.399999999715192e-05,cd
689,42.085799,0,1,1,56,3,Netflix,0.0008270000000010214,cd
690,42.089541,0,1,1,1514,3,Netflix,0.003741999999995471,cd
691,42.089822,1,0,1,54,3,Netflix,0.00028100000000108594,cd
692,42.090859,0,1,2,1363,2,Netflix,0.0010370000000037294,cd
693,42.091016,1,0,1,54,3,Netflix,0.00015700000000151704,cd
694,42.105209,0,1,1,56,3,Netflix,0.01419299999999879,cd
695,42.107088,0,1,1,1514,3,Netflix,0.001878999999995301,cd
696,42.107088,0,1,2,1340,2,Netflix,0.0,cd
697,42.107333,1,0,1,54,3,Netflix,0.00024499999999960664,cd
698,43.391155,1,0,2,271,2,Netflix,1.2838220000000007,cd
699,43.391295,1,0,2,9989,2,Netflix,0.00014000000000180535,cd
700,43.406135,0,1,1,56,3,Netflix,0.01483999999999952,cd
701,43.406135,0,1,1,56,3,Netflix,0.0,cd
702,43.40881,0,1,1,1514,3,Netflix,0.0026750000000035357,cd
703,43.40881,0,1,2,1361,2,Netflix,0.0,cd
704,43.408889,1,0,1,54,3,Netflix,7.899999999949614e-05,cd
705,43.410582,1,0,2,89,2,Netflix,0.0016929999999959477,cd
706,43.466596,0,1,1,56,3,Netflix,0.05601400000000467,cd
707,44.063247,1,0,2,271,2,Netflix,0.5966509999999943,cd
708,44.06333,1,0,2,9273,2,Netflix,8.300000000360797e-05,cd
709,44.098151,0,1,1,56,3,Netflix,0.03482100000000088,cd
710,44.098151,0,1,1,56,3,Netflix,0.0,cd
711,44.11007,0,1,1,56,3,Netflix,0.011918999999998903,cd
712,44.11007,0,1,1,56,3,Netflix,0.0,cd
713,44.11196,0,1,1,1514,3,Netflix,0.001890000000003056,cd
714,44.11196,0,1,2,1359,2,Netflix,0.0,cd
715,44.112267,1,0,1,54,3,Netflix,0.0003069999999993911,cd
716,44.2756,1,0,2,265,2,Netflix,0.1633329999999944,cd
717,44.275705,1,0,2,1606,2,Netflix,0.00010500000000490672,cd
718,44.291023,0,1,1,56,3,Netflix,0.015318000000000609,cd
719,44.336125,0,1,1,4434,3,Netflix,0.045101999999999975,cd
720,44.336232,1,0,1,54,3,Netflix,0.00010699999999985721,cd
