No.,Time,Source,Destination,Protocol,Length,Info,Site,Time Delta,Target
481,3.501379,1,0,1,1514,3,hulu,6.800000000017903e-05,cd
482,3.501381,1,0,1,1514,3,hulu,1.9999999998354667e-06,cd
483,3.501383,1,0,1,1514,3,hulu,2.000000000279556e-06,cd
484,3.501384,1,0,1,1514,3,hulu,9.999999996956888e-07,cd
485,3.501397,1,0,2,613,2,hulu,1.3000000000040757e-05,cd
486,3.501463,1,0,1,1514,3,hulu,6.600000000034356e-05,cd
487,3.501464,1,0,1,1514,3,hulu,9.999999996956888e-07,cd
488,3.501465,1,0,1,1514,3,hulu,1.000000000139778e-06,cd
489,3.501466,1,0,1,1514,3,hulu,1.000000000139778e-06,cd
490,3.501476,1,0,2,525,2,hulu,9.999999999621423e-06,cd
491,3.522305,0,1,1,66,3,hulu,0.020828999999999986,cd
492,3.522306,0,1,1,66,3,hulu,1.000000000139778e-06,cd
493,3.522306,0,1,1,66,3,hulu,0.0,cd
494,3.522306,0,1,1,66,3,hulu,0.0,cd
495,3.522306,0,1,1,66,3,hulu,0.0,cd
496,3.522307,0,1,1,66,3,hulu,1.000000000139778e-06,cd
497,3.522307,0,1,1,66,3,hulu,0.0,cd
498,3.525189,0,1,1,66,3,hulu,0.002882000000000051,cd
499,3.527201,0,1,1,66,3,hulu,0.0020119999999996807,cd
500,3.527202,0,1,1,66,3,hulu,1.000000000139778e-06,cd
501,3.527202,0,1,1,66,3,hulu,0.0,cd
502,3.527202,0,1,1,66,3,hulu,0.0,cd
503,3.527202,0,1,1,66,3,hulu,0.0,cd
504,3.527202,0,1,1,66,3,hulu,0.0,cd
505,3.527202,0,1,1,66,3,hulu,0.0,cd
506,3.527203,0,1,1,66,3,hulu,1.000000000139778e-06,cd
507,3.527203,0,1,1,66,3,hulu,0.0,cd
508,3.527203,0,1,1,66,3,hulu,0.0,cd
509,3.527203,0,1,1,66,3,hulu,0.0,cd
510,3.527203,0,1,1,66,3,hulu,0.0,cd
511,3.527203,0,1,1,66,3,hulu,0.0,cd
512,3.527204,0,1,1,66,3,hulu,9.999999996956888e-07,cd
513,3.527204,0,1,1,66,3,hulu,0.0,cd
514,3.527204,0,1,1,66,3,hulu,0.0,cd
515,3.527204,0,1,1,66,3,hulu,0.0,cd
516,3.527204,0,1,1,66,3,hulu,0.0,cd
517,3.527471,0,1,1,66,3,hulu,0.0002670000000000172,cd
518,3.527957,0,1,1,66,3,hulu,0.00048599999999998644,cd
519,3.531518,0,1,1,66,3,hulu,0.0035610000000003694,cd
520,3.531941,0,1,1,66,3,hulu,0.0004230000000000622,cd
