No.,Time,Source,Destination,Protocol,Length,Info,Site,Time Delta,Target
121,1.590446,0,1,1,1494,3,amazon,9.999999999177334e-07,sud
122,1.590447,0,1,1,1494,3,amazon,9.999999999177334e-07,sud
123,1.590448,0,1,1,1494,3,amazon,1.000000000139778e-06,sud
124,1.590449,0,1,1,1494,5,amazon,9.999999999177334e-07,sud
125,1.59045,0,1,1,1494,3,amazon,9.999999999177334e-07,sud
126,1.590451,0,1,2,1494,2,amazon,1.000000000139778e-06,sud
127,1.590452,0,1,1,1494,3,amazon,9.999999999177334e-07,sud
128,1.590452,0,1,1,1494,3,amazon,0.0,sud
129,1.590453,0,1,1,1494,3,amazon,9.999999999177334e-07,sud
130,1.590454,0,1,2,302,2,amazon,1.000000000139778e-06,sud
131,1.590455,0,1,2,97,2,amazon,9.999999999177334e-07,sud
132,1.590523,1,0,1,66,3,amazon,6.799999999995698e-05,sud
133,1.590547,1,0,1,66,3,amazon,2.4000000000024002e-05,sud
134,1.590582,1,0,1,66,16,amazon,3.500000000000725e-05,sud
150,2.08023,1,0,2,1144,2,amazon,0.48964799999999986,sud
153,2.12841,1,0,2,823,2,amazon,0.048180000000000334,sud
157,2.146417,0,1,1,66,3,amazon,0.018006999999999884,sud
180,2.150494,0,1,1,66,3,amazon,0.004077000000000108,sud
186,2.163814,0,1,2,1302,2,amazon,0.013319999999999776,sud
187,2.163816,0,1,2,97,2,amazon,2.000000000279556e-06,sud
188,2.163904,1,0,1,66,3,amazon,8.799999999986596e-05,sud
196,2.211504,1,0,2,183,2,amazon,0.04760000000000009,sud
197,2.215782,1,0,2,183,2,amazon,0.004277999999999782,sud
198,2.234709,0,1,1,66,3,amazon,0.018927000000000138,sud
199,2.236794,0,1,2,510,2,amazon,0.0020850000000001145,sud
200,2.236795,0,1,2,97,2,amazon,9.999999996956888e-07,sud
201,2.236888,1,0,1,66,3,amazon,9.300000000012076e-05,sud
202,2.266977,1,0,2,393,2,amazon,0.03008899999999981,sud
203,2.277956,0,1,2,1463,2,amazon,0.010979000000000294,sud
204,2.277958,0,1,2,97,2,amazon,1.9999999998354667e-06,sud
205,2.278051,1,0,1,66,3,amazon,9.300000000012076e-05,sud
207,2.286743,0,1,1,1494,3,amazon,0.008691999999999922,sud
208,2.286745,0,1,1,1494,3,amazon,1.9999999998354667e-06,sud
209,2.286746,0,1,2,1070,2,amazon,1.000000000139778e-06,sud
210,2.286746,0,1,1,1494,3,amazon,0.0,sud
211,2.286747,0,1,1,1494,3,amazon,1.000000000139778e-06,sud
212,2.286748,0,1,1,1494,3,amazon,9.999999996956888e-07,sud
213,2.286749,0,1,2,821,2,amazon,1.000000000139778e-06,sud
214,2.28675,0,1,2,97,2,amazon,1.000000000139778e-06,sud
215,2.286826,1,0,1,66,3,amazon,7.599999999996498e-05,sud
