No.,Time,Source,Destination,Protocol,Length,Info,Site,Time Delta,Target
121,2.990242,1,0,1,66,16,spotify,8.199999999991547e-05,cd
122,3.006693,0,1,1,66,3,spotify,0.016450999999999993,cd
123,3.006695,0,1,3,137,2,spotify,2.000000000279556e-06,cd
124,3.006695,0,1,3,1466,2,spotify,0.0,cd
125,3.006696,0,1,3,585,4,spotify,9.999999996956888e-07,cd
126,3.006697,0,1,3,105,2,spotify,1.000000000139778e-06,cd
127,3.006698,0,1,1,1466,7,spotify,1.000000000139778e-06,cd
128,3.006817,1,0,1,66,3,spotify,0.00011899999999975819,cd
129,3.006881,1,0,1,78,6,spotify,6.4000000000064e-05,cd
130,3.006897,1,0,1,66,3,spotify,1.6000000000016e-05,cd
131,3.006947,1,0,1,66,16,spotify,4.999999999988347e-05,cd
132,3.007657,1,0,3,105,2,spotify,0.0007100000000002105,cd
133,3.007756,0,1,3,97,4,spotify,9.900000000007125e-05,cd
134,3.007757,0,1,1,684,7,spotify,9.999999996956888e-07,cd
135,3.007841,1,0,1,78,6,spotify,8.400000000019503e-05,cd
136,3.007866,1,0,1,66,3,spotify,2.4999999999941735e-05,cd
137,3.007985,1,0,3,97,2,spotify,0.00011900000000020228,cd
138,3.026494,0,1,3,522,2,spotify,0.018508999999999887,cd
139,3.026601,1,0,1,66,3,spotify,0.00010699999999985721,cd
140,3.026885,1,0,3,105,2,spotify,0.000284000000000173,cd
141,3.039353,0,1,1,66,3,spotify,0.012468000000000146,cd
142,3.040622,0,1,1,66,3,spotify,0.0012689999999997426,cd
143,3.052121,0,1,1,66,3,spotify,0.011499000000000148,cd
144,3.101963,1,0,5,1242,65,spotify,0.04984199999999994,cd
145,3.133629,0,1,5,1242,20,spotify,0.03166599999999997,cd
146,3.133631,0,1,5,1242,20,spotify,1.9999999998354667e-06,cd
147,3.133632,0,1,5,1242,20,spotify,1.000000000139778e-06,cd
148,3.134996,1,0,5,1242,66,spotify,0.0013640000000001429,cd
149,3.135046,1,0,5,81,20,spotify,4.999999999988347e-05,cd
150,3.146861,1,0,0,71,1,spotify,0.011814999999999909,cd
151,3.16281,0,1,5,247,15,spotify,0.01594899999999999,cd
152,3.172806,0,1,0,72,1,spotify,0.009996000000000116,cd
153,3.175635,1,0,5,81,20,spotify,0.0028290000000001925,cd
154,3.181849,1,0,5,115,20,spotify,0.006213999999999942,cd
155,3.182384,1,0,5,73,15,spotify,0.0005349999999997301,cd
156,3.182614,1,0,5,96,15,spotify,0.0002300000000001745,cd
157,3.183428,1,0,5,378,15,spotify,0.0008140000000000924,cd
158,3.183539,1,0,5,76,15,spotify,0.00011099999999997223,cd
159,3.208095,0,1,5,610,15,spotify,0.024556000000000022,cd
160,3.208098,0,1,5,163,15,spotify,2.9999999999752447e-06,cd
