No.,Time,Source,Destination,Protocol,Length,Info,Site,Time Delta,Target
539,5.055348,0,1,0,338,1,fortnite,0.0005610000000002557,cud
540,5.058407,1,0,0,82,1,fortnite,0.003058999999999479,cud
541,5.069987,1,0,0,97,1,fortnite,0.011580000000000368,cud
542,5.08011,1,0,0,168,1,fortnite,0.010123000000000104,cud
543,5.090556,0,1,0,840,1,fortnite,0.010445999999999955,cud
544,5.090931,0,1,0,642,1,fortnite,0.0003750000000000142,cud
545,5.099358,1,0,0,82,1,fortnite,0.008426999999999296,cud
546,5.118509,1,0,0,168,1,fortnite,0.019151000000000806,cud
547,5.126684,0,1,0,83,1,fortnite,0.0081749999999996,cud
548,5.127317,0,1,0,149,1,fortnite,0.0006329999999996616,cud
549,5.139286,1,0,0,82,1,fortnite,0.011969000000000563,cud
550,5.139322,1,0,0,97,1,fortnite,3.5999999999702936e-05,cud
551,5.152064,1,0,0,168,1,fortnite,0.012742000000000253,cud
552,5.160581,1,0,0,93,1,fortnite,0.008516999999999442,cud
553,5.165023,0,1,0,104,1,fortnite,0.004442000000000057,cud
554,5.186909,1,0,0,129,1,fortnite,0.021886000000000294,cud
555,5.20056,0,1,0,128,1,fortnite,0.013651000000000302,cud
556,5.208594,1,0,0,97,1,fortnite,0.00803399999999943,cud
557,5.21924,1,0,0,129,1,fortnite,0.010646000000000377,cud
558,5.230165,1,0,0,97,1,fortnite,0.010925000000000296,cud
559,5.234959,0,1,0,83,1,fortnite,0.004793999999999521,cud
560,5.235743,0,1,0,101,1,fortnite,0.00078400000000034,cud
561,5.23977,1,0,0,82,1,fortnite,0.004026999999999781,cud
562,5.239867,1,0,0,169,1,fortnite,9.700000000023579e-05,cud
563,5.254722,1,0,0,82,1,fortnite,0.01485499999999984,cud
564,5.272498,0,1,0,192,1,fortnite,0.01777599999999957,cud
565,5.278975,1,0,0,186,1,fortnite,0.006477000000000288,cud
572,5.304497,1,0,0,170,1,fortnite,0.0255219999999996,cud
573,5.306154,0,1,0,83,1,fortnite,0.0016570000000006857,cud
574,5.308246,0,1,0,172,1,fortnite,0.0020919999999993166,cud
575,5.321897,1,0,0,82,1,fortnite,0.013651000000000302,cud
576,5.321957,1,0,0,220,1,fortnite,6.000000000039307e-05,cud
577,5.336984,1,0,0,197,1,fortnite,0.015026999999999902,cud
578,5.344514,0,1,0,89,1,fortnite,0.007530000000000037,cud
579,5.346276,1,0,0,97,1,fortnite,0.0017619999999993752,cud
580,5.36322,1,0,4,82,52,fortnite,0.016944000000000514,cud
581,5.379116,1,0,0,161,1,fortnite,0.015895999999999688,cud
582,5.382633,0,1,0,104,1,fortnite,0.0035170000000004364,cud
583,5.388223,1,0,0,82,1,fortnite,0.005589999999999762,cud
584,5.396677,1,0,0,122,1,fortnite,0.008454000000000406,cud
