No.,Time,Source,Destination,Protocol,Length,Info,Site,Time Delta,Target
601,0.660074,1,0,1,66,6,ugm,2.0000000000020002e-05,sd
602,0.660769,0,1,1,1514,3,ugm,0.0006950000000000012,sd
603,0.660787,1,0,1,66,6,ugm,1.799999999996249e-05,sd
604,0.661367,0,1,2,2974,2,ugm,0.0005800000000000249,sd
605,0.661383,1,0,1,66,6,ugm,1.6000000000016e-05,sd
606,0.661703,0,1,2,11734,2,ugm,0.00031999999999998696,sd
607,0.661737,1,0,1,66,6,ugm,3.399999999997849e-05,sd
608,0.663314,0,1,2,23414,2,ugm,0.0015769999999999396,sd
609,0.663314,0,1,1,2974,4,ugm,0.0,sd
610,0.663381,1,0,1,66,6,ugm,6.700000000003925e-05,sd
611,0.663445,1,0,1,74,6,ugm,6.399999999995298e-05,sd
612,0.66431,0,1,1,1514,3,ugm,0.0008650000000000047,sd
613,0.664337,1,0,1,74,6,ugm,2.6999999999999247e-05,sd
614,0.665157,0,1,2,1514,9,ugm,0.0008200000000000429,sd
615,0.665283,1,0,1,66,3,ugm,0.00012599999999995948,sd
616,0.684235,0,1,2,512,2,ugm,0.01895200000000008,sd
617,0.684291,1,0,1,66,6,ugm,5.599999999994498e-05,sd
618,0.691985,0,1,1,1514,8,ugm,0.007693999999999979,sd
619,0.69202,1,0,1,74,6,ugm,3.500000000000725e-05,sd
620,0.730401,0,1,1,1514,10,ugm,0.038381,sd
621,0.730488,1,0,1,54,3,ugm,8.700000000005925e-05,sd
622,9.271911,1,0,2,2255,2,ugm,8.541423,sd
623,9.316581,0,1,1,56,3,ugm,0.04466999999999999,sd
624,9.384386,0,1,1,1514,3,ugm,0.0678049999999999,sd
625,9.384806,0,1,1,1514,3,ugm,0.00042000000000008697,sd
626,9.384806,0,1,2,1313,2,ugm,0.0,sd
627,9.384844,1,0,1,54,3,ugm,3.799999999998249e-05,sd
628,9.385655,1,0,2,89,2,ugm,0.0008110000000005613,sd
629,9.386552,0,1,1,1514,3,ugm,0.0008970000000001477,sd
630,9.386594,1,0,1,54,3,ugm,4.2000000000541604e-05,sd
631,9.386841,0,1,1,1514,3,ugm,0.0002469999999998862,sd
632,9.386841,0,1,2,1277,2,ugm,0.0,sd
633,9.386911,1,0,1,54,3,ugm,6.999999999912632e-05,sd
634,9.387488,0,1,1,2974,3,ugm,0.0005769999999998277,sd
635,9.387488,0,1,2,1252,2,ugm,0.0,sd
636,9.387488,0,1,2,824,2,ugm,0.0,sd
637,9.387531,1,0,1,54,3,ugm,4.2999999999793204e-05,sd
638,9.387626,0,1,2,85,2,ugm,9.499999999995623e-05,sd
639,9.387648,1,0,1,54,3,ugm,2.200000000129876e-05,sd
640,9.501244,0,1,1,56,3,ugm,0.11359599999999936,sd
